Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,305
Guria,≤100
Imereti,256
Kakheti,≤100
Kvemo Kartli,109
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,134
Samtskhe-Javakheti,≤100
Shida Kartli,101
Tbilisi,1148
Unknown,≤100
