Location name,Amount spent (EUR)
Andalusia,2722
Aragón,467
Balearic Islands,570
Cantabria,203
Castilla y Leon,553
Castilla-La Mancha,796
Cataluña,3892
Comunidad Valenciana,1919
Comunidad de Madrid,2664
Extremadura,385
Galicia,850
Islas Canarias,869
La Rioja,≤100
Navarra,211
País Vasco,1888
Principality of Asturias,384
Region of Murcia,376
Unknown,≤100
