Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
100332749664541,Ja zum Klimaschutz-Gesetz,JA zum Klimaschutz,3337,93
1951249848443600,Protect Our Winters Switzerland,Protect Our Winters Switzerland,2435,3
108204507991414,Zukunft sichern,Allianz für ein JA zur OECD-Mindeststeuer,2215,15
15733998334,FDP,FDP,1583,59
106321615725425,Oui à la Loi climat,Oui à la loi climat,1266,43
119186944514904,Unabhängige Schweiz - Unabhängige Energieversorgung,Klima Allianz,1260,10
18087904183,PLR,PLR,757,32
191859734164694,Pro Infirmis,Pro Infirmis,721,24
106434042447582,oui-acacias.ch,Comité unitaire en faveur du PLQ Acacias 1,619,31
1886381148253031,Économie suisse pour la loi climat,Économie Suisse pour la loi climat,384,3
126289610761942,Grünliberale,Grünliberale,341,36
194790813901953,Grüne Schweiz,Grüne Schweiz,303,11
146548032062281,Fastenaktion,Fastenaktion,297,3
36735923253,umverkehR,umverkehR,258,3
100109808734387,Schweizer Wirtschaft für das Klimagesetz,Schweizer Wirtschaft für das Klimagesetzt,246,7
108893095528257,In185-Non,IN 185,198,3
216444012216,EDU - UDF (Eidgenössisch-Demokratische Union),EDU - UDF (Eidgenössisch-Demokratische Union),164,1
112878345109547,NON-in181 - NON à cette bombe fiscale,Fer Genève,157,3
175478195846132,Les Vert·e·s suisses,Grüne Schweiz,146,8
1320679421302500,HabitatDurable,Casafair - HabitatDurable,143,10
1524859774444235,Koalition für Konzernverantwortung,Koalition für Konzernverantwortung,134,8
309380022477251,Casafair,Casafair,134,9
921336971288655,Nagra,Nagra,111,5
147201418675114,Swissmem,Swissmem,111,23
51415837765,Greenpeace Switzerland,Greenpeace Switzerland,104,3
169510248558,Die Mitte - Le Centre,Die Mitte,103,7
108471975894983,Chambre vaudoise du commerce et de l'industrie (CVCI),Chambre Vaudoise du Commerce et de l'Industrie,102,2
105117748995381,Next Generation Riva,Next Generation Riva,≤100,16
101715872923024,Mindestlohn NEIN,Überparteiliches Komitee NEIN zum Mindestlohn,≤100,53
100844786282093,SÌ alla Legge clima,Sì alla legge clima,≤100,12
97220294896,SP Schweiz,SP Schweiz,≤100,2
535897123124799,Jeunes Libéraux-Radicaux Suisse,Jeunes Libéraux-Radicaux Suisses,≤100,12
48980326364,Public Eye,Public Eye,≤100,7
