Location name,Amount spent (EUR)
Central Finland,1018
Central Ostrobothnia,213
Etelä-Savo,412
Kainuu,148
Kymenlaakso,451
Lapland (Finland),521
North Karelia,395
Northern Ostrobothnia,1163
Ostrobothnia (region),622
Pirkanmaa,1397
Pohjois-Savo,709
Päijät-Häme,722
Satakunta,586
South Karelia,431
Southern Ostrobothnia,552
Southwest Finland,1326
Tavastia Proper,572
Unknown,≤100
Uusimaa,7516
Åland Islands,112
