Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
177072498997234,NSW Electoral Commission,NSW Electoral Commission,5398,54
682268945137255,Chris Minns,Chris Minns MP,5184,11
192946087555045,Insurance Council of Australia,Insurance Council Australia,3239,2
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3225,123
280130718768016,Public Service Association of NSW,Public Service Association of NSW,3104,17
213476079972,Essential Workers Deserve Better,Mark Morey,2514,28
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,1908,64
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1807,17
101589645013040,Thrive by Five,Thrive By Five,1467,16
76212817063,CARE Australia,CARE Australia,1381,29
10113538711,WWF-Australia,WWF-Australia,1306,6
308746806571901,Advance Australia,Advance Australia,1288,82
1776727752614025,Glencore,Glencore Australia,1203,9
92824008332,Plan International Australia,Plan International Australia,1202,21
447447719391089,Health Care Providers Association,Health Care Providers Association,1078,10
24496278123,Unilever,Unilever ANZ,1011,2
552968198133394,Peter Dutton,Peter Dutton MP,976,16
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,934,12
1534982756793690,Foodvisor,These ads ran without a disclaimer,896,2
746163128774229,Stan.,These ads ran without a disclaimer,890,2
494820897261439,Bank Australia,Bank Australia,886,48
105931422364976,Jacqui Scruby,Jacqui Scruby,841,26
105140971475089,Chuffed.org - Australia,Chuffed.org,828,2
182564410468,Australia for UNHCR,Australia for UNHCR,727,94
89794331215,Oxfam,Oxfam Australia,704,111
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",629,1
106572145637277,Helen Conway for North Shore,Helen Conway,606,9
8422338499,The Wilderness Society,The Wilderness Society,597,195
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,597,7
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,552,22
13561467463,Liberal Party of Australia,Liberal Party of Australia,475,8
129209787133659,NSW Nurses and Midwives' Association,NSW Nurses and Midwives' Association,443,21
101934832754638,Joeline Hackman,Joeline Pty Ltd,397,11
453750595056,Cancer Council NSW,Cancer Council NSW,396,99
108381455902627,Australian Christian Lobby,Australian Christian Lobby,382,8
149648047339,Save the Children Australia,Save the Children Australia,356,28
105228161893855,Climate 200,Climate 200,356,21
231341250224498,Australian Ethical Investment,Australian Ethical Investment,326,56
10852627380,World Animal Protection Australia,World Animal Protection Australia,319,27
345960425540557,The Climate Council,The Climate Council,315,11
145347352187764,UN Women Australia,UN Women Australia,301,6
104763418516972,Flash,Streamotion Pty Ltd,300,2
111810787803576,Emergency Action Alliance,Emergency Action Alliance Limited,296,12
361491373921077,Solar Citizens,100% Renewable Community Campaign Public Fund,271,14
694832627392516,Prime Super,Prime Super,256,152
389402551107986,NSW Road Safety - NSW GOV,These ads ran without a disclaimer,255,1
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,249,26
272757739102,Engineers Australia,Engineers Australia,246,10
801533023293160,Binary,Gender Awareness Australia,244,30
159487260807787,Tindo Solar,Tindo Solar,239,2
125812604095801,Invasive Species Council,Invasive Species Council,236,58
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),227,15
200713396630043,Big Steps Campaign,United Workers Union,215,3
710266392358023,Future Super,Future Super,200,6
21591025194,The University of Melbourne,The University of Melbourne,198,5
102329728050606,From the Heart,Cape York Institute,196,4
129819533748295,Andrew Leigh MP,Andrew Leigh MP,193,1
519600288380581,METRONET,METRONET,188,95
199045310115813,The Urban Developer,The Urban Developer,186,4
504855933190931,Time for Change - Change Aged Care,United Workers Union,179,49
105084998845350,BPH Energy,BPH ENERGY LTD,178,72
24495551981,The Greens NSW,The Greens NSW,173,6
495942030479550,Electoral Commission of South Australia,ECSA,169,1
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,168,17
1407148622837316,Empowered Communities,Empowered Communities,162,1
105348385388237,Senator Babet,Ralph E D Babet,160,6
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,152,6
100356216050100,Family First Party Australia,Family First Party Australia Ltd,146,6
200819325600,ActionAid Australia,ActionAid Australia,145,15
67258704085,"The University of Newcastle, Australia","The University of Newcastle, Australia",145,6
172381239442699,City of Parramatta,City of Parramatta,142,33
120462224723459,NSW Nationals,National Party of Australia - NSW,141,1
111577958275695,Better BeCause,Better BeCause,140,12
104946487519114,Hon Nick Goiran MLC,Office of Hon Nick Goiran MLC,139,2
1660905180833979,Parliament of Victoria,Parliament of Victoria,137,4
262934517220161,Public Education Party,Public Education Party,137,3
1310881435665242,Bridget Vallence MP,Bridget Vallence MP,132,2
274079142634253,National Tertiary Education Union - NTEU,National Tertiary Education Union,131,2
108371715306790,Katelin McInerney - Labor for Kiama,NSW Labor,129,1
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,127,9
316480331783930,Australian Unions,Australian Unions,125,8
268606619928735,Voice of the Martyrs Australia,Voice of the Martyrs Australia,125,7
157481181070130,Indigenous Employment Australia,Access,124,52
192720571652271,Refinery29 Australia,Pedestrian Group,120,3
280996218747910,Tim Richardson,Tim Richardson,117,8
352953834815624,Jason Wood MP,Jason Wood MP,115,3
395201170875812,Colin Boyce MP,Colin Boyce MP,109,5
674130726098494,HR Assured,HR Assured,106,16
160228027463818,Ged Kearney,Ged Kearney,104,1
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,101,6
205327792883589,Stuart Robert MP,Stuart Robert MP,≤100,2
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,≤100,19
102311152687373,Michael Pilbrow - Labor for Goulburn,Michael Pilbrow - Labor for Goulburn,≤100,6
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,≤100,4
1670874889818772,Milton Dick MP,Milton Dick MP,≤100,3
616932805013929,MEAA,MEAA,≤100,3
