Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
325540631525675,En La Tecla,En la Tecla,996824,6
102266292553995,Sucia Política,Diego Ricardo Ramírez,920247,6
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,829358,18
102467002671611,Jorge Heisecke,Jorge Heisecke,581811,5
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,486908,8
1468570519872644,Santiago Peña,PRANA SA,411009,1
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,353695,7
241512319274531,Sixto Pereira,Sixto Pereira,299627,3
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,253637,6
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,191658,1
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,167938,7
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,156599,4
153958777947957,Paulo Reichardt,Paulo Reichardt,126711,2
102940895895901,Victor Herreros Gimenez,Victor Herreros,108604,4
103759862278474,Victor Miranda Py,Clicnovo,107083,3
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,100981,2
517426394969535,Ricardo Canese,Ricardo Canese,87652,5
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,86165,3
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,83686,2
1856745507987901,Dr. Guillermo Rodriguez Duré,Douglas Mateus Hendges,82676,1
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,76472,5
1659775060937880,Guido González,Rosa Agustin Gonzalez,69856,3
1151984808290856,Hugo Portillo,Hugo Portillo,69336,5
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,68270,2
110665567053224,DimartinoIntendente,Jorge Dimartino,51414,6
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,46971,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,45658,2
498022813689642,Oscar González Drakeford,IMAGEN DE GOBIERNO,45329,2
106008797475136,Nicolás Verón,Gilberto Nicolas Veron Benitez,44037,2
103373961784268,Giani Ramírez,Giani Ramírez,39546,2
1094373423935985,German Solinger,Grissel Zárate Sotelo,33982,1
112692571431064,Jaime Samudio,Maria Irismar Armoa Diaz,32506,2
110303418588991,Baby Appleyard,Baby Appleyard,29358,1
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,29358,1
338961084535,WWF Paraguay,WWF Paraguay,27743,2
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,27558,1
1510805942583059,Norma Zarate de Monges,Norma Zarate,27156,1
100385868930919,Federico Wunderlich,DECIDE Movimiento Decisión Ciudadana y Democrática,20954,1
105181039022571,Alcides Samudio RAS Diputado,Rumildo Alcides Samudio Peña,19259,1
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,17962,2
107686348789567,Alberto Ayala 123,Adan Alberto Ayala,17608,2
181461032397199,Billy Vaesken,Billy Vaesken,16998,2
104813164326510,Ko'ê Pyahu Ka'asapa,Emmanuel Pratt,16645,1
1644521299000789,Penayo Y ALGO +,Alejandro R Acosta,16629,1
125249971414945,Hugo Meza,Hugo Joel Meza,15395,1
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,14338,1
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,14203,1
221829277840831,Luis Alberto Wagner,Luis Alberto Wagner,13239,1
110258800564741,Ing. Luis Riveros,Luis Riveros,12439,1
111912341409356,Centinela del Norte,Centinela del Norte,11610,1
170330755094107,Marcelo Ramirez,Marcelo Ramirez,9316,1
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,9042,2
2271652869544024,"Ygnacio  ""Nacho"" Sánchez.",Ygnacio Daniel Sanchez Duarte,9020,1
107706177740738,Periodismo 29,Periodismo 29,8891,1
1365651890238610,Soberanía Paraguay,Prensa_Py,8866,1
101557432041474,Levi Leguizamón,Levi Leguizamón,8545,1
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,8488,2
103332995742824,Familia MÁS digital,These ads ran without a disclaimer,7851,1
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,7585,1
105704565507675,Andrés Fernández Concejal Dptal.,Cristhian Isaac Fretez Caceres,7359,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,6380,1
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,5352,1
109554841853881,Bernardo Barrios,Bernardo Barrios Samudio,5047,1
