Location name,Amount spent (USD)
Bulawayo,≤100
Harare Province,≤100
Manicaland Province,≤100
Mashonaland Central Province,≤100
Mashonaland East Province,≤100
Mashonaland West Province,≤100
Masvingo Province,≤100
Matabeleland North Province,≤100
Matabeleland South Province,≤100
Midlands Province,≤100
Unknown,≤100
