Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
110079031997390,Con Larreta,Con Larreta,1148717,21
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,957572,69
525334380868858,Martín Lousteau,Martín Lousteau,344924,21
100686031576569,Primero la gente,Secretaría de Medios y Comunicación Pública,323460,20
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,143448,67
101185599412309,Marcos para Neuquén,Marcos para Neuquen,138593,28
1970489049897070,Emiliano Yacobitti,Emiliano Yacobitti,133014,8
1836305199944010,SI SAN JUAN,Servicio informativo Gobierno de San Juan,93275,2
107473468922571,Es hora de levantarse,Es Hora de Levantarse,91056,20
136275719722184,Diario El Litoral Santa Fe,El Litoral,79998,2
231635610267892,Policía de la Ciudad,Gobierno de la Ciudad de Buenos Aires,69391,13
680986725302906,Roberto Mirabella,Hacemos Santa Fe,64709,10
103088924366000,Noticias d,Noticias d,59226,149
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,59110,26
256803881073240,Gobierno de Salta,Gobierno de Salta,58137,2
260217841057049,Consultora Tendencias,Consultora Tendencias,54442,17
331459911021936,Lalo Stelatto,Lalo Stelatto,52908,18
427271967380241,Lucas Delfino,Juntos,48110,12
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,44904,20
105933872199149,Mística,Mística,44212,6
102452799242114,Diario Metropolis,Diario metropolis,43858,1
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,41644,40
391699984932525,Pablo Cervi,Cambia Neuquén,39586,12
102191259342345,Pablo Cornet,Juntos por Va,36333,22
317140548314140,San Fernando Municipio,San Fernando Municipio,33506,6
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,29306,4
108146311912164,Laburen Ladris,www.laburenladris.com,27088,17
132751396871186,German Braillard,Frente Renovador,26177,2
2021141788107491,Othar Macharashvili,Othar Macharashvili,26002,1
543624772318229,Diego Valenzuela,Diego Valenzuela,24795,2
185922194792026,Myriam Bregman,Frente de Izquierda,24037,15
141472172555994,Sole Martinez,Vicente López,23509,5
1662250880709156,Lanús Municipio,Lanús Municipio,23093,8
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,22441,18
155326881225340,Cristian Ritondo,Hablen de a uno,21499,4
429668923837600,Unidad Popular Río Negro,Unidad Popular Río Negro,20384,3
546669442064267,Martiniano Molina,Martiniano Molina,18394,1
862393870465260,Fabian Martin,Fabian Martin Intendente,17078,2
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,16763,23
1275311129309933,Marcos Koopmann,Marcos Koopmann,16636,2
227513130941976,Ignacio Torres,Pro Chubut,16532,16
369181306485506,Patricia Cubria,showercomunicacion,15971,6
362204533804292,Municipio de Río Grande,Municipio de Río Grande,15753,12
113138195384719,Nestor Grindetti,Nestor Grindetti,14415,7
2296112127071539,Feedback encuestas,Feedback Encuestas Online,13305,10
101996084777901,Mariela Belski,Mariela Belski,13276,13
1915928008689451,Eli Cuesta,Eli Cuesta,13151,14
2438220102914670,Juan Pelaez,Julio Grasso,12899,4
104521364508491,Juan Pablo Inglese,Juan Pablo Inglese,12609,5
102436695787908,Chubut por el Cambio,Juntos por Chubut,12608,2
442074085928723,Raúl Jalil,Raúl Jalil,12420,8
465558466800210,Maxi Pullaro,Maxi Pullaro,12324,16
112495102121367,Gobierno de la Provincia de Buenos Aires,Gobierno de la Provincia de Buenos Aires,12318,1
819240928422696,César Treffinger,Cesar Treffinger,12078,5
711275525683733,GerardoMerino2023,Gerardo Merino,11822,3
141882839166950,Tres Lineas,Tres Lineas,11721,6
450525428374372,Secretaría de Derechos Humanos de la Nación,Secretaría de Medios y Comunicación Pública,11407,1
363825283650115,Vicente López,Vicente López,11290,6
113781658634572,Gustavo Sáenz,Gustavo Sáenz,11269,2
134751226547299,Joaquín De la Torre,Joaquín de la Torre,10925,7
20906273675,Greenpeace Argentina,Greenpeace Argentina,10869,1
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,10520,9
587918571392007,Lucas Figueras,Fundación Pensar Chaco Desarrollo,10417,6
452525851510103,Nicolás del Caño,Frente de Izquierda,10359,5
335926266503071,7D,7D,10265,8
391699984932525,Pablo Cervi,Centro de Inversiones y Desarrollos Patagónicos,9943,10
896073793900056,Lalo Creus,Diego Gianutti,9680,7
1726365124243504,Clara García,Clara Garcia,9653,5
190356261138005,Leandro Zdero,Leandro Zdero,9608,4
672238573214250,Diego Arévalo,Diego Arévalo,9524,2
1688491141369349,Gobierno de la Provincia de La Pampa,Gobierno de la Pampa,9497,12
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,9440,6
107631983989726,Argentina Federal,Argentina Federal,9013,3
1724549447807950,Ministerio de Desarrollo Social de La Pampa,Ministerio de Desarrollo Social de La Pampa,8831,14
279680135391700,Zona 22,Zona 22,8713,1
624986924234661,Gustavo Bordet,Partido Justicialista Entre Ríos,8635,9
147447928678753,Carlos Eguia,Carlos Alberto Eguia,8378,1
183940131655054,María Eugenia Vidal,María Eugenia Vidal,8369,3
238778949515431,El Cronista,El Cronista,8365,3
107590944370114,Voz de Santa Fe,www.vozdesantafe.com.ar,8317,24
1547396068885036,Ushuaia Municipalidad,Ushuaia Municipalidad,8249,4
480129710135,Municipio de Tigre,Municipalidad de Tigre,8242,26
105455288953338,Esto es Boca,Esto es Boca,8210,4
551027964955087,Julio César Martinez,Julio Cesar Martinez,8077,3
386830351387514,InfoSanLuis.com,InfoSanLuis.com,8074,12
104733589113258,La Gaceta Nacional,La Gaceta Nacional,7977,6
138406616275954,Marcelo Orrego,Producción y Trabajo,7885,4
1728738977359845,CPC San Vicente MuniCba,municipalidad de córdoba,7825,4
459621964232344,Municipalidad de Cruz Del Eje,Municipalidad de Cruz del Eje,7797,5
451835641522345,Marcelo Rodio,Marcelo Rodio,7743,4
109511801194679,233News,Santiago Candal,7634,4
103944978682114,Lado B Noticias,Lado B Noticias,7631,7
103371005775934,Carlos Lorenzo,Carlos Lorenzo,7534,9
947697181983026,Ministerio De Salud La Pampa,Ministerio De Salud La Pampa,7496,10
307661541236,Grupo La Provincia,GLP,7431,37
106683794885574,Andrés Petrillo,Andres Petrillo,7395,1
106986760983071,Redacción Política,Baires News Group,7242,9
104838940899300,Memo,El Memo,7228,5
438942059479338,Izquierda Socialista,Frente de Izquierda Unidad,7203,1
81460078787,Eduardo Accastello,Eduardo Luis Accastello,7175,4
104594087961997,Ing. Ricardo Gutierrez,Ricardo Sinforiano Gutierrez,7082,13
102904305877863,Encuestasytendencias2022,Encuestasytendencias2022,7037,12
111669735076988,Hora Cero,Hora Cero Noticias,7017,3
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,6961,6
1639126129662368,La Nota Web,La Nota Web,6858,6
100932749306130,Noticias Andinas,Noticias Andinas,6256,5
192108560832888,Luis Petri,Mendocinos por el futuro,6236,4
108005414995696,Ambito Catamarca,Ambito Catamarca,6234,5
544640985878621,Argentinos Online,Argentinos Online,6179,8
652162468224695,Juan Negri,Juan Negri,6153,14
585157608249952,Nicolás Russo,Nicolás Russo,6139,4
1605180749766737,Sergio Miodowsky,Sergio David Miodowsky,6097,6
1647815162147101,Juan Pablo Allan,Juan Pablo Allan,6068,2
103322152538185,La Verdad Noticias,La verdad noticias,6047,5
233454334261427,Enzo Cornejo,Enzo Cornejo,6043,3
100513966017836,Noticias del Sur,Noticias del Sur,5904,6
104230022197116,En línea Chubut,En Línea Chubut,5863,14
109237045323181,Patagonia Noticias,Patagonia Noticias,5735,6
390101524493609,Maxi Gallucci,Maximiliano Hernán Gallucci,5672,1
101321286190410,Avancemos Salta,Avancemos Salta,5600,2
108679841853325,Contame Más,Contame Más,5591,6
688001708286948,Juan Pablo Luque,Juan Pablo Luque,5544,1
1452353831716808,Gustavo Canteros,Proyecto Corrientes,5222,35
132907540183946,Informatesalta,InformateSalta,5078,1
1549511365261275,Omar De Marchi,Pro Mendoza,5076,2
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,5059,12
129744574185800,Julián Amendolaggine,Julian Amendolaggine,4941,5
341449295874456,SEOhoy,Momentum SEO,4894,21
1573583459600036,Legislatura de Córdoba,Legislatura de Córdoba,4868,6
105791202046721,Punto Ushuaia,Punto Ushuaia,4835,9
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,4827,6
420724655175395,Cristian Mayal,Cristian Mayal,4773,2
414907205618311,Cuarto,Cuarto,4764,1
106277608413948,Felipe Biella,Salta Independiente,4694,4
811490865528770,Guillermo Viñuales,Guillermo Viñuales,4690,3
730843503705155,Roberto Sanchez,Roberto Antonio Sanchez,4657,5
433493816735911,Leo Boto,Leo Boto,4649,5
1170748123064391,Federico Frigerio,Federico Frigerio,4634,6
104782484202318,Medio Buenos Aires,Medio Buenos Aires,4613,3
112649870393407,Nelson Acuña,Nelson Acuña,4388,3
100906542624841,Primero Rio Grande,Primero Río Grande,4366,7
782697941744883,Catamarca Capital,Catamarca Capital,4359,6
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,4319,4
109351389090584,Sergio Urribarri,Sergio Urribarri,4312,1
101302041450958,Secretaría Energía y Minería La Pampa,Secretaría de Energía y Minería de La Pampa,4303,6
141231856052932,Evert Van Tooren,Evert Van Tooren,4292,11
105434454484182,Difusión de Prensa Argentina,Difusión de Prensa Argentina,4286,3
628498977777284,El Continental,Periodico El Continental,4268,4
1567154286880194,Marcelo Albaca,Marcelo Albaca,4221,6
219074291500100,Hugo Marcucci,Hugo Mar,4218,2
324003070984184,Diario Puntal,Diario Puntal,4169,3
443594262328472,Lisandro Enrico,Lisandro Enrico,4142,6
100251516001158,Ivonne García Jachal,Ivonne Hortensia Garcia,4088,2
101505288317194,Antonella Garcia,Antonella Natacha Garcia,4043,3
1541428379519312,Luciano Demarco,Luciano Demarco,3992,1
194377447332998,Municipalidad de Villa Carlos Paz,Municipalidad de Villa Carlos Paz,3974,8
699758330894365,Actualidad Argentina,Actualidad Argentina,3957,5
100921729540545,Andres Horacio Ibarra,Andres Horacio Ibarra,3933,4
113783585451798,Mariano Mansilla,Mariano Victorio Mansilla Garodnik,3905,7
615966421806462,Municipalidad de Campana,Municipalidad de Campana,3872,29
2003697709923162,Ministerio de Educación de La Pampa,Ministerio de Educación de La Pampa,3850,8
125183747539071,Noticias Argentinas,Noticias Argentinas,3843,47
110276628358382,El Autónomo,El Autónomo,3818,4
348209942315439,La Pampa 24,La Pampa 24,3790,5
102305658071845,Uthgra Córdoba,Julian Rousselot,3760,5
199078716794173,Nexofin,Nexofin,3733,1
1534228410008453,Rolo de la gente,NDIF,3700,5
