Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
102329728050606,Yes23,Yes23,9457,98
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,4569,123
119271104477423,Save Your Local Pharmacy,The Pharmacy Guild of Australia,3800,37
334563333634959,Australian Government Department of Education,Australian Government Department of Education,2969,7
308746806571901,Advance Australia,Advance Australia,2522,30
10113538711,WWF-Australia,WWF-Australia,1986,28
299753643444311,AEC,Australian Electoral Commission,1471,14
160054227468,World Vision Australia,World Vision Australia,1414,13
105140971475089,Chuffed.org - Australia,Chuffed.org,1349,3
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1194,5
1776727752614025,Glencore,Glencore Australia,1102,13
103072892843066,Not My Voice,Australians For Unity,947,83
447447719391089,Health Care Providers Association,Health Care Providers Association,886,5
182564410468,Australia for UNHCR,Australia for UNHCR,775,60
92824008332,Plan International Australia,Plan International Australia,758,15
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,728,11
89794331215,Oxfam,Oxfam Australia,710,46
172094012830551,Australian Paralympic Team,Paralympics Australia,694,23
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,653,15
231341250224498,Australian Ethical Investment,Australian Ethical Investment,581,40
108287892602643,CFMEU - Construction & General,CFMEU - Construction & General,576,8
104180525925926,Fair Australia,Advance Australia,571,39
113998151684022,Referendum News,Advance Australia,551,8
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,520,47
471390022952217,APPEA - Our Natural Advantage,APPEA,501,35
352953834815624,Jason Wood MP,Jason Wood MP,495,12
694832627392516,Prime Super,Prime Super,493,18
125812604095801,Invasive Species Council,Invasive Species Council,454,71
134712696593275,Dan Andrews,Daniel Andrews MP,450,7
10852627380,World Animal Protection Australia,World Animal Protection Australia,403,44
307341981788,Australian Labor Party,Australian Labor Party,375,23
101791315693,Destiny Rescue,Destiny Rescue,369,6
8422338499,The Wilderness Society,The Wilderness Society,361,34
101921012445815,Nicole Werner - Liberal for Warrandyte,Liberal Party of Victoria,311,4
22746335927,Bob Brown Foundation,Bob Brown Foundation,281,57
200819325600,ActionAid Australia,ActionAid Australia,257,22
1681355008768255,Country Needs People,Country Needs People,251,1
117058357932949,Constitutional Equality,Constitutional Equality,250,4
107939487783753,Garth Hamilton MP,Garth Hamilton MP,243,16
154796877889890,The Hospital Research Foundation Group,The Hospital Research Foundation Group,243,16
114071581968095,Liptember,Liptember,239,41
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,233,8
461218903956271,Sperm Donors Australia,Sperm Donors Australia,231,24
50461955643,UNSW,UNSW Sydney,209,2
100385049145414,Allegra Spender,Allegra Spender MP,205,8
181578525342930,Master Builders Australia,Master Builders Australia,201,13
362805317148988,Keith Pitt,Keith Pitt,199,2
536780606335962,Michelle Landry,Liberal National Party of Queensland,197,2
59024478936,Monash University,Monash University,196,14
162107547181406,LNP - Liberal National Party,Liberal National Party of Queensland,192,49
68280472472,Queensland Conservation Council,Queensland Conservation Council,189,12
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,184,2
108709611683555,Maya Tesa - Warrandyte Independent,Maya Tesa - Libertarian Advocate,182,3
118601381509264,Public Transport Victoria,Public Transport Victoria,177,1
494820897261439,Bank Australia,Bank Australia,177,49
149648047339,Save the Children Australia,Save the Children Australia,174,66
272757739102,Engineers Australia,Engineers Australia,170,7
206540052690401,Jean Hailes for Women's Health,Jean Hailes for Women's Health,168,15
100162559396,The Australia Institute,The Australia Institute,162,3
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,162,6
36002998891,City of Sydney,City of Sydney,161,3
204751982883846,Senator Michaelia Cash,Senator Michaelia Cash,161,2
101594851651707,The Affordable Housing Party,The Affordable Housing Party,159,1
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),152,12
100967115751672,Marinus Link,Marinus Link Pty Ltd,147,8
807837652658918,Joust,These ads ran without a disclaimer,147,1
