Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
745139222217087,TRILL - トリル,These ads ran without a disclaimer,113464,4
1904070096535109,スマート選挙,株式会社センキョ,99149,36
475681929154100,国連UNHCR協会,国連UNHCR協会,46242,6
684161888345926,西日本新聞me,西日本新聞me,27848,13
208661552479830,日本財団,Shigeru Fujita,26601,8
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,21740,14
100829478815938,おしゃべり会議,立憲民主党青年局,9862,1
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,7899,1
2317579431859030,岐阜県議会議員 さとう武彦,岐阜県議会議員 さとう武彦,7756,1
547986165247623,NPO法人 多民族共生人権教育センター,NPO法人 多民族共生人権教育センター,7083,2
102468941548369,宮城県民共済,宮城県民共済,6956,3
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,5004,1
109760801771369,橋本 みきひこ,橋本 みきひこ,4389,5
1760505920732338,立憲民主党島根県総支部連合会,立憲民主党島根県総支部連合会,3527,1
603731356470113,関西学院大学　診療所を中核とした地域医療経営人材育成プログラム,関西学院大学専門職大学院　経営戦略研究科,3496,1
125257357528046,"株式会社クリーク・アンド・リバー社（Creek and River Co., Ltd.）","株式会社クリーク・アンド・リバー社（Creek and River Co., Ltd.）",3216,1
102057562724312,自治体実務Webセミナー,自治体実務Webセミナー,3074,2
1397074863864450,Fair Finance Guide Japan,Fair Finance Guide Japan,2776,1
102104016089903,上田かずき,上田かずきと共に未来を考える会,2401,28
109780572031538,洞口さとし,船橋市政と子育て世代の会,2354,4
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,2256,3
379131742205275,女性と子どものエンパワメント関西,女性と子どものエンパワメント関西,2186,2
116729377981441,倉敷市未来価値創造人材確保支援事業,株式会社東京リーガルマインド　広島本校,2167,3
635403336589582,エビちゃん応援隊（えびさわけいこ応援隊）,エビちゃん応援隊,1988,1
284122595674480,山田けんた,Kenta Yamada,1916,1
109253298556320,黒田しげる｜菊川市｜県政に新風を！,黒田しげる｜菊川市｜県政に新風を！,1866,2
116725087954725,りんご教室byだいだい薬局,浅井良平,1840,4
151214938794853,ミエセン,ジャッグジャパン株式会社,1460,9
881025135256351,Japan In-depth,Japan In-depth,1147,4
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,1132,1
105546298077716,大阪府地球温暖化防止活動推進センター,大阪府地球温暖化防止活動推進センター,1082,1
375392969306250,福岡県議会議員 板橋さとし 事務所,Satoshi Itahashi,1066,1
108954555045499,町田てるよし後援会,町田てるよし後援会,974,2
104525832559827,ごとう慎太郎,後藤　慎太郎,954,1
676655469036670,松下政経塾,松下政経塾,944,3
111452121171849,選挙しか勝たん！しんどい地獄の政治活動は業者に頼む！「どぶ板選挙ドットウィン！」緊急相談窓口「03-6915-2310」,成田幹男,838,1
102345105947737,選挙しか勝たん！どぶ板を業者に任せる楽ちん候補予定者のための「ポスターPR党」by 選挙ドットウィン「03-6915-2310」,僕俺株式会社,831,1
115053374813920,BizFul/ビズフル - ビジネスに役立つ資料が見つかる,株式会社ビズフル,786,8
341085439782585,富田けんじ（立憲民主党＠練馬）,Kenji Tomita,770,1
113041951038240,もぅ手遅れなのか？選挙の落選前に絶対やるべき「どぶ板の政治活動」は、選挙ドットウィン！緊急相談窓口「03-6915-2310」,僕俺株式会社,725,1
106769231034123,あらい淳志事務所,立憲民主党石川県第1区総支部,717,2
146709162183685,くすのき　りえこ,藤川忠彦,704,1
1574213032824051,交通事故を検証する。,鶴田 敬治,633,2
1693424197555537,赤磐市議会議員 佐々木ゆうじ,Sasaki Yuji,545,2
104367261609980,飯牟礼克年（いいむれ かつとし）後援会,Katsutoshi Iimure,534,1
1297022710445010,かや たかゆき後援会,たかゆき かや,512,1
426981831471929,仙台市議会議員　田村勝,田村勝,492,4
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,486,1
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,482,1
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,469,1
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,362,1
100554152593223,堤じゅん太事務所 【京都府議会議員】,堤 じゅん太,352,2
111168231729960,前野まみこ,前野まみこ,334,7
1607696895913679,日経プラス９サタデー　ニュースの疑問,Takamasa Kikawa,332,2
224310161276282,伊藤たかえ,伊藤 たかえ,330,2
256504371891671,the-issues.jp,株式会社issues,292,2
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,197,1
243143172757375,情報ドットコム（K.Oshima）,大島 和彦,150,1
223324342968906,せんだい自民党,田村勝,140,1
603020383522366,Smgネットワーク,SMGネットワーク（中国における臓器移植を考える会）,136,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,108,1
10423517786,Harvard Business Review,These ads ran without a disclaimer,≤100,1
100666196096072,Cidney officiel,These ads ran without a disclaimer,≤100,1
106221651136016,flacaiperoti13,These ads ran without a disclaimer,≤100,1
762738863923804,Akamai Careers,These ads ran without a disclaimer,≤100,1
290190314438,The West Australian,These ads ran without a disclaimer,≤100,1
156788224389897,University of Toronto Scarborough (UTSC),These ads ran without a disclaimer,≤100,1
327115907736300,Asia Global Institute,These ads ran without a disclaimer,≤100,1
1617753965111540,Oil and Gas World/Oil Sands Strong,These ads ran without a disclaimer,≤100,1
123950765818191,joan_oliver_studio,These ads ran without a disclaimer,≤100,1
274138756817,Architonic,These ads ran without a disclaimer,≤100,1
106386158767588,DOPE Quick Reads,These ads ran without a disclaimer,≤100,1
162302373802082,SHAVONE,These ads ran without a disclaimer,≤100,1
502665456448329,Federico Barolin,These ads ran without a disclaimer,≤100,1
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100,1
40775064593,Microsoft Cloud Partner Program,These ads ran without a disclaimer,≤100,2
