Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
108032181861181,Suno News HD,Suno News HD,37850,22
105412451500076,Mian Hassan Yousaf,Mian Hassan Yousaf,12726,9
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,12470,20
107739801980383,Karachi Stories,Karachi Stories,6012,1
112611718401040,Pakistan Markazi Muslim League - Karachi,Pakistan Markazi Muslim League - Karachi,5941,3
111021638285303,Chaudhry Aurangzeb,Chaudhry Aurangzeb,5657,13
108727162154282,Azhar Iqbal,Azhar Iqbal,4823,1
101007071249939,Ansir Mehmood Sandhu,Ansir Mehmood Sandhu,3200,2
109493084543028,Four Corners with Tarar,NEXT TV,3047,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,2771,2
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,2516,1
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,2397,3
105569831989945,Ch Shafiq ur Rehman Warraich,Ch Shafiq ur Rehman Warraich,2165,3
330546873795572,Mehar Muhammad Saleem Ex MPA,Mehar Muhammad Saleem Ex MPA,2106,5
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,2022,1
821430017924241,Sungrow,These ads ran without a disclaimer,1982,1
104901805715054,Syeda Rubina Zahra Gardezi,Syeda Rubina Zahra Gardezi,1908,5
122578684096711,Usman Ahmad Bhatti,Haider Munir,1787,2
242670735745253,Pakistan Poverty Alleviation Fund,Mercury Transformations,1752,2
507921759310074,Barrister Malik Jamshed Ghias,Shahbaz Nawaz,1635,2
977981842265214,Pukaar,Pukaar,1566,3
2086750308293510,Taftishi,Taftishi,1565,2
115756630242189,Gulmohar City Karachi,Zulfiqar Ahmed Khan,1533,2
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,1416,2
105983815458842,Sardar Malik Jahanzaib Waran,Sardar Malik Jahanzaib Waran,1064,3
28312410177,World Food Programme,These ads ran without a disclaimer,1047,1
1057231097783621,Karachi Airport Lions Eye Bank,Anas Shakeel,1024,1
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,1003,1
100813096323419,Justice for Shaheed Tahir Hameed Qureshi,royal solar energy,967,2
931203933666198,Startup Pakistan,Startup Pakistan,872,1
1114193285282308,Abdullah Khan Dummer,Abdullah Khan Dummer,811,3
1984101831869501,Shah Nawaz PTI,Shah Nawaz PTI,798,2
102984572749654,Jamaat e Islami - Fans Page,Imtiaz Ahmad,695,1
111791888503468,Hafiz Shahid Ghug,Hamza Sharif,599,1
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,592,1
437241682996744,Radio Ejani,These ads ran without a disclaimer,566,1
101737024836683,Anjuman-E-Tajran انجمن تاجران,Mujahid Maqsood Butt,544,2
234578749895304,Relief Foundation International,Relief Foundation International,494,1
106054388545697,Ch Khushi Muhammad Jutt,Ch Khushi Muhammad Jutt,478,1
103720225643302,Chaudhry ijaz Ahmad Ranian,Chaudhry ijaz Ahmad Ranian,406,2
384942025451714,Education Malaysia,These ads ran without a disclaimer,404,1
171980796153771,Siraj ul Haq,Siraj ul Haq,395,4
369479089905524,Shane Mahoney,These ads ran without a disclaimer,385,1
97429917898,ProPakistani,ProPakistani,381,1
371339916410028,Syed Wasif hussain shah,These ads ran without a disclaimer,352,1
106550082262332,Sensational Tech,These ads ran without a disclaimer,320,1
108876282120706,Qazi Shafiq,Qazi Shafiq,311,1
102260145401481,Muhammad Faiq Shah,Amun Taraqqi Party,306,1
100192166133172,Nasreen Palijo- PPP,Muhammad Ashir,304,1
111842871658651,Mian Abdul Rauf Advocate,Mian Abdul Rauf Advocate,288,3
109002920674367,Ali Raza,Ali Raza,284,1
784933755028070,Pak Askari Intermediate College - Korangi Campus,These ads ran without a disclaimer,283,1
103080452759999,makubaaffects,These ads ran without a disclaimer,283,1
189862017869223,Rai Allah Nawaz PP 101,Rai Allah Nawaz pp 101,236,2
752811734912220,Daikhna Paray Ga,Daikhna Paray Ga,231,1
110744388005630,Arbaz Raza Bhutta,Arbaz Raza Bhutta,217,1
105690462092880,MM News,M M DIGITAL (PRIVATE) LIMITED,193,1
2107858016193986,Voice of Sindh,Voice of Sindh,185,1
107279561079806,چار مصلے اجماع امت اہلسنت اہلسنت,These ads ran without a disclaimer,183,2
107801948674316,BBU News WORLD,BBU NEWS WORLD,182,2
164344500263690,Beijing Review,These ads ran without a disclaimer,165,1
121077650886543,Mohsin Ali,These ads ran without a disclaimer,119,1
152150038279945,Pakistan Institute of Tourism & Hotel Management Official,These ads ran without a disclaimer,118,1
106429308893380,One Nation,One Nation,≤100,1
