Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
1904070096535109,スマート選挙,株式会社センキョ,122817,28
475681929154100,国連UNHCR協会,国連UNHCR協会,84682,12
684161888345926,西日本新聞me,西日本新聞me,63090,32
543662599325014,地方移住・関係人口創出のプラットフォーム【ネイティブ. メディア】,ネイティブ株式会社,31006,6
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,23006,15
745139222217087,TRILL - トリル,These ads ran without a disclaimer,19133,4
107961755224601,Crazy Hospital,These ads ran without a disclaimer,18224,1
103455269323784,新潟県議会議員 からさわ正三（長岡市･三島郡）,柄沢正三事務所,8738,1
111750447837576,Renaissance編集部,These ads ran without a disclaimer,8500,6
2317579431859030,岐阜県議会議員 さとう武彦,岐阜県議会議員 さとう武彦,8305,1
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,8148,1
547986165247623,NPO法人 多民族共生人権教育センター,NPO法人 多民族共生人権教育センター,7461,2
102468941548369,宮城県民共済,宮城県民共済,7211,3
311759352350356,立憲民主党鳥取県第2区総支部,Shunji Yuhara,5650,1
109780572031538,洞口さとし,船橋市政と子育て世代の会,4986,4
100251962938282,スピリチュアル心理,These ads ran without a disclaimer,4703,1
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,4164,1
102104016089903,上田かずき,上田かずきと共に未来を考える会,4112,3
676655469036670,松下政経塾,松下政経塾,3879,2
125257357528046,"株式会社クリーク・アンド・リバー社（Creek and River Co., Ltd.）","株式会社クリーク・アンド・リバー社（Creek and River Co., Ltd.）",3628,1
115053374813920,BizFul/ビズフル - ビジネスに役立つ資料が見つかる,株式会社ビズフル,3160,8
109760801771369,橋本 みきひこ,橋本 みきひこ,2900,5
102452195938490,柴田英樹,柴田英樹,2541,1
102057562724312,自治体実務Webセミナー,自治体実務Webセミナー,2451,2
116729377981441,倉敷市未来価値創造人材確保支援事業,株式会社東京リーガルマインド　広島本校,2342,3
104533215755145,ZOE_Japan,ZOE Japan,2315,1
188663756572434,ゴルフ向上委員会,These ads ran without a disclaimer,2210,1
1397074863864450,Fair Finance Guide Japan,Fair Finance Guide Japan,2190,1
116725087954725,りんご教室byだいだい薬局,浅井良平,1837,2
104525832559827,ごとう慎太郎,後藤　慎太郎,1652,1
1368986999877458,寺田ひろひで,博英 寺田,1643,4
435250336532462,財界さっぽろ,Daisuke Shimizu,1580,1
151214938794853,ミエセン,ジャッグジャパン株式会社,1542,9
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,1276,1
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,1174,2
108491485442354,下川たかひこ後援会,下川たかひこ後援会,1171,9
375392969306250,福岡県議会議員 板橋さとし 事務所,Satoshi Itahashi,1128,1
105272119118595,輝く行田をつくる会,輝く行田をつくる会,1071,2
224310161276282,伊藤たかえ,伊藤 たかえ,1059,1
1574213032824051,交通事故を検証する。,鶴田 敬治,1001,5
102197148967835,新しい自治体財政を考える研究会,新しい自治体財政を考える研究会,974,1
108954555045499,町田てるよし後援会,町田てるよし後援会,920,1
111168231729960,前野まみこ,前野まみこ,812,4
1559490264356988,NPO法人有明支縁会,NPO法人有明支縁会,788,1
881025135256351,Japan In-depth,Japan In-depth,604,2
104367261609980,飯牟礼克年（いいむれ かつとし）後援会,Katsutoshi Iimure,591,1
256504371891671,the-issues.jp,株式会社issues,578,4
103672785906234,株式会社プレスティージ,株式会社プレスティージ,562,1
296703483713248,【久喜市議会議員】新井けん応援ページ,Ken Arai,554,1
100554152593223,堤じゅん太事務所 【京都府議会議員】,堤 じゅん太,550,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,545,1
112774474740855,参政党（公認） 福井支部,今井紗耶香,541,1
115247946520017,電波オークションを実現する会,Mitsumasa Kato,533,1
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,487,1
463856713718438,｢イチノイエ｣熊木住建,These ads ran without a disclaimer,381,1
498506186984315,多摩市議会議員・藤條たかゆき,Takayuki Tojo,311,2
746898762103396,逆転オセロニア,These ads ran without a disclaimer,272,2
1407941346087379,自民党遊説局,自民党遊説局,239,1
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,193,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,188,1
426981831471929,仙台市議会議員　田村勝,田村勝,171,1
603020383522366,Smgネットワーク,SMGネットワーク（中国における臓器移植を考える会）,131,1
125279958350,GIVE.asia,These ads ran without a disclaimer,129,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,107,1
1590535061243274,精神障害当事者会ポルケ,Yuhei Yamada,≤100,1
392554214188160,Favo富山版,These ads ran without a disclaimer,≤100,1
243143172757375,情報ドットコム（K.Oshima）,大島 和彦,≤100,1
105358418121058,マンガがうがう,These ads ran without a disclaimer,≤100,2
134571176638205,One Tree Planted,These ads ran without a disclaimer,≤100,14
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
107624024769383,jerrymcgrath,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,1
