Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
546416699215073,ห้องสื่อครูคอม,ห้องสื่อครูคอม,10469,5
115496146572483,เขารูปช้างพลังใหม่,เขารูปช้างพลังใหม่,1393,2
104427797605274,พี่ต่อ ดร.เฉลิมชัย ศรีอ่อน “คำไหน-คำนั้น”,พี่ต่อ ดร.เฉลิมชัย ศรีอ่อน “คำไหน-คำนั้น”,1279,12
480222865705980,สรรเพชญ บุญญามณี,สรรเพชญ บุญญามณี,1030,1
101765292217619,นราเดช คำทัปน์ เบอร์4,นราเดช คำทัปน์ เบอร์4,878,7
622674297897819,Screenshirt2020,Screenshirt2020,616,1
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,547,1
110325275488,efinanceThai,efinanceThai,524,1
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,สอบข้าราชการท้องถิ่น By Thurakan,500,1
106636525625332,พลตำรวจเอกสมศักดิ์ จันทะพิงค์ นายก อบจ นครสวรรค์,พลตำรวจเอกสมศักดิ์ จันทะพิงค์ นายก อบจ นครสวรรค์,459,1
177948972256358,เอกนัฏ พร้อมพันธุ์ (ขิง),เอกนัฏ พร้อมพันธุ์ (ขิง),450,2
100624122148338,โรงพยาบาลรวมใจรักษ์ สุขุมวิท 62 Ruamjairak Hospital Sukhumvit 62,โรงพยาบาลรวมใจรักษ์ สุขุมวิท 62 Ruamjairak Hospital Sukhumvit 62,341,38
104769961794110,อินทรัตน์ ยอดบางเตย,อินทรัตน์ ยอดบางเตย,338,11
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,301,3
109554115470973,ซงเล Station,These ads ran without a disclaimer,268,1
972019486321939,บู้ จเด็ศ จันทรา,บู้ จเด็ศ จันทรา,263,4
418729291509368,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,259,5
106126419200764,เหล้าไทยต้องสังเวียนสุพรรณบุรี สุราก้าวหน้าราคาดี,These ads ran without a disclaimer,257,1
106151945819870,Dr.Fon clinic หาดใหญ่,Dr.Fon clinic หาดใหญ่,219,2
104393812499502,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,204,1
1873088482915413,Crystal Drinking Water,These ads ran without a disclaimer,194,1
110766468644579,อนันต์ ปรีดาสุทธิจิตต์,อนันต์ ปรีดาสุทธิจิตต์,194,2
174738095989909,Pichai Naripthaphan,These ads ran without a disclaimer,177,1
105546651850693,วีรนันท์ ฮวดศรี-Weeranan Huadsri-ทนายป๊อก,วีรนันท์ ฮวดศรี-Weeranan Huadsri-ทนายป๊อก,168,2
100771725640770,พุทธกัลยา,These ads ran without a disclaimer,157,2
107612328588715,The Voters,The Voters,135,8
101752965608250,โยธิน พงษ์อ้อ Yothin Pong-or,These ads ran without a disclaimer,131,2
100188792560525,เฟอร์นิเจอร์ตกแต่งบ้านราคาถูก,These ads ran without a disclaimer,122,1
601953326929372,ธัญวัจน์ กมลวงศ์วัฒน์ - Tunyawaj Kamolwongwat,ธัญวัจน์ กมลวงศ์วัฒน์ - Tunyawaj Kamolwongwat,111,3
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,109,1
1551751431783222,The Momentum,The Momentum,104,1
418729291509368,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,These ads ran without a disclaimer,≤100,2
117202611369933,ป้ายชื่อเครื่องแบบด่วน,These ads ran without a disclaimer,≤100,1
105709709106468,Sixteen Marketting สอนยิงแอดตัวต่อตัว,These ads ran without a disclaimer,≤100,1
107539654392167,เจริญพุทธา,These ads ran without a disclaimer,≤100,1
104414891596686,Studio Photo Story,These ads ran without a disclaimer,≤100,1
105992549162758,ข่าวชีวิตติดกระแส,บริษัท เดนิส แอดส์ จำกัด,≤100,1
530945957405983,Nitipon Piwmow - นิติพล ผิวเหมาะ,Nitipon Piwmow - นิติพล ผิวเหมาะ,≤100,1
102760714981774,สุภาพร กำเนิดผล,สุภาพร กำเนิดผล,≤100,1
102896452456683,วุฒิพงษ์ ศิริทรัพย์ชัยกุล ทนายความจังหวัดมหาสารคาม,These ads ran without a disclaimer,≤100,1
102748462101589,เราจะสร้างช่องว่างในจักรวาล โลกของคนเท่ากัน,These ads ran without a disclaimer,≤100,1
572592940087101,คณพลคนกันเอง,คณพลคนกันเอง,≤100,1
106028831878217,JW Clinic คลินิคผิวหนัง ความงาม,These ads ran without a disclaimer,≤100,1
352318098651383,โตโต้ ปิยรัฐ - Piyarat Chongthep,โตโต้ ปิยรัฐ - Piyarat Chongthep,≤100,1
100399988164632,ร่มธรรม ขำนุรักษ์ -หวาย,ร่มธรรม ขำนุรักษ์ -หวาย,≤100,1
489907421380972,ชัยมงคล ไชยรบ,These ads ran without a disclaimer,≤100,1
366883580334745,BOI News,These ads ran without a disclaimer,≤100,2
101082842736363,The world of reader,These ads ran without a disclaimer,≤100,2
106326640734371,เสื้อกั๊กกรมการปกครองหรือกระทรวงต่างๆ มีบริการเก็บเงินปลายทาง,These ads ran without a disclaimer,≤100,1
333794970138725,Gen.Bunchon - บัญชร ชวาลศิลป์,Gen.Bunchon - บัญชร ชวาลศิลป์,≤100,1
101504656149099,Peace Sasipatra  - พีซ ศศิร์ภัทรา,Peace Sasipatra  - พีซ ศศิร์ภัทรา,≤100,1
102280739454189,กำนันฮอลล์ - อาทิตย์ หวังศุภกิจโกศล,These ads ran without a disclaimer,≤100,1
111032412044840,สายฝุ่น TL,These ads ran without a disclaimer,≤100,1
123855516188372,ภาชินี เหลืองเพิ่มสกุล,These ads ran without a disclaimer,≤100,1
186338508628217,ChristLike,These ads ran without a disclaimer,≤100,1
305050586712919,Bitkub Group,These ads ran without a disclaimer,≤100,1
688964051967832,บูชาธรรม,These ads ran without a disclaimer,≤100,1
98627062816,LIPS MAGAZINE,These ads ran without a disclaimer,≤100,1
111188005041104,The world of read,These ads ran without a disclaimer,≤100,1
103204699400693,ครูจิ๋ม สมาร์ทเบรนลำพูน,These ads ran without a disclaimer,≤100,1
100136869328198,Hyosung Worldwide,These ads ran without a disclaimer,≤100,1
113813481747390,TD_BN_Find u more pleasure,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,3
245094455536925,FOUR PAWS,These ads ran without a disclaimer,≤100,1
102795885694138,milokibullz,These ads ran without a disclaimer,≤100,1
