Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
150229055012487,UNICEF Paraguay,UNICEF Paraguay,1188508,6
102963512483270,PyElige,PY Elige,1138123,7
325540631525675,En La Tecla,En la Tecla,963387,9
1468570519872644,Santiago Peña,PRANA SA,797950,6
110447625137045,Pilar Callizo,PautaPY,787576,5
103771265752808,Vysokolán,Stephan Vysokolán,754026,3
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,721670,13
102266292553995,Sucia Política,Diego Ricardo Ramírez,561577,5
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,472303,6
102917519228790,Bruno Defelippe,Bruno Defelippe,454501,24
241512319274531,Sixto Pereira,Sixto Pereira,378542,4
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,351391,7
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,315686,7
176941749043831,YAMIL ESGAIB,Yamil Esgaib,209607,3
196599783696918,Efrain Alegre,Efrain Alegre,208501,12
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,180575,7
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,175100,4
614795685343483,Belén Maldonado,Belén Maldonado,163451,2
943824938962084,Luis Fernando,Luis Fernando,160717,8
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,152047,4
517426394969535,Ricardo Canese,Ricardo Canese,151579,3
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,148512,5
103681832340596,Nelson Kpeto Cano,Kpeto Cano,147630,2
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,111367,2
725834240910220,Noticiero Paraguay,Noticiero Paraguay,108576,5
103759862278474,Victor Miranda Py,Clicnovo,87848,2
153958777947957,Paulo Reichardt,Paulo Reichardt,86492,4
104813164326510,Ko'ê Pyahu Ka'asapa,Emmanuel Pratt,79471,1
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,59281,2
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,58515,3
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,51316,1
1441704549436832,Regina Rios,Regina Rios Irala,43924,1
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,42679,5
108839041769929,José López 2023,Hugo Alfonso Aquino Diaz,40256,2
102649292598442,Senador Hugo Richer,Senador Hugo Richer,39282,4
102940895895901,Victor Herreros Gimenez,Victor Herreros,39203,2
137071910500968,Alvaro Grau,Oscar David Baez Alvarenga,36603,1
1391426980934349,Arnaldo Barreto,Ricky Andreoni Acosta,33426,1
161156667809582,Leo Rubin,Leo Rubín,31259,2
110213485203305,Celso Ynsaurralde,Celso Ynsaurralde,31239,2
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,30047,4
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,29283,1
100445112671378,Fernando Camacho Senador 2023,Norma Graciela Ávalos Lezcano,28049,1
105181039022571,Alcides Samudio RAS Diputado,Rumildo Alcides Samudio Peña,27808,1
181461032397199,Billy Vaesken,Billy Vaesken,26262,2
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,25857,3
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,25118,3
196599783696918,Efrain Alegre,These ads ran without a disclaimer,24594,1
1151984808290856,Hugo Portillo,Hugo Portillo,24572,2
1480283795370502,Jorge Avalos Mariño Diputado Nacional,Omar Fretes,23499,3
104430091943649,Juan Manuel Del Puerto. Senador 2023,Verenis Liliana Raquel Araujo Rojas,23431,2
455228041179710,Codehupy,Codehupy,22971,1
108956608577334,Gaspar Centurión,Gaspar Centurión,20934,3
108982768685910,Cynthia Rios Diputada,Wilson Armoa,19107,2
103557321384387,Blanca Ríos-Moroti,Ricardo Arial Martinez Arquello,17718,1
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,17559,1
451746952056165,Gustavo Acosta,Gustavo Joaquin Acosta Fonseca,16915,3
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,16597,3
103790065833334,Movimiento Humanista y Solidario,Movimiento Humanista y Solidario,16542,1
2313390342074494,JOSE LIN,Raul Jara,15584,1
876472822508954,Ahoracde,Portal Digital de Noticias AHORACDE,15495,2
124476131441330,Partido Hagamos,Partido Hagamos,15033,1
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,14657,2
100486612607448,César Cardozo Diputado 2023. Itapúa.,Claudio César Cardozo Junghanns,14641,1
101557432041474,Levi Leguizamón,Levi Leguizamón,14101,1
237898026337131,Impacto Caaguazú- Digital.,impactocaaguazu,13141,2
110655325183802,victor_herrerosg,These ads ran without a disclaimer,11246,1
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,11128,2
107076632304156,Mechi Roca,Maria Mercedes Roca Caballero,10947,1
109490458518494,Ariel Franco,Ariel Franco,10358,1
484457328277805,Eladio Ortiz,Eladio Ortiz Gayoso,9992,1
531286317030276,Resistencia Ciudadana,These ads ran without a disclaimer,9634,1
102227579180699,Lilian Bogado,Lilian Rosana Bogado Correa,9574,1
111514131760016,Julio Cabrera,Julio Cesar Cabrera Cabrera,8284,1
1547194582252394,Denis Lichi,Global Agencia,8101,3
438741996188530,Eusebio Alvarenga Diputado Nacional,Eusebio Alvarenga Diputado Nacional,8088,1
105249395726210,Edgar Leite Resquin,Edgar Trinidad Leite Resquin,7962,1
1931792046849375,Daniel Romero,Jorge Daniel Romero Lovera,7395,2
221829277840831,Luis Alberto Wagner,Luis Alberto Wagner,7185,1
107280817646184,Estefi Careaga,Estefanía Maria Careaga Cacace,6289,1
101384675336775,OSCAR LÓPEZ Tu Concejal,Yisel Maria Esperanza Ojeda Lopez,5838,1
1403603539906921,Manu Morínigo Chaparro PY,Manu Morínigo Chaparro,5807,1
1903045496681398,Celeste Diputada,Celeste Josefina Amarilla De Boccia,5041,1
2153366651445517,Líder Radio Tv Online,Líder Radio Tv Online,4705,1
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,4088,1
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,4088,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,3828,1
103297895691341,Arnaldo Cardozo 2023-2028 #YoCreo,Arnaldo Andrés Cardozo Montiel,3658,1
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,3394,1
101589739286507,Óscar González Senador,Maria Alejandra Correa Miño,3144,1
532716330164048,Sole Núñez,These ads ran without a disclaimer,2146,1
333014073461514,Babel,These ads ran without a disclaimer,132,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,2
374937749594424,Thaís Firmino Advogada,These ads ran without a disclaimer,≤100,1
502665456448329,Federico Barolin,These ads ran without a disclaimer,≤100,1
1352874084790500,Fresenius Kabi,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
274138756817,Architonic,These ads ran without a disclaimer,≤100,1
1617753965111540,Oil and Gas World/Oil Sands Strong,These ads ran without a disclaimer,≤100,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100,1
40775064593,Microsoft Cloud Partner Program,These ads ran without a disclaimer,≤100,1
111361091313,NICABM,These ads ran without a disclaimer,≤100,1
986013844824671,In Zhejiang,These ads ran without a disclaimer,≤100,1
