Location name,Amount spent (EUR)
Andalusia,2213
Aragón,358
Balearic Islands,389
Cantabria,140
Castilla y Leon,497
Castilla-La Mancha,461
Cataluña,3287
Comunidad Valenciana,1736
Comunidad de Madrid,2203
Extremadura,341
Galicia,626
Islas Canarias,684
La Rioja,≤100
Navarra,149
País Vasco,684
Principality of Asturias,317
Region of Murcia,333
Unknown,≤100
