Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
753031955030992,Atiku-Okowa.com,One Nigeria Movement,144164,4
273475106700480,Peter Obi Support Network,Wilson Obinna Agu-Thomas,128384,3
492378324116772,The Lagos State Government,The Lagos State Government,106557,1
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,79634,15
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,23037,2
123838944328164,Rethink Nigeria,Rethink Nigeria,12804,1
1663913513914881,English Cameroon for a United Cameroon,English Cameroon for a United Cameroon,12185,8
116248814706806,Vote4climateng,Adebiyi Agnes,11815,2
103018869332378,BantuPage,Ikechukwu Orji,11254,12
117014670139291,No Negative Vibe,Chiedozie Abarikwu,8656,3
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,6753,3
654180731859809,T-Police,T-Police,6669,2
171885956874687,Because Of Our Tomorrow,BOOT Party,6168,3
2138867006432207,Gobir 2023,Young Progressives Party (YPP),4807,2
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,4774,1
345763855563592,Savdfutur,Savdfutur,4553,4
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,4378,1
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,4160,2
2162773263850270,Khalil Network,Khalil Network,4078,1
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,3690,2
1813961455356524,Sen. Lawrence Ewhrudjakpo,Sen. Lawrence Ewhrudjakpo,3586,5
100227202825420,Booth 2 Booth With Tinubu,Booth 2 Booth With Tinubu,3346,1
215863191948778,Frank Nweke Jr,Frank Nweke Ii,3239,3
1944800148931143,Initiative to Resist Institutional Slavery & Exploitation,These ads ran without a disclaimer,3231,6
102619289418448,Refined Alliance for Atiku,Pius Ihechi Ikeoba,3100,6
100595249525719,Benjamin Kayode Adereti Support Group,Benjamin Kayode Adereti Support Group,3054,4
511160669047435,Senator Bassey Albert  - OBA,Benedict Raphael Ibanga,2969,1
109187398481463,Peter Ndubuisi Mbah,Peter Ndubuisi Mbah,2785,2
1617753965111540,Oil and Gas World/Oil Sands Strong,These ads ran without a disclaimer,2422,1
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,2348,2
954380707995179,Hon. Obinna Chidoka,Ikechukwu Okafor,2306,4
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,2279,1
112934697039334,Hon. Obua Azibapu Fred,Hon. Obua Azibapu Fred,2177,1
104680361991427,Hon. Mojisolaoluwa Alli-Macaulay,Omayeli Christabell Amorighoye,2016,2
109102048600128,Ekpoto Campaign Organization,Ekpoto Campaign Organization,2007,4
126460284139483,Nigerianeye,NigerianEye,1979,2
101669621264320,Lawrence B. Tamunokiri,Tamunokiri Biebele Lawrence,1924,8
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,1859,4
40775064593,Microsoft Cloud Partner Program,These ads ran without a disclaimer,1854,2
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,1845,3
110720301643921,Omatseye Nesiama Campaign Organisation,Gbone Nesiama,1845,1
100383154696053,Lukaconfu vocal,Lukaconfu vocal,1757,5
101649462831068,Delta advocate 4 sheriff uk,Benjamin Mathew,1751,1
100202924924063,Page 36,Page 36,1674,8
