Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
1468570519872644,Santiago Peña,PRANA SA,19602314,60
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,3163629,10
196599783696918,Efrain Alegre,Comunicá,2941478,147
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,2456315,8
102963512483270,PyElige,PY Elige,1302234,7
1692624097481207,Mujeres GANAR,Mujeres GANAR,1259846,49
132554373464255,La Nación,La Nación,947216,22
103771265752808,Vysokolán,Stephan Vysokolán,879465,7
102266292553995,Sucia Política,Diego Ricardo Ramírez,810483,4
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,802603,11
102917519228790,Bruno Defelippe,PautaPY,775592,2
1310731702357133,GEN,GEN,741721,8
105052422297773,Pedrito Gómez,Maria Jose Castillo Vega,610892,18
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,470282,5
325540631525675,En La Tecla,En la Tecla,462977,7
532716330164048,Sole Núñez,Sole Núñez,418139,29
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,406125,7
532716330164048,Sole Núñez,PautaPY,392838,1
107104641909575,Rubén Rubin,Rubén Rubin,378228,3
100959471597014,José Antonio Galeano,José Antonio Galeano,374749,12
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,366850,29
153958777947957,Paulo Reichardt,Paulo Reichardt,365571,14
1753251591598763,Dani Mujica,Dani Mujica,333169,20
102649292598442,Senador Hugo Richer,Senador Hugo Richer,313752,13
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,303688,4
103681832340596,Kpeto Cano,Kpeto Cano,272991,7
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,242553,2
113351910838827,Alma Cívica,Alma Cívica,237315,14
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,212477,3
114061877001545,Víctor Pecci,PRANA SA,201085,2
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,195228,3
105947518752311,Agustin Saguier,Agustin Saguier,192639,5
114979542421407,Kattya González,Kattya Mabel Gonzalez Villanueva,179164,1
110324011295149,Central Unidos - Paraguay Unidos - Cruzada Nacional,Jorge Danel Guimaraes Fernandez,176109,2
111531544527571,"Luis Silva, Gobernador","Luis Silva, Gobernador",175436,8
943824938962084,Luis Fernando,Luis Carlos Arce,172397,2
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,167188,5
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,161027,3
326351758062718,Juan  Grassi,Juan Domingo Galeano Grassi,159248,1
498022813689642,Oscar González Drakeford,Oscar González,158173,12
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,154015,3
111967891694362,Osmar Ferreira,IMAGEN DE GOBIERNO,152925,7
188532581209289,Javier Zacarías Irún (Fan Page),ComSer,144613,4
101015728361203,Justicia para Nazareno,Mister Co.,143739,1
100777148341766,Oscar Salomón,Felipe Sebartian Salomon Casola,138827,2
724051717643013,Miguel Prieto,Miguel Prieto,138629,5
109700221917436,Rodrigo Blanco Amarilla,Rodrigo Blanco Amarilla,131690,4
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,131676,3
102467002671611,Jorge Heisecke,Jorge Heisecke,124313,7
1150055398455917,C9N Paraguay,C9N Paraguay,108460,1
945217102186450,Vidal Vázquez,Miguel Acosta Benitez,108460,3
756105494544668,Tami Paredes Reichert,Tamara Fabiola Paredes Reichert,106230,2
113713881663916,,Estratégias de Comunicación,103618,2
108726068722756,Narciso Castillo,Narciso Castillo,99275,2
119564891081064,Abog. Victor Llamosas,Sofia Guadalupe Gamarra Folgiarini,96896,1
192161474526084,Luis Fretes Senador,Luis Fretes Senador,86078,2
125314197496488,Carlos Filizzola,Carlos Filizzola,85148,6
241512319274531,Sixto Pereira,Sixto Pereira,83845,1
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,82647,12
2313390342074494,JOSE LIN Chicolin,JOSE LIN Chicolin,77758,1
647864758888200,Seba Garcia,Sebastian Garcia,72904,2
104910872339428,Carlos Miguel Alfaro Duarte,Carlos Miguel Alfaro Duarte,71650,5
106168302166581,Vale Franco Diputada,Valeria Franco Lopez,70752,2
1391426980934349,Arnaldo Barreto,Ricky Andreoni Acosta,68666,1
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,68297,1
176941749043831,YAMIL ESGAIB,Yamil Esgaib,68183,1
222961017827862,Edgar Olmedo,Edgar Olmedo,67917,2
100151689391592,Partido Patriotas Independientes. PPI,Alfredo Raúl Merino Ávalos,67272,9
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,67217,2
100385868930919,Federico Wunderlich,DECIDE Movimiento Decisión Ciudadana y Democrática,63806,3
101937712167874,Sergio Rojas,Juan Bautista Lujan,63327,1
944233442265114,Yiyo Denis,Yiyo Denis,61344,2
446986732060546,ROSA BELLA Cáceres,Antonio Villalba Caceres,61262,2
107587622053186,Dra. Vivian Santander 2023,Santander Santander Clinica,61261,2
109779868441305,Gaby Russo - Diputada 2023,Maria Gabriela De Jesus Russo Yubero,59361,3
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,57845,1
100617802815343,Orlando Penner Senador 2023,Orlando Penner Dürksen,56513,2
101118654956109,Jorge Amarilla,Jorge Cipriano Amarilla Bobadilla,52319,1
109626041763537,Natalicio Chase,Global Agencia,51033,1
517426394969535,Ricardo Canese,Ricardo Canese,50609,1
102940895895901,Victor Herreros Gimenez,Victor Herreros,49856,2
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,48540,7
106413945697461,Vicenta Cano,Vicenta Cano,46201,2
108824810612735,Ing. Jorge Palazón,Jorge Palazon,46008,1
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,45853,5
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,44117,1
103373961784268,Giani Ramírez,Giani Ramírez,43129,4
