Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
14095969045,Fremskrittspartiet,Fremskrittspartiet,10543,16
111345183340,Fagforbundet,Fagforbundet,6295,6
20468812735,LO,LO,5633,22
135843375926,UNICEF Norge,UNICEF Norge,4236,23
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,3883,69
203067569732001,Fellesforbundet,Fellesforbundet,3247,48
171540532874418,Arbeiderpartiet i Bergen,Arbeiderpartiet i Bergen,2942,18
322525743444,Get Inspired,These ads ran without a disclaimer,2633,6
275389322558295,LOs sommerpatrulje,LO,2098,7
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,2055,22
10953652930,Høyre,Høyre,1872,43
371106536283235,DAG OG TID,Dag og Tid AS,1840,6
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,1770,1
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1297,42
151608890040,Innlandet FrP,Innlandet FrP,1239,4
102264419459588,Akershus Høyre,Akershus Høyre,1217,3
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,1191,6
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,1183,2
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,964,1
198748346812235,Drammen Venstre,Drammen Venstre,940,18
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,916,9
781470095268908,Skien Venstre,Skien Venstre,808,5
110628757129572,LO Vestfold og Telemark,LO,742,8
132368899297,Framtiden i våre hender,Framtiden i våre hender,660,3
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,650,3
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,592,5
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,592,1
107005018213171,Heia Nord-Norge,Heia Nord-Norge AS,586,1
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,545,22
219212891435404,Ullensaker FrP,Ullensaker FrP,512,2
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,512,10
1281475135310961,Sissel Knutsen Hegdal - ordførerkandidat Høyre,Sissel Knutsen Hegdal - ordførerkandidat Høyre,511,1
101815422763212,Emil Raaen - Ordførerkandidat Ap,Trondheim Arbeiderparti,495,2
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,434,4
186077731431314,Arendal Venstre,Arendal Venstre,433,3
