Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
630955390420927,Amitabh Bajpai,Hari Om Tripathi,86399,44
102098615927130,Nam Namo - ನಮ್ ನಮೋ,karunadueesanje.com,70029,46
163382127013868,Shiromani Akali Dal,Shiromani Akali Dal,63157,17
30290552843,Greenpeace India,Greenpeace Environment Trust,51968,140
247698975430137,Basava Nadina Bhagiratha,Vishwanath Bs,49201,3
114423274957250,"Nivedith Alva - ""ಪ್ರಗತಿಪರ ಯುವಸೇವಕ""",Coceptual Media,46149,76
808339755882267,Suresh Shetty Gurme,Suresh Shetty Gurme,42835,53
290805814352519,Aam Aadmi Party,Aam Aadmi Party,37829,4
21169267101,Give,Give,36569,38
1927351340858687,ಬಿ ಪಿ ಹರೀಶ್,Gowda Basavana,35544,15
139429406230702,Kumaraswamy for CM,Kumaraswamy for CM,34199,6
200887113275448,DMK - Dravida Munnetra Kazhagam,DMK - Dravida Munnetra Kazhagam,31243,12
109470364774303,Ellorum Nammudan,Ellorum Nammudan,30097,41
108777655527686,Trinamoole Nabo Jowar,Trinamoole Nabo Jowar,29569,45
349222085840969,Youth in Politics,Indian Political Action Committee,27747,79
1735584716762864,Dr. Sukhwinder Kumar Sukhi,Dr. Sukhwinder Kumar Sukhi,25224,8
107395897271506,Kutumb,Swatantra Verma,24815,37
102835346135703,Fans of Gurme Suresh Anna,Gurme Suresh Anna,24597,39
317187395100509,Vikramjit Singh Chaudhary,Vikramjit Singh Chaudhary,23513,48
107878575961821,Sukhbir Singh Badal,Shiromani Akali Dal,22423,4
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,21618,1
100232173035863,Congress Kallekai - ಕಾಂಗ್ರೆಸ್ ಕಳ್ಳೇಕಾಯ್ Videos,Congress Kallekai - ಕಾಂಗ್ರೆಸ್ ಕಳ್ಳೇಕಾಯ್ Videos,21158,26
1927264154193069,Dr I S Tomar,Santosh Kumar,20794,30
115020639874323,Yasirkhan Pathan,Hind Technologies,20531,14
381079148624227,ਸੰਗਤ ਸੱਚਖੰਡ ਬੱਲਾਂ ਜਲੰਧਰ,Dera Ballan,20140,3
123405501008524,Mercedes-Benz India,Mercedes-Benz India,20028,6
115452171516554,V. Somanna 4 Varuna,Sai Kiran,18822,9
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),18810,52
283149055377454,S L Ghotnekar Abhimani Balaga,S L GHOTNEKAR ABHIMANI BALAGA,18212,22
105815225595031,मोदी साथे राजस्थान,मोदी साथे राजस्थान,16866,32
101993642891067,Sada Jalandhar,Abhishek Shukla,16767,26
1722187834676013,Jasvir Singh Garhi,Jasvir Singh Garhi,16662,4
100764076326464,Sada Mann - ਸਾਡਾ ਮਾਨ,The Narrative Builders,15784,2
110861872278207,Asianet Suvarna News,Asianet Suvarna News,14998,14
152793351967032,K.G.Bopaiah,K.G.Bopaiah,14550,10
100351106200287,Four Point 2Tech,Shiva Kumar Yashwanth Kumar,14105,2
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),13715,42
104211439033799,Jagane Kavali,Jagane Kavali,13645,40
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,13371,33
103704155350118,Gates Foundation India,These ads ran without a disclaimer,13302,2
