Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
301774903545521,Brasil Paralelo,Brasil Paralelo,44510,240
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,14555,307
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,6432,3
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",4601,25
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,4060,68
159103797542,Greenpeace Brasil,Greenpeace Brasil,4040,187
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,3363,4
112830251033781,Tiger,GRUPO HEINEKEN,3099,1
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,3016,36
171169022896525,Guaraná Antarctica,Ambev,2036,2
105527742878890,Prefeitura do Recife,Prefeitura do Recife,2008,18
101189854802059,Revista Oeste,Revista Oeste,1980,9
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,1570,20
130458937054870,Governo do Estado do Paraná,Governo do Estado do Paraná,1498,2
330379553673497,Oxfam Brasil,Oxfam Brasil,1419,138
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,1222,170
111906248412398,Kristel Vargas,These ads ran without a disclaimer,1121,4
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1033,148
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,1018,9
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,825,2
104738421003389,InvestNews BR,Easynvest,775,32
109918909035681,Cerveja Brahma Oficial,Ambev,732,2
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,723,15
1534982756793690,Foodvisor,These ads ran without a disclaimer,691,1
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,641,36
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,609,68
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,584,13
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,555,96
263563620333111,Eduardo Braga,Carlos Braga,552,3
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,547,5
314916388685112,Deputado Val Ceasa,Roosevelt Barcelos,508,2
100261572206297,Coronel Assis,Jonildo Jose de Assis,504,1
258088921369,TOTVS,TOTVS,503,5
7970426802,WWF-Brasil,WWF-Brasil,482,38
169743843175117,Bruno Ganem SP,Bruno Ganem,452,3
1706482512937484,Bruno Engler,Deputado Estadual Bruno Engler,443,1
305405126987059,Thomaz Henrique,Thomaz Henrique Barbosa Da Silva,436,2
110225312350543,Nova Escola,Associação Nova Escola,429,20
106525678463910,União Brasil 44,UNIÃO BRASIL,419,4
224777780881144,Visão Mundial,Visão Mundial,405,27
391175961040598,ADE SAMPA,ADE SAMPA,402,8
112217593854223,Claudio Ferreira,Claudio Ferreira De Souza,392,4
1548396448770497,Prefeitura Municipal de Araxá,Prefeitura de Araxá,386,6
1437843656540112,Lucas Sanches,Lucas Promessia,369,6
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,367,53
151756254136,Enel Brasil,Enel Brasil,361,20
114466848198702,Brasil News,Francine De Almeida Viana Pereira,358,10
1192198870794200,Prefeitura de Marília,Município de Marília,344,12
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",334,10
333720355130,Petrobras,Petrobras,333,22
109770755848061,Suzano,Suzano SA,331,2
647519909014935,Dr. Oscar Rodrigues,Oscar Spindola Rodrigues Junior,329,3
112778851729160,Longevidade e Saúde Pública,GROWTH HUB DIGITAL LTDA,306,3
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,298,2
255804437808407,Vale,Gustavo Ferreira,297,4
109226467222782,Brasil Sem Medo,Brasil Sem Medo,286,36
251235795032635,Itamar Borges,Itamar Borges,283,9
111130822268479,IDP,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa IDP - LTDA",272,8
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,262,7
212423668965384,Heitor Schuch,Heitor Schuch,261,29
