Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
100771226087265,Susie's Tips,Susie's Tips,14164,36
408582579294175,UK government,UK Government,8101,2
102639461303190,Fair Pay For All,Fair Pay For All,8002,181
6233536938,War Child UK,War Child UK,4310,47
201125756607898,Love Food Hate Waste - Community,Love Food Hate Waste,3185,89
9250349228,Greenpeace UK,Greenpeace UK,3169,167
7715002593,UNICEF UK,Unicef UK,2805,4
311627208673,WWF UK,WWF UK,2555,67
7214031395,Oxfam Great Britain,Oxfam Great Britain,2438,24
10499876484,Compassion in World Farming,Compassion in World Farming,2304,119
10677003998,Shelter,Shelter,2166,473
799576543492660,The Week Junior,The Week Junior,1900,39
823788047675556,Call of War,These ads ran without a disclaimer,1742,2
13047522725,Crimestoppers,Crimestoppers,1702,110
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,1576,1
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1475,32
514212165305248,Leigh Day,Leigh Day,1303,60
268801635305,Breast Cancer Now,Breast Cancer Now,1228,8
208573062515662,Freedom from Torture,Freedom from Torture,1136,149
483680375497477,Shell Energy,Shell Energy Retail Limited,1130,20
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1088,10
260012884055691,Metropolitan Police Service,Metropolitan Police Service,1058,64
7527864602,WaterAid UK,WaterAid UK,1049,53
200006375787,38 Degrees,38 Degrees,1041,19
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,1026,9
1046117708754519,Care4Calais,Care4Calais,1013,43
603389616739829,Bite Back 2030,Bite Back 2030,970,26
10114144851,NSPCC,NSPCC,936,18
35671512696,World Animal Protection UK,World Animal Protection UK,898,41
103359739162746,The News Agents,The News Agents,869,6
7624294394,Amnesty International UK,Amnesty International UK,868,29
165099760197787,Welsh Government,Welsh Government,847,330
211614899544570,Long Live The Local,British Beer & Pub Association,837,36
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),808,62
121936349543,World Vision UK,World Vision UK,795,44
1613092172114946,DWP Digital,Department for Work and Pensions,794,6
97116898596,Sightsavers,Sightsavers,778,36
112482371099301,NUS UK - National Union of Students Campaigns,National Union of Students (United Kingdom),742,19
19895907944,CAFOD,CAFOD,730,57
158077247591710,Refuge,Refuge,699,82
177855115588808,The Week UK,The Week UK,635,30
143837658998810,WWT,Wildfowl and Wetlands Trust,617,24
25749647410,The Labour Party,The Labour Party,586,471
7043497714,Christian Aid,Christian Aid,558,15
1738524969810037,Mission India UK,Mission India UK,550,9
241312696375349,National Education Union,National Education Union,534,3
117476785190,Save the Children UK,Save the Children UK,519,8
59367068326,The Ramblers,The Ramblers,519,4
841894835830532,Electoral Commission UK,Electoral Commission UK,518,11
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",503,7
47612991154,Dignity in Dying,Dignity in Dying,501,6
18044497940,Plan International UK,Plan International UK,492,53
26698813123,British Red Cross,British Red Cross,491,15
308291623138631,Eco Footprint,Richard Lee Hughes,489,1
21517406388,Trees for Cities,Trees for Cities,475,11
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,468,10
112712550420527,Ekō UK,SumOfUs,463,4
1645963095654688,Healthier Scotland,The Scottish Government,462,4
220543443746,International Rescue Committee - UK,International Rescue Committee UK,461,34
248887561894779,Home Energy Scotland,Home Energy Scotland,457,8
192492137520412,HETAS,HETAS,453,2
21242962092,ClientEarth,ClientEarth,407,9
442816382865338,Social Security Scotland,Social Security Scotland,385,4
195754307110390,Right To Life UK,Right To Life UK,371,4
18168505158,The Woodland Trust,Woodland Trust,369,43
490007667679401,Hugh James,Hugh James,366,4
114651147002520,SSE Energy Solutions,SSE,362,13
88845925295,Fairtrade Foundation,Fairtrade Foundation,347,36
238394282845251,The Big Issue,The Big Issue,344,2
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,339,4
210786739051667,Woodland Trust Cymru,Woodland Trust,335,8
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,320,17
274651352565844,Oltco Ltd,Oltco Ltd,318,117
101958682650112,ESG UK,Energy Saving Grants,309,75
139695000173,Good Energy,Good Energy,309,21
175316065881756,How to Waste Less Scotland,How to Waste Less Scotland,308,5
394936823930287,Age International,Age International,306,3
108951391565231,Help to Heat,Huw John Llewellyn,296,8
6366026879,Dogs Trust,Dogs Trust,293,6
107310464728068,Britain Remade,BRM Futures Limited,289,14
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,289,55
284245658291357,Leukaemia Care,Leukaemia Care,281,42
175338329150218,Help For Heroes,Help for Heroes,271,67
8807334278,Conservatives,The Conservative Party,269,18
8555757947,Tearfund,Tearfund,269,36
698773137204706,Give My View,Built-ID,267,10
18366996074,War on Want,War on Want,258,19
249209468838241,Good Law Project,Good Law Project,250,32
103835971750,Orbis UK,Orbis UK,246,28
320344981331677,Net Zero Scotland,The Scottish Government,236,3
97708339756,Action for Children,Action for Children,235,9
1160491283986885,Parent Club Scotland,Parent Club Scotland,232,11
2047806148766050,Animal Equality UK,Animal Equality UK,216,1
138007436233900,Public Health Agency,Public Health Agency,215,6
13533633585,National Trust,National Trust,204,3
353224381469808,ifaw,IFAW,200,14
39605200520,ActionAid UK,ActionAid UK,199,7
166335402260,Scottish Water,Scottish Water,199,1
159969930741814,The Wildlife Trusts,The Wildlife Trusts,196,27
547761111920012,Anglian Water - Love Every Drop,Anglian Water,195,9
1660600037490738,Guardian Labs,Guardian Labs,193,8
358126247463,Speech and Language UK,Speech and Language UK,188,1
8876787713,Mental Health Foundation,Mental Health Foundation,188,24
