Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
100848672800182,Consulta Ciudadana Ec,Consulta Ciudadana Ec,3525,12
374633679234633,Ministerio Educación Ecuador,These ads ran without a disclaimer,472,2
150237258650302,Cynthia Viteri,Cynthia Viteri,350,2
262372043911514,Eduardo del Pozo,Eduardo del Pozo,287,29
171207200247815,Roberto Cornejo,Julio Roberto Cornejo Balseca,282,15
109296685300199,Felipe Delgado Jara,Felipe Delgado,265,3
112269621704723,El Futuro es Tuyo,El futuro es tuyo,250,2
533567936695016,Agustín Intriago Quijano,Agustín Intriago Quijano,250,4
1459073787658502,Municipio de Manta,Municipio de Manta,240,7
100482812774198,Yadira Bayas Prefecta - LISTA 16,Belen Elizabeth Ruiz Caicedo,203,8
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,171,6
264785339919,Prefectura del Guayas,Paradais S.A,134,10
336960923666379,Alcaldía De Milagro,Joss Melissa Vera Miranda,134,11
628469823835516,Daniel Cisneros,Daniel Cisneros Soria,131,3
111017675004028,Aquiles Álvarez Henriques,Aquiles Alvarez,128,24
1732227687093957,Héctor Vanegas,Hector Vanegas,110,9
202378653849689,Darío Macas,Roberto Francisco Armijos Hernandez,105,3
112457975586816,Marcelo Cabrera,Rescatemos El Azuay,102,13
101851479428037,Santo Domingo Comunica,patricio castillo zambrano,≤100,10
714677181953662,Cristian Zamora - Concejal de Cuenca,Cristian Zamora,≤100,3
1622427474702202,Sec. Coordinación Territorial,These ads ran without a disclaimer,≤100,5
112540788307631,Inés Albán,Ines Esperanza Alban Romero,≤100,3
237501700522397,Daniela Asan Torres,Andrea Cevallos,≤100,13
145977139454245,Pedro Palacios Ullauri,Pedro Palacios Ullauri,≤100,10
606618406100257,Municipio de Quito,Cecilia Margarita Nieto Gutierrez,≤100,6
2174951136066727,Amigos De John Vinueza,John Henry Vinueza Salinas,≤100,5
107069728602516,RC5 Sto Dgo,Maria Luisa Veliz Cevallos,≤100,9
106468345635071,Crudo Santo Domingo,Natasha Antonela Aveiga Salavarria,≤100,4
100551079486370,Noticias La Tierrita Comunidad Tsáchilas.,Janeth Segura,≤100,3
1432234103690096,Jorge Acaiturri,Jorge Enrique Acaiturri Villa Varas,≤100,3
109869198487676,Jorge TROYA Fuertes,Jorge Oswaldo Troya Fuertes,≤100,26
812487272133578,José Miguel Mendoza Rodas,Jose Miguel Mendoza Rodas,≤100,5
110495805171572,Decisión Ecuador 2023.,Maria Paola Solis Zambrano,≤100,1
138822116813181,Colectivo Riobamba Gana,Colectivo Riobamba Gana,≤100,2
338317230108140,Autoridad de Tránsito y Vigilancia de Samborondón,Autoridad de Tránsito y Vigilancia de Samborondón,≤100,8
476601415789987,Miriam Lucas Delgado,MIRIAM LUCAS,≤100,2
103668725240925,Francesco Tabacchi,Francesco Tabacchi,≤100,5
707501330082020,Christian Moreta,Christian Mauro Moreta Mendez,≤100,2
392408721585785,Paco Romero,Cesar Paquito Romero Pinargote,≤100,12
108657847619569,Goberna Ecuador,Goberna Ecuador,≤100,9
1559814917679290,SPPAT - Servicio Público Para Pago De Accidentes De Tránsito,Adriana Rivera Andrade,≤100,1
101179141263621,Andrés Guschmer,Andrés Guschmer,≤100,1
102316945891180,Katherine Pacheco M.,Fabricio Zambrano,≤100,3
349528851821402,Pancho Tamariz,Francisco Eugenio Tamariz Guerrero,≤100,3
505853502832203,Humberto Alvarado Espinel,Marcos Humberto Alvarado Espinel,≤100,6
965316383498054,Alberto Beltrán Es Como Tú,AG MediaEstudio,≤100,1
323289911768488,Clarita Hinojosa,Clarita Hinojosa,≤100,12
108706608673090,Jaime Moreno Martínez,Rescatemos El Azuay,≤100,6
856012741442139,Ipas LAC,Neuma,≤100,6
788384531282129,Rossana Cevallos,Jessica Veronica Bravo Bravo,≤100,8
108653177489733,Javier Nagua,Leonardo Javier Nagua Bazan,≤100,3
107735775460492,Informate Ecuador,Informate Ecuador,≤100,2
104917435634115,El Santi Marcillo,Big Digital Ec,≤100,2
109361791913563,Omar Alcalde,Santiago Omar Cevallos Patiño,≤100,3
104909862307431,Encuestas ecuatorianas,Encuestas Ecuatorianas,≤100,2
100687369094891,Fundación “Abriendo tu Corazón”,Abriendo tu corazón ec,≤100,4
108650238643260,Héctor Barreno Coba,Héctor Barreno Coba,≤100,19
100855386103312,Chone Sigue Contigo,Chone Sigue Contigo,≤100,14
101030572534006,Bruno Robles,Rafael Bruno Robles Wong,≤100,3
227641650697247,Francisco Minuche,Fernando Javier Jara Ramirez,≤100,1
779788855474670,Ambato Noticias,AMBATO LIBERTAD,≤100,6
641032359273121,Rafael Sancho,Rafael Neptali Sancho Sancho,≤100,6
101390892748964,Pedro Argudo,Cristian Esteban Sacoto Cabrera,≤100,2
249035108570538,Jorge Martínez Vásquez,Jorge Martínez,≤100,5
275403223331006,Jorge Trivino Yepez,Jorge Trivino Yepez,≤100,7
1605002276210569,Soy el aire de Quito,Cristhian David Andino Changolluisa,≤100,1
109815215231386,Rosalin Cruz,Rosalin Cruz Basurto,≤100,3
1798200117074861,Alejandro Gallo,Alejandro Gallo Plaza,≤100,1
495225060514172,Degso,Gabriela Veronica Chango Hermoza,≤100,3
49746516611,Asamblea Nacional del Ecuador,Asamblea Nacional de Ecuador,≤100,1
1559814917679290,SPPAT - Servicio Público Para Pago De Accidentes De Tránsito,Gabriel Eduardo Cifuentes Martinez,≤100,1
303189123663909,Carlos Olmedo Palacios Luna,Cristian Cáceres Ortega,≤100,4
102868228794800,Melina Villacrés,Melina Villacres,≤100,4
1362854600519691,Autoridad Aeroportuaria GYE,Autoridad Aeroportuaria de Guayaquil,≤100,4
1426780820910242,Seminarium Ecuador,Carla Landazuri,≤100,2
715978025241450,Marciana Valdivieso de Poveda,Marciana Auxiliadora Valdivieso Zamora,≤100,1
1610016289308138,Rina Campain,Rina Brambilla,≤100,2
315435898629475,Alcaldía de Lago Agrio,Alcaldía de Lago Agrio,≤100,8
132233354245724,Werner YELA,Julio Adrian Yela Barzola,≤100,2
2221570604786246,Primicias,Primicias,≤100,6
264147620707304,Freddy Darío Albán Cedeño,Freddy Dario Albán Cedeño,≤100,5
1794587367510445,Sebastián Rodríguez Alcalde,Raul Sebastián Rodríguez Pacheco,≤100,4
106269115634659,Zoraya Rondón,Zoraya Rondon Solano,≤100,3
821636358043705,Roberto Altamirano Montalvo,Nativos digitales,≤100,4
118246898345710,Santiago Rivera,Santiago Israel  Rivera Pazmiño,≤100,2
186138461725298,BORIS Garcia,Boris Geovanny García Rodriguez,≤100,1
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100,8
275119139823493,Jovanny Coronel,Jerry Jovanny Coronel Castillo,≤100,1
115012276965624,Daniel Noboa  Azin,Daniel Noboa Azin,≤100,1
772018706256634,Veronica Herrera Cedeño,Georgina Veronica Herrera Cedeño,≤100,1
107559148243905,Pedro Solines 2023,Pedro Enrique Solines Chacon,≤100,1
103612631457479,PUNTO SANO,Fabian Patricio Salazar Rios,≤100,2
272985726698616,Marco Franco Cortes,Marco Orlando Franco Cortes,≤100,2
81089852182,U.S. Embassy Ecuador,Embassies: U.S. Embassy Ecuador,≤100,2
109466451912992,Angela Plúa Oficial,PD Agencia,≤100,17
107139622181568,Bolivar Mieles,Bolívar Mieles,≤100,3
223539761524901,Cesar Troya Mayorga,Cesar Troya Mayorga,≤100,2
352523084852796,Alexandra Arce Plúas,Alexandra Arce Plúas,≤100,2
103203195624221,Elsa Guerra Rodríguez,Bryan Ricardo Cadena,≤100,1
111943841337327,"Antonio ""Toño"" Jara",Marco Antonio Jara Bad,≤100,5
111319181449359,Abg. Antonio Torres Sabando Alcalde,Marco Antonio Torres Sabando,≤100,2
275787935894608,Mishel Soto,Mishel Soto Blacio,≤100,2
476397709077724,Johnny Terán Salcedo,PARADAIS DDB,≤100,2
1052671334940372,Municipalidad de Durán,Municipalidad de Durán,≤100,4
108560674309383,Emilio Uzcátegui,Daniel Valenzuela,≤100,4
564394550242070,Richard Calderón Saltos,Richard Oswaldo Calderón Saltos,≤100,2
101583919401200,Camila Conde Ochoa,Rescatemos El Azuay,≤100,5
107511282021196,Telmo Ureña,Telmo Ureña,≤100,3
355844014532361,Dr. Leonidas Cevallos,Daniel Andres Pena Caicedo,≤100,1
103942098831797,Andrés Campaña Remache,Andrés Campaña Remache,≤100,3
2211964079027725,Paco Asan Alcalde,Joss Melissa Vera Miranda,≤100,6
932320160301991,Jael Melo Olvera,Jael Melo Olvera,≤100,1
279660009560737,El Sur Tiene Futuro,Edwin Marcelo Rosales Zapata,≤100,2
101655449393645,Armando Manobanda UN1R,Satori SM Agency,≤100,3
101056676141616,Asesoría Política - Goberna Ecuador,Goberna Ecuador S.A.S,≤100,31
334722650712707,Jorge Yunda,Paul Travez,≤100,3
138843296785277,Matías Abad M.,Matías Jeronimo Abad Merchan,≤100,3
2239022009747231,Panorama Tv Canal 41,Panorama Canal 41,≤100,1
101685042705474,Ivette Ledesma Dávila,Ivette Ledesma Dávila,≤100,2
104983249076001,Elmer Gallardo,Elmer Ubaldo Gallardo Asanza,≤100,2
108935071809174,Suma 23 Balao,Cristhian David Rendón Arias,≤100,3
107476205490594,Lucía Jiménez,Gloria Lucia Jiménez Almeida,≤100,4
110284818439234,Daysi Soto Calderon,Daysi Soto,≤100,2
104426575497596,Victor Guzman Zambrano,Víctor Vicente Guzmán Zambrano,≤100,1
2000274223590054,Galo Zambrano Alcalde,Galo Silvano Zambrano Acosta,≤100,1
106293975463462,Mayra Alava,Karen Lizbeth Caguano Solorzano,≤100,1
102823644882450,Pedro Pablo Moran 2023,Pedro Pablo Moran Marchan,≤100,2
242036589192111,Gilmar Gutiérrez,Fausto Gilmar Gutierrez Borbua,≤100,2
633000793869809,Por Sucumbíos,La Nacion,≤100,1
111303645142966,Andres Mendoza,Godfilms Sa,≤100,1
1394216594058327,Miguel Morocho,Miguel Eduardo Morocho Rodriguez,≤100,1
103513785911209,Michel Saud,Fausto Michel Saud Galindo,≤100,7
1336040269753053,Carmita García,Laura Vargas,≤100,9
106360285419022,Jimmy Valverde Peláez,Jimmy Cristhian Valverde Peláez,≤100,1
206181319925678,Marcos González Navarro,Marcos González Navarro,≤100,3
100355886242523,Mario Sí Sabe Trabajar,Jefferson Alfredo Moreno Cabrera,≤100,2
727947780720237,RC5 Imbabura,José Chalá,≤100,3
107024348856801,Alfonso Aparicio,Jorge Alfonso Aparicio Chiriboga,≤100,4
110548067875740,José Sánchez,José Sánchez Reyes,≤100,1
899721847034164,Gino Andriuoli,Erika Lucia Alvarado Barragan,≤100,1
138046526216380,La Fonda de Carrasco,Camilo Jose Carrasco Serrano,≤100,5
322889614544328,Rodrigo Román,Rodrigo Román Galarza,≤100,1
116720985910954,Geomara Rodríguez De la O,Geomara Rodríguez De la O,≤100,5
643513979193133,Unidos por Beatriz,Neuma,≤100,8
100374446181135,Jaime Astudillo,Leonardo Enrique Barona Ibarra,≤100,1
108251088331765,Simón Bolívar Remache,Simón Bolivar Remache Moreno,≤100,1
709675312390235,Gustavo Barquet,Gustavo Barquet,≤100,1
189474325001666,Estefany Chica Alcaldesa,Estefany Cecibel Chica Bravo,≤100,1
