Page ID,Page name,Disclaimer,Amount spent (ISK),Number of ads in Library
737169626371453,Heimildin,Stundin,5740,2
573559522797177,Flokkur fólksins,Flokkur Fólksins,3671,2
156161194561570,Kjarninn,Kjarninn,2823,1
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,2775,2
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,2243,2
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,1500,3
157073914303469,Stjórnarskrárfélagið -The Icelandic Constitution Society,Stjórnarskrárfélagið,1483,2
509866436098947,Sabine Leskopf,Sabine Leskopf,1354,1
137524753533383,Miðflokkurinn,Miðflokkurinn,1292,1
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,1194,1
674362009286406,Lifðu núna,Erna Indridadottir,1027,1
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,886,1
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,800,1
154893001218870,ADHD samtökin,ADHD samtökin,638,4
626846780726124,Viðreisn,Viðreisn,567,1
317158175535179,BitLife,These ads ran without a disclaimer,422,1
106979180938014,Samstöðin,Samstöðin ehf,335,1
148872571795434,Viðskiptaráð Íslands,Viðskiptaráð Íslands,252,1
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,148,17
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,147,1
115004407855176,Magnea Gná - borgarfulltrúi Framsóknar í Reykjavík,Magnea Gná Jóhannsdóttir,138,1
166802253467224,Ung vinstri græn - UVG,Ung vinstri græn - UVG,138,2
126166480762310,SelectScience,These ads ran without a disclaimer,≤100,1
486324651440186,Plastic Bank,These ads ran without a disclaimer,≤100,1
188789377812793,Kongsberg Gruppen,These ads ran without a disclaimer,≤100,1
474588795895313,Getafe C.F.,These ads ran without a disclaimer,≤100,1
135073411731685,BBBgamers LiveShow,These ads ran without a disclaimer,≤100,1
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,2
155438574470276,DW українською,These ads ran without a disclaimer,≤100,1
161789877175634,T&F STEM,These ads ran without a disclaimer,≤100,1
101908602620770,Quouch,These ads ran without a disclaimer,≤100,1
114068938227202,Management Grid,These ads ran without a disclaimer,≤100,1
101678448468048,Sunbrella Europe,These ads ran without a disclaimer,≤100,2
