Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
198852633461667,Lray  Villafuerte,Ericka Jones Magat,18286,21
75665129515,Go Negosyo,Go Negosyo,8318,30
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,5949,3
423314964466362,Congressman Migz Villafuerte,Sarah Jane Toralba,5232,18
265779500134955,SM Supermalls,SM Supermalls,4891,1
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,3472,6
701517253228758,DOSTv,DOSTv,3374,11
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2499,1
547821942058909,Pilipinas Today,WFPH,2417,29
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,2401,33
1922749344643532,The World Tonight,The World Tonight,2350,25
1708609585851799,Bicol News and Updates,Patricia Laysena,2251,2
100170811672425,Kyusi,WFPH,2171,23
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,1558,4
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,1515,1
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,1504,12
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1408,1
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,1321,7
104123408073601,"Nikki Prieto-Teodoro, Philippine Special Envoy to Unicef",Maria Lourdes Acosta Gammad,1304,1
1380167115635985,LEDS Clothing,LEDS Clothing,1168,9
156752721080952,Sonny Angara,Sonny Angara,1153,3
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),1087,1
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1034,2
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,1031,1
784522714997609,Commission on Human Rights of the Philippines,Commission on Human Rights of the Philippines,1015,3
101382091400564,Atty. Tony Roman,Sulong Pilipinas,1003,1
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,973,4
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,964,1
205248039844,sedaLAW,sedaLAW,817,1
105473561277228,Bicol Trending News,Alejandro Caneta,797,1
143940582906987,Bran Ferrer Reluao,Authority Asia Communications Inc.,753,1
269175894020945,Pilipinas Today,WFPH,743,8
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,710,8
175045919574319,Bicol Politics,Bicol Politics,691,1
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,681,1
1779870368752390,May JOY sa QC,Polsure,653,2
109867628173478,Ronin Leviste,Marizelle Villanueva Cereneo,614,3
360722237731669,Mayor Cezanne Fritz H. Diaz,Ronald Policarpio Olarte,586,2
290009901573686,SK Federation of Pagbilao,Josie Irma Roqueza Luce,577,2
109268927661579,Bicol Overview,Jenna Joyce De Jesus,565,1
454536418241945,MakeSense,MakeSense Asia,565,2
420499997993849,Ferjenel Gonzales Biron,Prometheus Productions,539,1
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,527,1
529901257160994,Paz Radaza,Klin Mar Mejo,509,1
509834572400899,Nancy Binay,Maria Lourdes Nancy Binay Angeles,500,1
104955062184489,BBM Movement,UEEI Consorcia Inc,497,1
417817125659329,SB CARLO AVENA,Jose Carlo Medina Avena,451,1
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,416,2
135595127068520,Alike Media Inc.,These ads ran without a disclaimer,412,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,405,5
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",405,1
147975588597216,Stratbase,Stratbase,392,1
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,386,1
126143141115339,Congresswoman Len Alonte,Joemarlon V. Bergonio,382,1
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,350,12
101935445680941,Inside Politico,Polsure,349,1
104988244674974,Mobility Awards,The Climate Reality Project Philippines,345,5
103485942191411,Juan Bulletin,Polsure,326,1
704686786533849,Quezon City Moms,Polsure,323,1
110021974112031,Harold David Butardo,Harold David Butardo,320,1
1332938170076882,Tatak QC,Polsure,319,1
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,319,1
176725369945441,Pilipinas Today,The World Tonight,315,3
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,313,1
223618785182273,Pilipinas,WFPH,304,3
107701168822758,Aksyon TV,Aksyon Demokratiko,297,1
319818695398069,"Kgwd. Lito del Rosario - Naga City, Camarines Sur",Joselito San Andres Del Rosario,292,1
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,289,4
107463358538636,planetGOLD Philippines,planetGOLD Philippines,284,4
111518131388232,CharityPhilippines.org,CharityPhilippines.Org,283,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,277,1
374004705980904,Philippine Business for Education,Philippine Business for Education,273,2
110774773589020,Jonas Porto Labuguen,Elenita Camposagrado Pulido,266,1
608006729355847,Luisa Lloren Cuaresma,Benjamin Lloren Cuaresma Iii,239,1
102081865474762,Kiddie Learning Train,Philippine Business for Education Inc.,235,2
107427980954216,Saksi Ngayon,Manuel Jr Singson Siquian,234,1
796469633795828,Konsehal LIZ Lupisan,Analiza Dela Cruz Lupisan,232,1
114857213210297,Ninong Dela Cruz,Batang Malabon'yan Movement,230,2
1871757276390999,Cong. Mannix Dalipe - Page,Manuel Jose M. Dalipe,226,2
