Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,62504143,169
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,16926398,49
23383061178,Prabowo Subianto,indonesia Adil makmur,9866262,10
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,9501210,79
108132042285089,Erwin Aksa,Yayasan Golkar Institute,9423643,146
111864151754055,Esensi TV,Esensi Tv,2700026,42
104830667806476,Melihat Indonesia,Melihat Indonesia,2254746,36
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,2247211,6
110419528729730,Golkar Makassar,Yayasan Golkar Institute,1957985,16
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,1313615,11
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,1306352,8
112121101796090,Opini 2024,Opini 2024,1182941,36
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,1074137,12
168218596696591,Hetifah Sjaifudian,Yayasan Golkar Institute,1004924,7
101804639078770,Unboxing Anies,Unboxing Anies,988517,11
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,821687,36
104799384898162,Indonesia Berkabar,Rumah Opini,800888,34
164909433966316,Suara Anies,Suara Anies,773256,11
106690092440342,Pemilu KIT,PEMILU KIT,647966,18
197545083607941,Harian Kompas,Harian Kompas,525540,24
1004727719661767,Rian Ernest,Yayasan Golkar Institute,515196,13
349963858704476,Komit Digital,Komit Digital,460724,63
106894958316644,Relawan sintawati,Relawan sintawati,414244,16
104920542152835,Caleg Pilihan Kita,Caleg Pilihan Kita,413579,4
101228692503239,Opini Publik,Opini Publik,407538,2
108087558837514,Cheryl Tanzil,Partai Solidaritas Indonesia,386843,3
100649018546817,GanjarFans,GanjarFans,344412,15
102213799392946,Nuansa 2024,Nuansa 2024,338106,5
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,323668,12
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,313631,7
157296161100055,PKS Sumbar,PKS Sumbar,307276,2
101203454841155,Kota Kite,Kota Kite,303678,4
178454335508598,Kertabumi Jogjakarta Store,These ads ran without a disclaimer,295406,1
105523409172833,Kicauan Garuda,Kicauan Garuda,287918,10
39253583478,PDI Perjuangan,PDI Perjuangan,285674,33
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,285168,7
102065762762655,Prajurit Merah Putih,Prajurit Merah Putih,271452,6
101892459525100,Jejak Kaki Garuda,Jejak Kaki Garuda,269313,5
104217932476562,Ali Badrudin,Ali Badrudin,266068,5
104427162506872,Fakta Anies,Fakta Anies,262529,12
114688478248997,Buku Catatan Merah Putih,Buku Catatan Merah Putih,261390,5
113908645002826,Suara Tak Terdengar,Suara Tak Terdengar,256843,5
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,250514,7
147555216186069,Christina Aryani,Christina Aryani Foundation,247164,4
292939164731691,Relawan Herviano,Relawan Herviano,245369,16
101866128977837,Belajar Pemilu,Belajar Pemilu,236841,39
109455838815878,Moveprenuere,Moveprenuere,235522,4
111805655036485,Humas DPRD Pati,Humas DPRD Pati,234298,5
103370672127075,Gelora Indonesia 7,These ads ran without a disclaimer,230446,1
1690573611256871,Pemerintah Kota Manado,Pemerintah Kota Manado,230278,1
572779142753263,Freeport Indonesia,Freeport Indonesia,212763,4
110438625290456,Benteng Perkasa,Benteng Perkasa,211704,3
104317482149268,DPRD Provinsi Jawa Timur,DPRD Provinsi Jawa Timur,210240,11
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,208107,22
106584595452427,Rumah GP Pantura,Ganjar Nusantara Indonesia,207192,1
102735702350673,Publikberhaktau,Publikberhaktau,203054,2
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,200752,5
122874340743006,Jasa Ucapan Video,Jasa Ucapan Video,197287,11
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,192969,14
119875381042949,Ketok Palu,Ketok Palu,191979,4
108261702239604,Pemersatu Bangsa,Pemersatu Bangsa,188648,5
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,188410,7
292356614809409,Relawan Asandra salsabila,Relawan Asandra salsabila,184567,10
114012201650176,Fakta Terselubung,Fakta Terselubung,184232,19
120153057653803,Indonesia Bersatu,Indonesia Bersatu,176335,4
141363092729703,DP World,These ads ran without a disclaimer,165277,1
106084645486065,Cakradata Indonesia,Cakradata,159903,6
213134478724731,DANIEL JOHAN,DANIEL JOHAN,154522,1
102918244703529,Moch Faizin,Moch Khoirul Faizin,145665,1
100838176379345,Sahabat selly farisa,Sahabat selly farisa,144003,12
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,142874,1
102273039070802,Info Terkini,Info Terkini,139921,14
1885017341733339,Relawan Anies,Relawan Anies,134410,2
103330282779367,Dua Digits Creative,Dua Digits Creative,133500,5
526765274016858,DPD Gerindra Gorontalo,DPD Gerindra Gorontalo,132958,6
116655871310377,Solusi Pernafasan Vitasma,These ads ran without a disclaimer,125391,1
110666655158744,Sahabat Caleg,Sahabat Caleg,122253,9
101897132786498,Jimmy Simanjuntak Foundation,These ads ran without a disclaimer,121463,1
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,117829,2
1494458037342324,Prabowo Menyapa,Prabowo Menyapa,117169,5
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso","Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",112766,3
115816131581858,Home Racik Digital,Home Racik Creative,110524,3
273454719936085,"Yohanis Fransiskus Lema, S.IP, M.Si","Yohanis Fransiskus Lema, S.IP, M.Si",108093,4
735179230603344,Rahmat Dermawan,Rahmat Dermawan,103926,5
128765763451340,Sahabat Riden,Sahabat Riden,102932,2
108511588277325,Galeria Konveksi,Galeria Konveksi,102221,1
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,101986,3
101670979099537,OverheardKonoha,OverheardKonoha,101918,1
777302905787767,Gelora Muda,Gelora Muda,99378,1
114415148400564,Sahabat Filmon Loasana,Filmon Loasana,98568,2
104108629063055,Kediri bermakna,Berita Kota,96577,1
109184052227320,Herny Juniarti,Herny Juniarti,96251,1
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abubakar A. Assegaf - Fanspage,91970,7
102981496004696,Sedulur Nafa Urbach,Sedulur Nafa Urbach,91082,6
1620632751542044,Isyana Bagoes Oka,Partai Solidaritas Indonesia,88456,2
1679783648997296,DKISP Kaltara,DKISP Kaltara,88237,4
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,80378,5
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,79159,2
103792929470753,,Frontliner,79061,8
101372009341896,Kata cirebon,Berita Kota,69347,1
118047704627142,Sahabat PAN Banten III,Sahabat PAN Banten III,62101,1
116715223517954,YouSee Indonesia,YouSee Indonesia,61705,1
544107539358354,"Dr. H. Rusman Ya'qub, SPd, MSi",Rusman Yaqub,61041,10
486788544861577,Percetakan Undangan Madeceng,These ads ran without a disclaimer,60577,1
100978591387900,Partai Gelora Bali,Gelora Indonesia Provinsi Bali,60261,1
100776135899424,Dr. H. Syamsurizal SE MM,Dr. H. Syamsurizal SE MM,59374,1
112405421874801,Sahabat PAN Jatim IV,Sahabat PAN Jatim IV,58520,1
120204584392451,Ramadhani Inspiratif,Ramadhani Inspiratif,58329,3
106916799086882,Sahabat PAN Jatim V,Sahabat PAN Jatim V,56544,1
110547131467051,Ikfina Fahmawati,Ikfina Fahmawati,56486,2
103015702703879,Rumah Baru Anda,These ads ran without a disclaimer,55002,1
