Location name,Amount spent (EUR)
Attica (region),2130
Central Greece (region),173
Central Macedonia,909
Crete,236
Eastern Macedonia and Thrace,239
Epirus (region),110
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),159
Southern Aegean,138
Thessaly,256
Unknown,≤100
Western Greece,232
Western Macedonia,113
