Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
231350380299380,Las Últimas Noticias (LUN),Las Últimas Noticias (LUN),386741,17
103527991214141,Cero DICOM,Cero Dicom,220413,8
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,213171,6
103463095024719,Curiocity,Curiocíty,147733,8
228557190541436,BancoEstado,BancoEstado,120453,26
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,110168,11
1548643738480723,Asistencia Deudores,Asistencia Deudores,104965,2
580663538777736,Consejo Minero,Feedback Comunicaciones,104827,4
105798328215264,Asistencia Familia,Asistencia Familia,91153,6
975480692628091,Son todos narco,Son todos narcos,77759,6
558224964238853,Anglo American,Anglo American,72688,2
386423238164424,Enel Chile,Enel Chile,68073,1
256214294989170,DaleProfe,daleProfe,59507,74
184559421980613,Vlado Mirosevic,Vlado Mirosevic,58287,3
113924653318737,ICF,ICF,47192,9
221901754840837,Acciona.Chile,ACCIONA Chile,42234,16
1409821842658101,Merlín Research,Merlín Research,41562,1
386634201382499,Marco Enriquez-Ominami,Marco Enríquez-Ominami,41327,5
756450494522524,Andrés Jouannet Diputado,Andrés Jouannet,40082,6
19270352324,Universidad Andrés Bello,These ads ran without a disclaimer,36779,2
113194374358815,Compromiso Minero Chile,Compromiso Minero,32794,3
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,30000,1
922533087852291,Luis Malla Diputado,Luis Malla Diputado,29941,3
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,29215,24
194708347256755,Puranoticia.cl,Puranoticia.cl,28023,8
117752777993026,Economía y Finanzas para Todos,Economía y Finanzas para Todos,26454,3
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,23372,16
26929188652,El Observatodo,MiVoz.cl,20428,45
2241627812774263,Felipe Cruz - Concejal de Recoleta,Felipe Cruz - Concejal de Recoleta,19825,1
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,18406,14
108834425593018,Mujer Siembra Seguro,Mujer Siembra Seguro,18042,15
103135519746590,Mall Curicó,These ads ran without a disclaimer,15805,1
110835964029132,Var Constitucional,Var Constitucional,15407,10
1101427233255754,Christopher White,Christopher White Bahamondes,11166,14
181189911970230,Alberto Undurraga V,Alberto Undurraga V,10521,2
198921630648476,Vidrios Lirquén,Vidrios Lirquen,10494,1
101248676163115,Asociación Comunal La Higuera,Asociación Comunal La Higuera,10421,6
154785904692548,SalmonChile,SalmonChile,9620,5
104224427947088,Circula el Plástico,Metrix,9620,3
104857081932390,Paulina Vodanovic Senadora,Paulina Vodanovic,9546,11
350025708997760,Minera Vizcachitas,Minera Vizcachitas,9436,7
200033693376679,Norte Verde,Inmobiliaria Norte Verde Spa,9251,2
116640121351503,Tu Espacio Extra Mini Bodegas,These ads ran without a disclaimer,8634,1
110405624650830,Chile En La Encrucijada,Chile En La Encrucijada,7701,3
358212417554442,Fisiología del Ejercicio,These ads ran without a disclaimer,7624,1
110298075136183,Cultura Previsional Chile,Servicios Audiovisualea Sofan SpA,7495,6
112414063439760,DeliBest Chile,Brecha Digital Consultores,7110,59
100975964813324,No+desempleo,No más Desempleo,6838,2
78239901502,Diario Financiero,Grupo DF,6509,16
1657924067839348,Aguas Antofagasta Grupo EPM,Aguas Antofagasta Grupo EPM,6413,3
173417548106840,Natalia Romero,Natalia Romero,6054,4
211676538936148,Fundación Reforestemos,Fundación Reforestemos,5885,1
105362052496422,Nancy Carola Márquez Consejera,Nancy Carola Márquez Consejera,5762,1
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,5571,28
112555455065264,Vehículos en Peligro,Vehículos en Peligro,5003,14
632687896928177,Oscar Crisóstomo,Oscar Crisóstomo,4959,4
226593947367922,Cultiva,Brotar,4810,4
100545818677825,Manuel León Saa,Manuel León Saa,4795,2
103067685892919,VOCES - Credicorp,These ads ran without a disclaimer,4654,1
108259318940861,TD_Ln2_Cuidado Cariñoso,These ads ran without a disclaimer,4329,1
110390070348499,Viviana Delgado Diputada Ambientalista,Viviana Delgado,4196,2
113540781539326,Workmed,Workmed,4024,3
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,3915,5
109626371709961,Salmones Austral,Salmones Austral,3783,12
106088671518497,Agustín Iglesias Concejal Independencia,Agustín Iglesias Concejal Independencia,3753,1
600661340080888,Municipalidad de Salamanca,Municipalidad de Salamanca,3707,8
391338058160314,Desafío Chile Sin Basura,Asesorías y Servicios Kyklos SpA,3620,1
104684192398328,Francisco Corral Macías,SocialClick Ads,3582,3
1507501559366742,Elige Crecer Tarapacá,Elige Crecer Tarapacá,3483,1
184169995325116,Gerardo Rojas Escudero,Gerardo Rojas Escudero,3317,6
104699082662164,Aseguro mi futuro,Aseguro mi futuro,3209,5
928123800586927,Montina,These ads ran without a disclaimer,2985,1
108523631002340,Loreta Villegas- Consejera Regional Aysen,Loreta Villegas- Consejera Regional Aysen,2607,3
714668238565787,Felipe Delpin,Felipe Delpin,2559,4
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,2473,2
445594468814604,Héctor Ulloa Aguilera,Héctor Ulloa Aguilera,2471,1
107151670642286,Al Aguaite Sin Censura,Al Aguaite Sin Censura,2369,1
107835718275391,Jordi Valenzuela Muñoz,Jordi Valenzuela Muñoz,2311,2
105423425922613,Es Tiempo de Ahorrar,Es Tiempo de Ahorrar,2191,3
105216321995280,Pivotes_cl,Fundación Pivotes,2188,1
103087261729997,Camila Avilés Barraza,Camila Avilés Barraza,2136,4
106568344075951,Punto noticioso chile,Punto noticioso chile,2106,1
1575217122560418,Juan Ramón Godoy,Juan Ramón Godoy,2104,1
618572991673954,Dr. Ricardo Celis,Dr. Ricardo Celis,2005,1
101180752297383,Gustavo Benavente Diputado,Gustavo Benavente Diputado,1894,2
108390475493550,Belong Communication Lab,Belong Communication Lab,1838,2
103030962615298,Chile YAAC,Chile YAAC,1761,2
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,1751,1
1544524942457436,Iván Flores García,Iván Flores García,1653,1
109416599136825,El Diario de Antofagasta,El Diario de Antofagasta,1643,2
317209815074690,Diario La Batalla de Maipú,Diario La Batalla de Maipú,1636,2
158163533010270,Javiera Calvo,Javiera Calvo,1603,1
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,1603,1
211625929000469,Jaime Escudero,Jaime Escudero,1334,9
101443865184651,Marianella Benavides Concejala Los Andes,Marianella Benavides Concejala Los Andes,1127,1
