Location name,Amount spent (EUR)
Aruba,≤100
Curaçao,≤100
Drenthe,274
Flevoland,226
Friesland,352
Gelderland,1100
Groningen,326
Limburg,552
Noord-Holland,1847
North Brabant,1148
Overijssel,592
Sint Maarten,≤100
Unknown,≤100
Utrecht,700
Zeeland,211
Zuid-Holland,2255
