Location name,Amount spent (EUR)
Andalusia,2619
Aragón,288
Balearic Islands,371
Cantabria,142
Castilla y Leon,420
Castilla-La Mancha,415
Cataluña,2208
Comunidad Valenciana,1362
Comunidad de Madrid,1914
Extremadura,248
Galicia,573
Islas Canarias,650
La Rioja,≤100
Navarra,130
País Vasco,426
Principality of Asturias,277
Region of Murcia,384
Unknown,≤100
