Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,393438,10
54779960819,United Nations,United Nations with Facebook Ad Credits,254571,9
102377305543409,AITC Meghalaya,Indian Political Action Committee,88487,155
953600271404690,BJP Meghalaya,Bharatiya Janata Party,46547,35
105671775473178,Jan Suraaj,Jan Suraaj,43778,59
187668288312583,Otrivin,Haleon India,38796,4
21169267101,Give,Give,35952,4
1521106071438318,CMO Chhattisgarh,Clarion IT,27308,8
168694379812269,Astroyogi,These ads ran without a disclaimer,24500,4
107395897271506,Kutumb,Swatantra Verma,23090,32
104516512296314,Kartikeya Sharma,Adv Tech,22772,61
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,21289,1
270666596375251,Jhatkaa.org,Jhatkaa.org,18525,85
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,16920,13
1521106071438318,CMO Chhattisgarh,IVS Corporation,15086,7
101713962007976,Amrit Mahotsav,Amrit Mahotsav,14426,3
109986065209042,Mera Apna Rahul,MeraApnaRahul,13916,59
109986065209042,Mera Apna Rahul,Mera Apna Rahul,12811,32
523121567889527,Jitender Kumar Bhardwaj,Jitender Kumar Bhardwaj,12714,2
1568965503322927,Aacharya Vijay RatnaSunder Surishwarji,Aacharya Vijay RatnaSunder Surishwarji,12124,2
986478178136878,BJP Tripura,Bharatiya Janata Party,12111,6
1488581191158902,Conscious Planet,Isha outreach,12104,2
104211439033799,Jagane Kavali,Jagane Kavali,10720,31
426954117660096,Indian National Congress - Tripura,Indian National Congress - Tripura,10667,54
30290552843,Greenpeace India,Greenpeace India Society,10620,34
174283119250672,Save the Children India,Bal Raksha Bharat,9796,42
411129449009589,K.C. Venugopal,K.C.Venugopal,9182,18
100113008488735,Eknath Shinde FC,Future ready media,8062,2
121970731329322,Political Tamaasha,Ritesh Bhimrao Bhagat,7985,3
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,7942,24
139329159472557,Amarinder Singh Raja Warring,Chanpreet Singh Sehgal,7775,7
100214898257722,Bhak Budbak - भक बुड़बक,bhakbudbak.com,7731,65
296002831234834,Swapnil Kothari,Swapnil Kothari,7475,1
146177392223532,Indian National Congress - Punjab,Chanpreet Singh Sehgal,6925,4
110115671863420,Kacche Din,Kacche Din,6829,8
106567631300522,The Shinde Sena,Ritesh Bhimrao Bhagat,6680,1
1235786446534273,Ajeet Patil Kavhekar,Rahul Rajendra Birajdar,6413,9
102106021886833,A K Sharma,Harish Sahrawat,6269,1
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,6229,28
1418673848396428,H D Kumaraswamy,Pancharatnayojane,6079,5
113541631336757,Conman Conrad,Conman Conrad,5989,15
1571167366231304,Ramakant Bhargava,Saket Bhargava,5947,7
109707661884154,Indian Compass,theindiancompass.com,5481,16
184278081698180,Ashok Gehlot,Ashok Gehlot,5477,1
101512282514626,Pintu Sarkar,Pintu Sarkar,5319,16
2255012208062923,महाराष्ट्राचे राजनेते - Maharashtrache Raajnete,Ritesh Bhimrao Bhagat,5270,2
239901406089455,"Tobacco Kills. Quit Now, India.","Tobacco Kills. Quit Now, India.",5208,4
100921714878083,Fan Of Sambit Patra,BOL7 Technologies Private Limited,5048,3
1826491730900559,Keshava Rajanna B,Abishek Nb,5013,12
102099855874205,40% Sarkara - 40% ಸರ್ಕಾರ,40percentsarkara,4858,10
404746486258732,Project Nanhi Kali,Project Nanhi Kali,4478,9
105978524767243,ರಾಷ್ಟ್ರೀಯ ಪಕ್ಷಗಳ ಮುಕ್ತ ಕರ್ನಾಟಕ,ರಾಷ್ಟ್ರೀಯ ಪಕ್ಷಗಳ ಮುಕ್ತ ಕರ್ನಾಟಕ,4334,5
132689140088396,smilefoundation,Smile Foundation,4269,8
169359970347416,India Health Wise,India Health Wise,4169,2
100626912687369,Kai Yerisi Karunadigagi - ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,4129,184
106621365518121,Shyam Prajapati,Shyam Prajapati,4106,2
101031682657397,Koppula Mahesh Reddy,K Mahesh Reddy,4105,3
110218775247217,Dr Gadala Srinivasa Rao,Srinivasa Rao Gadala,4094,3
761826677309909,Bhupinder Lather,Book My Promo,3986,8
206756829376811,BJP Delhi,BJP Delhi,3906,56
103812439247204,Keshava Rajanna B Fanpage,Abishek Nb,3829,5
2078242259060363,Kukufm,Mohana Saha,3746,27
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,3723,5
1438724319681116,DK Shivakumar,DesignBoxed,3649,6
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,3440,2
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,3397,7
114905439949088,Karuna Ashok Chandak,Coceptual Media,3388,29
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,3385,55
466642616726169,Parul University,Parul University,3286,5
805526169610318,Shubhashray Housing India,shubhashray housing india,3206,1
104656344931338,Pravesh Agrawal,Swanit Infotech,3178,1
505327936635830,Ashok Chandak,Coceptual Media,3163,28
