Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,42503,26
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,16672,16
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,16107,4
2214398435317853,CNN Prima NEWS,FTV Prima,10695,2
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,3029,6
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,2182,17
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,2024,2
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,1954,3
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1928,5
356448681873897,Mikuláš Peksa,Mikuláš Peksa,1212,7
609246842426009,Rekonstrukce státu,Rekonstrukce státu,1209,4
251656685576,KDU-ČSL,KDU-ČSL,1204,7
100113408672905,Probinex,Probinex,1116,5
1469427909957890,Reportér magazín,Reportér magazín,1110,2
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1089,8
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,1069,5
137778619615350,Voyo.cz,TV Nova s. r. o.,1035,3
52479821102,Týdeník Respekt,Týdeník Respekt,1003,5
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",980,11
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",960,2
424114981002397,Český rozhlas Plus,Český rozhlas,935,34
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,918,20
137301989386,Aktuálně.cz,Aktuálně.cz,917,4
178362315106,European Parliament,European Parliament,877,13
579215965436046,JSNS,"Člověk v tísni, o.p.s.",827,3
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,759,8
103779080972210,Youradio Talk,Youradio Talk,748,8
356451014434612,Marian Jurečka,KDU-ČSL,700,8
197010357446014,Ondřej Prokop,Ondrej Prokop,689,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,667,6
117823623864,Transparency International ČR,Transparency International ČR,650,8
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,646,4
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,646,2
108726857444837,České zájmy v EU,DFMG,622,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,609,3
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,594,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,556,4
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,536,1
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,534,5
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,489,20
155406703122,Arnika,Arnika - Centrum pro podporu občanů,457,7
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,453,2
310340246475353,Nové Boleslavsko,Nadační fond ŠKODA AUTO,361,1
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,341,4
343857975108,AFS Mezikulturní programy - Czech Republic,AFS Mezikulturní programy o.p.s.,332,5
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková,320,3
369035059843617,REMAX Delux,Tomáš Šimek,317,2
113743658978459,Meltingpot,Meltingpot,282,2
90002267161,TOP 09,TOP 09,278,3
1956144064659620,BlueTV,Aliance pro budoucnost,273,2
297565827101858,"Díky, že můžem","Díky, že můžem, z. s.",269,3
108973609370,Linka bezpečí,These ads ran without a disclaimer,268,2
124212050978293,Kverulant org,Kverulant org,247,1
350495845030493,Fairtrade Česko a Slovensko,These ads ran without a disclaimer,235,1
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,229,7
799083753454179,Voxpot,Voxpot z. ú.,229,1
103005225924210,Debatní spolek,Debatní spolek,227,5
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,222,2
321762510282,Michal Kučera,Michal Kučera,220,3
107563435940797,Skanska v ČR a SR,Skanska,219,4
567229570370422,Eva Decroix,Decroix Eva,216,3
495496033796328,Stanislav Blaha,Stanislav Blaha,216,1
1900532106849242,Institut H21,Institute H21,216,1
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,213,2
605208513007852,Pavel Sehnal,Aliance pro budoucnost,212,1
122904381068079,divadlo Líšeň,Divadlo Líšeň z.s.,212,2
123858471641,iROZHLAS.cz,Český rozhlas,210,2
111041662264882,ČSSD,ČSSD,199,1
171936526824,EKONOM.cz,"Economia, a.s.",196,2
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",196,2
378827025796132,Peak.cz,Peak.cz,191,11
505222219639803,Diem25 v České republice,Lubos Tomsa,180,1
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,177,2
100874651853105,Arnošt Štěpánek,Česká pirátská strana,165,5
257529307701966,Jiří Pospíšil,TOP 09,163,1
105410686588,Piráti Brno,Česká pirátská strana - Jihomoravský kraj,163,5
101429731974678,Piráti Jihomoravský kraj,Pirátská strana - Jihomoravský kraj,156,5
104750432950240,STA Bruntálsko,Studio STA – multimediální agentura o. p. s.,153,1
113339861358429,Vojtěch Mikoláš - místostarosta Prahy 12,Vojtěch Mikoláš,151,3
100143029651984,Spotlightcz,These ads ran without a disclaimer,146,1
288004403427,"Friedrich-Ebert-Stiftung, zastoupení v České republice","Friedrich-Ebert-Stiftung, zastoupení v České republice",142,2
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,137,2
201535993705342,Radim Sršeň,Radim Sršeň,130,1
284944781875,EURACTIV.cz,EURACTIV.cz,126,5
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,124,3
586817644761028,Vladimír Balaš,STAN,123,3
1060889564019324,Tomáš Prouza,Commpanions,121,1
109071351586518,Jiří Navrátil,Jiří Navrátil,114,1
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,114,3
129379370445549,ODS Třebíč,Občanská demokratická strana,114,1
711658465662315,XTV,XTV,110,8
226207821151572,Marek Novák - poslanec zlínského kraje,Marek Novák,110,1
108370411908373,Čistá a Bezpečná Bílina,Tomáš Vandas,108,1
203833483473,Deník Referendum,Denik Referendum,108,1
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,108,1
104552188668434,Primestacek.cz,Adam Hoferka,104,1
271054846258904,Praha 3,Městská část Praha 3,≤100,3
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",≤100,1
2068226376787023,Piráti Praha 12,Česká pirátská strana,≤100,2
110858965631193,Klimatická koalice,"Centrum pro dopravu a energetiku, z.s.",≤100,1
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,≤100,2
317530692148022,Evropa v datech,Evropa v datech,≤100,3
1488001698123402,Tomáš Kaštovský,Tomáš Kaštovský,≤100,6
101272355932525,Igor Hendrych - poslanec Moravskoslezského kraje,Igor Hendrych,≤100,2
863704530313828,Nezávislá volba Šumperk,Filip Valenta,≤100,1
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková,≤100,2
161396423900274,Piráti Pardubický kraj,Česká pirátská strana,≤100,2
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,≤100,1
1439143123070953,Svoboda a přímá demokracie  Liberecký kraj - SPD,Radovan Vích,≤100,2
162088544711333,Politickej podcast,Adam Blišťan,≤100,1
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",≤100,1
164024787880257,Adapterra,Nadace Partnerství,≤100,1
332418787330819,VOK - Volba pro kraj,"Volba pro kraj, politické hnutí",≤100,1
101937231589371,Čestmír Bouda,Čestmír Bouda,≤100,3
133861913307427,VYŠEHRAD nakladatelství,These ads ran without a disclaimer,≤100,1
662196877287140,Tomáš Třetina,PRodukujeme,≤100,1
1761849450500677,SPD Teplice - Oblastní klub,Marcel Ševčík,≤100,1
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s. r. o.,≤100,1
109723118189780,"Lenka Knechtová, poslankyně Parlamentu ČR",ANO Jihomoravský kra,≤100,2
191487317696220,Vladimír Barák - novinář,Vladimír Barák,≤100,2
106691471931611,PRAHA 2 SOBĚ,PRAHA SOBĚ,≤100,1
104208542332869,"Fridays for cars, energy and freedom - CZ",Fridays For Cars CZ,≤100,3
106219981295816,PEPŘ - Pirátské epicentrum Přerov,Česká pirátská strana,≤100,2
1437561026464333,Patrik Kunčar,KDU-ČSL,≤100,2
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100,2
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100,1
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100,4
100136888779860,Tom Philipp,Anna Mimochodková,≤100,1
102447379233795,Útěchov_Jinak,Zdeněk Dufek,≤100,1
110690417643599,Lukáš Dubec I náměstek JMK pro lidi a přírodu,Lukáš Dubec,≤100,1
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,≤100,2
512611742172174,ostrovaci.cz,Marek Poledníček,≤100,1
108897735292963,Právo Respekt Odbornost - Plzeňský kraj,Daniel Šváb,≤100,2
104452639037483,Starostové a nezávislí Unhošť,Michal Turnhöfer,≤100,1
102161328913584,3PK pro prosperující Českou Třebovou,3PK pro prosperující Českou Třebovou,≤100,1
58864692622,Český rozhlas Vltava,Český rozhlas,≤100,1
112503423634725,Josef Bazala,KDU-ČSL,≤100,2
353349792067181,Institut Paměti národa Brno,Post Bellum,≤100,1
222915468418758,Tomáš Matýsek,Tomáš Matýsek,≤100,1
100505211433010,Hejtmanka Petra Pecková,Starostové a nezávislí,≤100,1
102521435457779,Josef Flek,STAROSTOVÉ A NEZÁVISLÍ,≤100,1
