Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,20666052,14
317965655213024,Gerakan Nahdliyyin Bersatu,Gerakan Nahdliyyin Bersatu,12865282,4
108132042285089,Erwin Aksa,Yayasan Golkar Institute,11094431,132
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,10623954,92
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,7855423,83
1182989151803018,M Hasanuddin Wahid,Kebangkitan Bangsa,7732193,2
100649018546817,GanjarFans,GanjarFans,6473218,133
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,5429714,11
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,5112789,53
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,4178338,12
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,3067920,10
111864151754055,Esensi TV,Esensi Tv,2778328,137
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,2025811,14
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,1963177,69
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,1003683,10
111833015239745,Sahabat Prabowo,Sahabat Prabowo,924535,3
39253583478,PDI Perjuangan,PDI Perjuangan,839884,66
102485526095574,Sudah Pasti Cuan,Sudah Pasti Cuan,754797,8
1419236281714929,Andrei Angouw,Andrei Angouw,752785,2
106690092440342,Pemilu KIT,PEMILU KIT,631233,12
102141366190224,Saiful Halim,KBS,607868,4
197545083607941,Harian Kompas,Harian Kompas,575450,8
110294151987732,Head Politika,Head Politika,510540,1
110419528729730,Golkar Makassar,Yayasan Golkar Institute,509252,31
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,464930,24
572779142753263,Freeport Indonesia,Freeport Indonesia,413647,5
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,404056,1
