Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
301774903545521,Brasil Paralelo,Brasil Paralelo,12034,94
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,11422,281
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,8554,4
54779960819,United Nations,United Nations with Facebook Ad Credits,4880,9
333720355130,Petrobras,Petrobras,4084,32
159103797542,Greenpeace Brasil,Greenpeace Brasil,2820,180
101189854802059,Revista Oeste,Revista Oeste,2409,16
110418455214538,Bernardo K.,Filhos do Trovão,1847,133
101189854802059,Revista Oeste,These ads ran without a disclaimer,1634,2
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,1220,197
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1135,41
560599677292902,Prefeitura de Belém,Prefeitura de Belém,1103,7
843985505628610,Órigo Energia,Órigo Energia,1070,3
169264993128249,Prefeitura de Fortaleza,Outcome Digital Strategy,1006,3
130458937054870,Governo do Estado do Paraná,Governo do Estado do Paraná,998,1
139640876082234,Pés Sem Dor,These ads ran without a disclaimer,962,25
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,843,23
515514761825666,Prefeitura de Curitiba,Prefeitura Municipal de Curitiba,706,12
197587446941661,Valor Econômico,Editora Globo,705,14
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,654,104
267683643272117,Edmilson Rodrigues,Edmilson Brito Rodrigues,647,8
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,635,15
330379553673497,Oxfam Brasil,Oxfam Brasil,625,140
110225312350543,Nova Escola,Associação Nova Escola,614,10
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,608,3
106091268052699,Prefeitura de Diadema,Prefeitura de Diadema,607,9
314916388685112,Deputado Val Ceasa,Roosevelt Barcelos,583,2
520803328039440,Recicla Sampa,Eco Urbis e Loga,574,50
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,553,4
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,549,31
103356970098314,Geleia Protetor,Vlademir Galdino,535,4
107589328880817,Brasil no Foco,Francine De Almeida Viana Pereira,527,78
272874182869282,Prefeitura de Itaquaquecetuba,Prefeitura de Itaquaquecetuba,525,8
263563620333111,Eduardo Braga,Carlos Braga,522,5
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,507,27
163852833738546,Vinicius Camarinha,Vinicius Camarinha,505,9
258088921369,TOTVS,TOTVS,460,6
7970426802,WWF-Brasil,WWF-Brasil,455,42
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,452,5
104738421003389,InvestNews BR,Easynvest,410,12
454363287967300,Elvis Cezar,Governo360,400,22
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",374,20
169743843175117,Bruno Ganem SP,Bruno Ganem,354,3
113165042099382,Brasil 61,Brasil 61,328,48
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,328,5
143803862450980,Célio Studart,Célio Studart Barbosa,313,7
228301373863551,Agência Pública,Agência Pública,306,8
112021296931600,Mônica Lopes,IBPOM,304,15
224777780881144,Visão Mundial,Visão Mundial,292,19
239977579362882,Blue3,Blue3 Investimentos,288,6
2323904661180742,All Out Brasil,All Out,287,5
263199020531986,JOTA,JOTA,285,10
111006700550820,Cenarium Amazônia,CENARIUM AGENCIA DE NOTICIAS EIRELI,272,30
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,268,21
102809325164881,Um Só Planeta,Editora Globo,259,2
105516832434327,Joana Silva,These ads ran without a disclaimer,255,2
251235795032635,Itamar Borges,Itamar Borges,237,11
102185548694651,Essencial é a Vida,APUB,235,23
373178502706775,Colégio Marista Rosário,Colégio Marista Rosário,231,42
105071909075409,Rodeio Internacional de Tapejara RS,Rodeio Internacional de Tapejara RS,228,9
109770755848061,Suzano,Suzano SA,216,2
359119967506808,Colégio Marista João Paulo II,Colégio Marista João Paulo II,214,32
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,213,1
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Feitosa,210,36
270534889645562,Prefeitura de Extrema,Prefeitura Municipal de Extrema,203,10
196791070788913,Robson Zanetti Advogado,Robson Zanetti,201,13
262829777095884,Rodrigo Ashiuchi,Rodrigo Kenji De Souza Ashiuchi,201,2
107318201742773,Gerador de Votos,Carlos Bomfim,199,10
746791565355599,SejaVero,Karem De Vargas Ferreira,196,2
102612699337412,Rennova Consultora,These ads ran without a disclaimer,194,3
465508674236677,Edmar Ptak,Edmar Ptak Guimaraes,194,8
145247469014742,Prefeitura do Rio de Janeiro,PREFEITURA DA CIDADE DO RIO DE JANEIRO - PCRJ,192,4
