Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
197770137236410,日本維新の会,日本維新の会,157976,192
116754254661229,大阪市選挙管理委員会,大阪市選挙管理委員会,135409,4
112523977041775,参政党,参政党,127798,36
1904070096535109,スマート選挙,株式会社センキョ,122082,51
475681929154100,国連UNHCR協会,国連UNHCR協会,100707,12
684161888345926,西日本新聞me,西日本新聞me,56567,34
101060982860934,福岡県選挙管理委員会,福岡県選挙管理委員会,46727,5
111389956948553,コトダマン,These ads ran without a disclaimer,40471,2
108136530968730,おねがい社長！,These ads ran without a disclaimer,34971,3
105839479114586,栃木県選挙管理委員会,栃木県選挙管理委員会,33456,4
100789405705259,神奈川県選挙管理委員会,株式会社旭広告社,30687,28
651801698258818,NewsTV,NewsTV,27588,8
1886360704784999,秋田県選挙管理委員会事務局,秋田県選挙管理委員会事務局,22466,3
389183207926342,滋賀県議会議員 田中松太郎,滋賀県議会議員 田中松太郎,21833,1
115001374867292,福井県選挙管理委員会事務局,福井県選挙管理委員会,20505,2
122355814117318,,浦山やすこワクワク応援団,18221,2
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,18174,13
106343274834613,群馬県議会議員　小川あきら,群馬県議会議員　小川あきら,15679,3
208661552479830,日本財団,Shigeru Fujita,15186,10
103914976352692,選挙ドットコム,イチニ株式会社,9676,4
118784644457500,,竹澤敏道,9659,2
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,8195,1
109760801771369,橋本 みきひこ,橋本 みきひこ,8113,12
105817000162440,大分県選挙管理委員会,大分県選挙管理委員会,7977,5
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,6566,4
108376722204259,吉川さとし,藤川 忠彦,6117,9
102869212751647,WINDSCELL by アイシン,These ads ran without a disclaimer,5913,1
102468941548369,宮城県民共済,宮城県民共済,5710,2
122947007374156,,小林あや後援会,5316,3
468149989932273,島根県選挙管理委員会,株式会社リステップ,5026,2
700799386690513,,石橋なおき「新しい荒川を創る！」,5007,4
1671853216366712,東こう史ひろ,東猴史紘,4436,1
298871050155878,燕三条青年会議所（一般社団法人燕三条青年会議所）,高橋 夢乃,3710,2
389648674469588,鹿児島県選挙管理委員会,鹿児島県選挙管理委員会,3546,2
256591294491177,上毛新聞,These ads ran without a disclaimer,3527,1
107313352292674,栄ひろみ,栄ひろみ事務所,3485,7
200480966638039,Supremacy 1914,These ads ran without a disclaimer,3318,2
104896796256423,WizBiz,These ads ran without a disclaimer,3303,1
346736506518940,政治家　沼谷純,寺内 崇浩,3288,1
110293788602871,天野英雄（岡山県笠岡市･自民党）,天野英雄（岡山県笠岡市･自民党）,3150,1
103012319304529,,市橋 ひろし,3108,3
1792524970793058,百瀬智之後援会,百瀬智之後援会,3059,1
766572097059549,平野恭子,郷学,3052,1
102301588877519,Mens_Beauty,These ads ran without a disclaimer,3042,1
486394434773945,春日部市議会議員　栄ひろみ　サポーターズクラブ,栄ひろみサポーターズクラブ,2639,1
108971153774431,品川区議会自民党,株式会社マイム,2460,1
120885054247021,,しばた 正洋,2458,2
130744490327021,相模原市議会議員 阿部よしひろ,阿部 善博,2139,2
108228632202066,日本維新の会の「若松尚利」 秋田市の選挙,Naotoshi Wakamatsu,2010,1
146709162183685,くすのき　りえこ,藤川忠彦,2003,2
2191273960909166,前小山町長　込山正秀後援会,前小山町長　込山正秀後援会,1966,1
151214938794853,ミエセン,ジャッグジャパン株式会社,1866,9
1627099440851802,青木たかし（前松本市議会議員）,青木たかし【前松本市議・県政に再挑戦！】,1755,1
164873696867645,G7 / G20 Youth Japan,These ads ran without a disclaimer,1749,1
104525832559827,ごとう慎太郎,後藤　慎太郎,1562,2
111168231729960,前野まみこ,前野まみこ,1511,1
547986165247623,NPO法人 多民族共生人権教育センター,NPO法人 多民族共生人権教育センター,1462,1
104533215755145,ZOE_Japan,ZOE Japan,1398,3
105458429152816,清水直幸後援会｜清水直幸とよいまちを子どもにわたす会,Ryo Shimizu,1384,1
223517421076793,The Japan Times PLUS (英字新聞ジャパンタイムズ),These ads ran without a disclaimer,1335,1
538632423293119,つるた有司事務所（秋田県横手市　秋田県議会議員　自民党）,Atsushi Uchikawa,1245,1
104367261609980,飯牟礼克年（いいむれ かつとし）後援会,Katsutoshi Iimure,1169,1
107071225655646,島田かおる後援会,島田 薫,1161,1
111162221891222,参政党 / 片桐きよみ（きよみん）,参政党 北海道連支部,1070,2
173526076413287,横浜市会議員　山下正人事務所,山下　正人,1044,1
1589376521307736,飯田まさなり／平塚市食育推進会議委員,飯田まさなり／平塚市食育推進会議委員,1035,2
541339969214686,早川浩,早川 浩,998,6
101326538393557,株式投資家です,These ads ran without a disclaimer,992,1
103873185130438,今井るる,今井るる後援会,990,1
175030709211885,日経ビジネス,These ads ran without a disclaimer,972,11
104837455833648,Issues_ad,株式会社issues,949,3
108491485442354,下川たかひこ後援会,下川たかひこ後援会,899,2
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,896,1
256504371891671,the-issues.jp,株式会社issues,757,3
110647840532680,Merge Mayor,These ads ran without a disclaimer,721,3
100554152593223,堤じゅん太事務所 【京都府議会議員】,堤 じゅん太,709,2
103029669297395,Satoshi Itahashi,These ads ran without a disclaimer,704,1
437633223112022,ReFa,These ads ran without a disclaimer,655,1
1042236442459253,大阪府議会議員 原田りょう,原田 りょう,653,2
341085439782585,富田けんじ（立憲民主党＠練馬）,Kenji Tomita,513,1
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,508,1
286961748136968,目黒区議会議員　河野陽子,Yoko Kono,481,1
259163764160829,FoE Japan,FoE Japan,467,3
102104016089903,上田かずき,上田かずきと共に未来を考える会,445,21
103159051043258,すきスキskin,These ads ran without a disclaimer,398,1
852774244854926,結婚相談所 IBJ メンバーズ,These ads ran without a disclaimer,387,2
119120532291591,La Porte International School - ラポルトインターナショナルスクール,These ads ran without a disclaimer,382,1
852134404953989,神戸市会議員 岡田 ゆうじ,岡田ゆうじ,298,1
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,294,1
498506186984315,多摩市議会議員・藤條たかゆき,Takayuki Tojo,293,1
172546263271651,福島りえこ【都民ファーストの会東京都議団 / 世田谷区】,Rieko Fukushima,292,1
115441633482575,高配当株&日株式研究所です,These ads ran without a disclaimer,290,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,195,1
426981831471929,仙台市議会議員　田村勝,田村勝,162,1
641888999293601,坂井ユカコ,These ads ran without a disclaimer,147,1
111364547981037,トフルゼミナール横浜校,These ads ran without a disclaimer,127,1
216311481960,Bill Gates,These ads ran without a disclaimer,≤100,2
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,≤100,1
106198279062104,Japão.Online,Japão.Online,≤100,1
101356455042236,Champagne Fleur de Miraval,These ads ran without a disclaimer,≤100,1
161410280597066,アリアーレビューティー専門学校,These ads ran without a disclaimer,≤100,1
100153449674855,kawakami_ryoya,These ads ran without a disclaimer,≤100,1
1533787643335583,QuillBot,These ads ran without a disclaimer,≤100,1
347851521974286,FEVER,These ads ran without a disclaimer,≤100,1
466640917455607,meeltemsahin,These ads ran without a disclaimer,≤100,1
104410115938324,갓티스트,These ads ran without a disclaimer,≤100,1
115997714761143,,These ads ran without a disclaimer,≤100,1
261592670887745,SINthetik Messiah,These ads ran without a disclaimer,≤100,1
733936229988099,Adriana Bignagni Lesca Mezzo & contralto,These ads ran without a disclaimer,≤100,1
102240609500589,,These ads ran without a disclaimer,≤100,1
