Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,27897525,8
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,12584036,10
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,5538911,26
144214102401186,Maman Abdurrahman,Maman Abdurrahman,2372073,6
417497171919243,Pesona Indonesia,Pesona Indonesia,2146238,1
92828041744,Sandiaga Salahuddin Uno,Sandiaga Salahuddin Uno,1838692,2
197545083607941,Harian Kompas,Harian Kompas,1757116,63
102712985995817,Sobat Airlangga Hartarto,Sobat Airlangga Hartarto,512163,4
292939164731691,Relawan Herviano,Relawan Herviano,413785,19
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,382836,9
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,378736,2
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,376895,15
103013484811323,Jangan Lupa Sejarah,John Kamnahas,373749,25
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,358542,17
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,319141,17
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,262586,23
142706613022524,Soebagdja Salim - Bagdja,Soebagdja Salim - Bagdja,256819,5
1547369918837496,Zulkifli Hasan,Media Center PAN,207351,2
101236075978217,Alex Murgueitio,These ads ran without a disclaimer,194191,7
1033193516732257,Jabar Dukung Ganjar,Ganjar Nusantara Indonesia,180776,3
213134478724731,DANIEL JOHAN,Daniel Johan,165117,1
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,160527,20
314205292747611,Sahabat Abraham Liyanto,Yesenia Irene Liyanto,155627,2
109793991710079,Jane Natalia Suryanto,Jane Natalia Suryanto,153749,4
108021237423372,Riza Zuhelmy,Riza Zuhelmy,147484,1
2222018624739038,Jakarta Dukung Ganjar,Ganjar Nusantara Indonesia,140957,3
101355948222111,Golkar Indonesia,Golkar Indonesia,135952,6
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,128864,16
112570091503539,GP Papua,Ganjar Nusantara Indonesia,127352,4
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,121343,12
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,119594,10
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,118151,2
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,116597,2
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,110306,1
107611851968705,Sumsel Dukung Ganjar,Ganjar Nusantara Indonesia,106714,3
273454719936085,"Yohanis Fransiskus Lema, S.IP, M.Si","Yohanis Fransiskus Lema, S.IP, M.Si",106135,2
384102498360094,"Made Muliawan Arya, SE,. MH",These ads ran without a disclaimer,105490,1
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,95473,3
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,87598,2
102708602466860,Riau Dukung Ganjar,Ganjar Nusantara Indonesia,86771,2
1716437738583378,Banten Dukung Ganjar,Ganjar Nusantara Indonesia,78023,2
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,75946,2
101648362613609,GP Sulawesi Tengah,Ganjar Nusantara Indonesia,73586,2
103110502426027,Jatim Dukung Ganjar,Ganjar Nusantara Indonesia,72105,2
101383579268587,Sumut Dukung Ganjar,Ganjar Nusantara Indonesia,71137,2
