Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
141870402543282,AK Parti,Ak Parti,116927,10
111436922211991,AK Parti İstanbul,AK Parti İstanbul İl Başkanlığı,96191,20
373938392217,AK PARTİ ANKARA İL BAŞKANLIĞI,AK PARTİ ANKARA İL BAŞKANLIĞI,29246,4
76599755300,Kemal Kılıçdaroğlu,Kemal Kılıçdaroğlu,26714,32
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),26281,54
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,23904,22
107621395263001,Bilge Yılmaz,Bilge Yılmaz,16063,6
510344522371733,Oy ve Ötesi,Oy ve Ötesi,14994,8
294889615437,Sinan Oğan,Sinan Oğan,14004,5
877839188967827,Büyük Türkiye,Adem Demirkol,12720,21
462963834529864,Levent Uysal,Levent Uysal,12126,6
176338225842984,Yeşil Sol Parti,Yeşil Sol Parti,9284,20
102911415086731,Ömer Yazıcıoğlu,Ömer Yazıcıoğlu,9178,2
103965639335616,Var mısın Antalya?,Faruk Islek,6731,1
1807684336017268,Rıdvan Eşin,Gökhan Öztürk,6279,3
497191817041688,Erdoğan Gönüllüleri,Woo Medya ve Organizasyon Ltd Şti,5405,6
804210899660885,Ahmet Katar,Ahmet Katar,5252,19
1581936098727585,Bilal Uludağ,Bilal Uludağ,4205,1
108107585034488,Bahadır Erdem,Bahadır Erdem,3338,7
1439683329600228,Ümit Uysal,Ümit Uysal,3187,8
255216477892758,CHP Ankara İl Başkanlığı,Anıl Can Arslan,3143,13
106721105738428,Emin Selim Akgül,Elif Beyza Tekin,3103,4
105372312520215,Levent Yenilmez - Şanlıurfa Bağımsız Milletvekili Adayı,Levent Yenilmez,3004,18
319726958236378,Turan Yaldır,Turan Yaldır,2950,18
1652655528320877,Emre Yılmaz,Emre Yılmaz,2827,9
326363220894548,Nail Çiler,Nail Çiler,2815,9
1915216385271936,Celalettin Kesikbaş Sayfası,Necat Coşkuntuna,2790,2
117838861275362,Fahrettin Tuğrul,Fahrettin Tuğrul,2788,20
1998130653848755,Ramazan Kaşlı  MHP Aksaray Milletvekili,Ramazan Kaşlı  MHP Aksaray Milletvekili,2785,45
1930475813747433,Anket Araştırma Merkezi,Rukiye Şeyma Aydın,2395,23
851556338241562,Ayşen Kurt,Ayşen Kurt,2394,5
105377837597506,Gonya TV,Osman Avci,2393,7
172312959454958,Mustafa Sarıgül,Mustafa Sarıgül,2236,3
191902777500324,OTAG TV,Levent Açıkgöz,2208,4
115213624871864,Bahadır Bumin Özarslan,Halil Ibrahim Yilmaz,1924,20
2037050303009041,Abdullah Karapıçak,Abdullah Karapıçak,1755,2
101316846258251,İbrahim Şenel,Ibrahim Şenel,1636,7
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1548,16
528071707564813,Uğurhan Tiryaki,Uğurhan Tiryaki,1487,4
1598524763796358,CHP Bayraklı İlçe Örgütü,CHP Bayraklı İlçe Örgütü,1432,19
723113807768777,Hasan Eryılmaz,Deniz Guner,1424,3
115775001476010,Bilal Saygılı,Muhammet Bilal Saygılı,1392,8
117508271301281,Av. Cemil Yavuz Aksu,Tasarım Medya Reklam,1331,6
196374208371,ALİ KESKİNKILIÇ,Ali Keskinkılıç,1312,8
122089247452746,Osman Seçgin,Osman Avci,1235,3
215158578510066,Ümit Özdağ,Mehmet Emin Özbey,1233,2
289270345073936,İsmail Hakkı Bakır,İsmail Hakkı Bakır,1140,2
619126554886307,Ali Hikmet Akıllı,Ali Hikmet Akilli,1129,10
102095934751904,Deva Partisi,Deva Partisi,1108,2
111743906915630,Ekrem Gökay Yüksel,Ekrem Gökay Yüksel,1089,2
842962915908391,Seçim Oyunu,Mustafa Mete Fisunoglu,1035,1
106257739113036,Yudum Kaşıkçı,Yudum Kaşıkçı,1017,4
504901456292964,Tahsin Ocaklı,Tahsin Ocaklı,992,9
378633122196492,Lutfullah Kayalar,Serhan Kayalar,987,9
246776586058174,Eyyup Yıldız,Eyyup Yıldız,979,4
122362084136699,evrimbalbaloglu,Evrim Balbaloglu,975,5
105915341216004,Mesut Nur,Mesut Nur,975,7
466041427161963,ERSİN BEYAZ,Ersin Beyaz,975,3
110174325379019,Tarkan Kulak,Halil Şafak,974,8
100747092360982,ferhatiscimen,Ferhat Işçimen,973,1
153092148868180,Ayşe Sibel Yanıkömeroğlu,Ayşe Sibel Yanıkömeroğlu,973,7
101519926236417,Mustafa Akın,Mustafa Akın,973,6
104606505943488,Bilal Bilici,Bilal Bilici,973,3
674523449330207,Yavuz Aydın,Yavuz Aydin,973,10
1002521723283648,Ayhan Kınden,Ayhan Kınden,973,5
273568980163535,Serdar Soydan MHP,Tasarım Medya Reklam,973,5
2038469613118937,Mustafa Zavlak,Mustafa Zavlak,967,30
1600287556851102,İsmet AKIN,İsmet AKIN,964,4
439268549551900,Ulaş Karasu,Ulaş Karasu,960,23
103728271055286,Selçuk Kılıçaslan,Selcuk Kilicaslan,952,2
1474211066185659,Mustafa Hamarat,Mustafa Hamarat,947,6
350156169488363,KADEM METE,KADEM METE,917,12
111887268543713,Fatih Meşe,Abdürrahim Kır,915,5
2295613834046230,İşçinin Kendi Partisi,Pinar Erol Pur,892,3
111579745240906,Turan Yıldırım,Turan Yıldırım,888,5
105797409159485,Sururi Çorabatır,Idecon Etkinlik Yönetimi Reklam Medya İletişimi ve Danışmanlık Tic. Ltd. Şti,856,9
921794431315874,Berna SUKAS,Berna Sukas,852,3
772187612859346,Erkan Haberal,Erkan Haberal,813,6
109407151806354,İsmail İnlidere,Ismail Inlidere,775,3
625595944453722,Ali Abbas Ertürk,Ali Abbas Erturk,761,2
902366576453802,Servet Mullaoğlu,Servet Mullaoğlu,738,12
111753155224790,Av Mehmet Kırmacı,Mehmet Kırmacı,725,3
393451251137056,Pelin Yılık,Tasarım Medya Reklam,716,3
546697155416305,AK Parti Denizli İl Başkanlığı,AK Parti Denizli İl Başkanlığı,711,10
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,701,4
109698035438316,fatihhkayya,Fatih Kaya,679,3
101579449561816,Harun ALGÜL,Harun Algül,669,9
101824049367219,iyipartiankarailbaskanligi,These ads ran without a disclaimer,668,1
209175722605698,Saffet Sancaklı,These ads ran without a disclaimer,666,4
209175722605698,Saffet Sancaklı,Saffet Sancaklı,663,1
108167978922367,Arif Yılmaz,Arif Yılmaz,663,6
461639080653445,Ayhan Gider,Levent Yener,662,2
102841632670929,Türkiye Gönüllüleri,Türkiye Gönüllüleri,657,58
106914705713682,Elvan Işık Gezmiş,Elvan Gezmis,657,8
525541627547156,Süper Haber,Süper Haber,655,3
106826915720130,Özgür Erdem İncesu,Gökay Şahindokuyucu,652,2
111452065252314,m.tamer.cantekin,M Tamer Cantekin,651,28
125443057854939,Tolga Erener AK PARTİ Giresun Milletvekili Adayı,Tolga Erener AK PARTİ Giresun Milletvekili Adayı,642,10
106801542364347,ulkemuruk,These ads ran without a disclaimer,639,1
533617450479963,İdris Naim ŞAHİN,İdris Naim ŞAHİN,603,1
636254673172634,Serkan Kalmaz,Serkan Kalmaz,590,2
103285814499773,Hikmet Yalım Halıcı,Hikmet Yalım Halıcı,571,6
813910878738510,CHP Gaziantep İl Başkanlığı,Servet Törer,560,8
532775093532626,Yücel Bulut,Yucel Bulut,559,6
101742219570110,Reis Reisoğlu,Servet Törer,549,5
654681201281174,Mehmet Bülent Karataş,Mehmet Bülent Karataş,537,1
111026490765263,Dünyanın Sesi,Dünyanın Sesi,523,1
