Location name,Amount spent (EUR)
Attica (region),2409
Central Greece (region),170
Central Macedonia,1266
Crete,232
Eastern Macedonia and Thrace,187
Epirus (region),119
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),166
Southern Aegean,136
Thessaly,258
Unknown,≤100
Western Greece,222
Western Macedonia,≤100
