Location name,Amount spent (EUR)
Alytus County,≤100
Kaunas County,336
Klaipėda County,270
Marijampolė County,≤100
Panevėžys County,362
Tauragė County,≤100
Telšiai County,≤100
Unknown,≤100
Utena County,≤100
Vilnius County,965
Šiauliai County,139
