Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,38975,26
165500080198037,Direitos Humanos e Cidadania,"Ministério da Mulher, da Família e dos Direitos Humanos",30028,15
104625758942119,Siga Antenado,Siga Antenado,13793,148
151189004972368,Panasonic Brasil,Panasonic Brasil,12614,3
301774903545521,Brasil Paralelo,Brasil Paralelo,9633,232
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,6102,218
465235726843103,Ambev,Ambev,6056,8
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,4757,20
159103797542,Greenpeace Brasil,Greenpeace Brasil,4480,213
157912844276400,Governo da Bahia,Governo da Bahia,3941,13
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,3711,10
141627992572943,Budweiser,Ambev,3335,3
118558464851986,ACTbr,ACTbr,2784,5
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,2335,195
105527742878890,Prefeitura do Recife,Prefeitura do Recife,2316,32
239665829565195,Cidade de São Paulo,Prefeitura da Cidade de São Paulo,2039,6
835946223123849,Grupo CCR,These ads ran without a disclaimer,1992,1
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,1903,48
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,1894,52
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,1701,7
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,1652,12
198849783539777,Buscofem,Buscofem,1632,2
109226467222782,Brasil Sem Medo,Brasil Sem Medo,1379,155
330379553673497,Oxfam Brasil,Oxfam Brasil,1284,159
333720355130,Petrobras,Petrobras,1277,7
104127645777846,Índia Armelau,Índia Armelau,1271,11
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,1262,6
258088921369,TOTVS,TOTVS,1248,24
150897651635768,Governo do Estado do Ceará,Governo do Estado do Ceará,1154,2
115811301935382,Analice Fernandes,Analice Fernandes,1049,10
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,1046,10
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",1028,14
101189854802059,Revista Oeste,Revista Oeste,1014,18
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,993,9
100645838151413,Delegado Tito Barichello,Delegado Tito Barichello,981,1
109770755848061,Suzano,Suzano SA,941,8
286861344662855,Stella Artois,Ambev,879,3
139007399495933,Fundação SOS Mata Atlântica,FUNDACAO S.O.S. PRO-MATA ATLANTICA,864,14
251235795032635,Itamar Borges,Itamar Borges,853,8
7970426802,WWF-Brasil,WWF-Brasil,819,54
163852833738546,Vinicius Camarinha,Vinicius Camarinha,751,6
143803862450980,Célio Studart,Célio Studart Barbosa,746,9
2209636419286152,Elismar Prado,Elismar Prado,744,8
650190518395498,Fabio Garcia,FÁBIO PAULINO GARCIA,701,27
224777780881144,Visão Mundial,Visão Mundial,691,23
790049167707323,Prefeitura de Londrina,These ads ran without a disclaimer,648,2
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",643,13
185061058171035,Fundação Terra,Fundação Terra,627,31
111006700550820,Cenarium Amazônia,Cenarium Agência de Notícias Ltda,607,48
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,606,11
631711806855209,Prefeitura de Colombo,Prefeitura de Colombo,602,8
113165042099382,Brasil 61,Brasil 61,578,2
449013258505096,Prefeitura de Palmas,Prefeitura de Palmas,568,26
400260173321011,Cagece Oficial,Cagece Oficial,559,4
404466369619965,Márcio CaneLLa,Márcio CaneLLa,559,2
755979534560972,Instituto Liberta,Instituto Liberta,529,1
405401689514244,Carlos Zarattini,Carlos Alberto Rolim Zarattini,529,14
479089705503936,Dep. Ricardo França,Ricardo Longatti França,514,6
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,511,3
604486089747468,Prefeitura de Monte Carmelo,Prefeitura de Monte Carmelo,509,6
105821366170914,PT - Partido dos Trabalhadores,Partido dos Trabalhadores,504,10
725125497570997,Igor Franco,Igor Franco,489,4
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,488,10
1453730484882193,Arilson Chiorato,Arilson Maroldi Chiorato,486,22
172271576134185,Habitat para a Humanidade Brasil,Habitat para a Humanidade Brasil,483,3
104431355234690,Minuto Escola,Um Minuto Produções Culturais LTDA,476,1
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,474,24
105262805652284,Summit Cidades,FEPESE - Fundação de Estudos e Pesquisas Socioeconômicos,474,42
334514343302606,Governo do Estado do Rio Grande do Norte,PUZZLE ADS,471,3
169743843175117,Bruno Ganem SP,Bruno Ganem,466,13
102046893217762,Escola de Negócios e Seguros,Escola de Negócios e Seguros,453,2
194032184000941,Chico Rodrigues,Chico Rodrigues,424,12
323918771004168,Paulo Serra,Paulo Henrique Pinto Serra,422,3
288660317927031,Prefeitura Municipal de Araçatuba,PREFEITURA MUNICIPAL DE ARAÇATUBA,415,4
648873288572399,Husqvarna,These ads ran without a disclaimer,415,2
450327841753047,ID_BR,These ads ran without a disclaimer,412,3
378584562192977,Filippi,José de Filippi Junior,401,4
104738421003389,InvestNews BR,Nubank,391,8
632161500194120,Omar Aziz,Omar Aziz,388,4
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,382,27
487358637978920,Governo do Tocantins,Governo do Tocantins,375,15
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,372,4
196452727048562,Governo do Rio Grande do Sul,SECRETARIA DE COMUNICAÇÃO,367,7
746572915467655,Junior Muniz,Junior Muniz,365,6
348704312899125,foconofato,FOCO NO FATO,362,31
