Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
107124799990825,חן שרייבר-נשיא לשכת רואי החשבון בישראל,חן שרייבר,533,6
560708820628900,הגיע זמן חינוך,"קרן טראמפ בע""מ",520,8
137449656335533,Amnesty International Israel,Amnesty International Israel,482,11
100150135880863,תכלית - המכון למדיניות ישראלית,Tachlith,479,3
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,466,24
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,455,2
518230731522883,Laura Wharton לורה ורטון,Laura Wharton לורה ורטון,442,5
100978407934166,תנועה ישראלית,Israeli Movement,435,17
207175656718749,אביהו האן לראשות עיריית חיפה,אביהו האן לראשות עיריית חיפה,428,2
1694881230559425,אבירם דהרי,אבירם דהרי,417,6
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,408,2
536794249813012,תומר גלאם - Tomer Glam,תומר גלאם - Tomer Glam,402,3
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,396,8
107271768812957,Q4Israel - הרבעון הרביעי,Q4Israel - הרבעון הרביעי,377,2
641514279247588,עיריית שדרות,עיריית שדרות,374,2
558702227875758,רוני רימון,רוני רימון,374,1
1508923232754893,מועצה אזורית שומרון,מועצה אזורית שומרון,372,1
117658294683078,ישראלTop5,top5israel,352,2
120240631007633,הילה לנקרי-מיוסט,הילה לנקרי-מיוסט,345,4
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",342,13
103851895179872,אמהות לביאות,אמהות לביאות,339,4
221429664638160,קדמה,קדמה,338,5
104405316012511,עליזה בלוך - Aliza Bloch,עליזה בלוך,335,12
103497915119804,מיכל וולדיגר,מיכל וולדיגר,332,2
563018707177711,בידינו - למען הר הבית Beyadenu - Returning to the Temple Mount,בידינו - למען הר הבית Beyadenu - Returning to the Temple Mount,326,4
100255059520803,שאמה 38,רמת גנים בעד רמת גן,325,1
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,318,3
151429721541665,Dan Illouz -  דן אילוז,Dan Illouz -  דן אילוז,313,11
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,312,3
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,308,1
103085619445870,ניר ברכיה משרד עורכי דין,ניר ברכיה משרד עורכי דין,306,2
1129270547137227,EcoHeat,"אקוהיט מערכות חימום בע""מ",302,1
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,282,3
315149999091604,אביש שלמה לראשות מועצה אזורית מנשה,אביש שלמה לראשות מועצה אזורית מנשה,274,13
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",274,9
168898066479983,עיריית עכו,עיריית עכו,273,2
104020512761050,أجا الوقت,Standing Together,272,2
1221259494682253,מנהיגים - ארגון מנהלי בתי הספר,מנהיגים - ארגון מנהלי בתי הספר,272,2
114201461733889,"מיכאל וידל- ראש עיריית רמלה, העמוד הפוליטי",ראש העיר מיכאל וידל,265,1
877405719007268,מכון ארגמן - Argaman Institute,מכון ארגמן,265,16
107058789108097,יאיר מעיין - Yair Maayan,יאיר מעיין,264,8
321795461283120,גנאדי בורשבסקי,גנאדי בורשבסקי,256,1
295211077200566,מרצ כפר סבא,מרצ כפר סבא,256,5
256546887847232,עיריית רמת גן,עיריית רמת גן,252,5
107107231197546,אלון אזולאי -Alon Azulay,אלון אזולאי -Alon Azulay,251,3
105744449044010,Алон Азулай,Алон Азулай,246,1
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,235,2
161096657252221,שוברים שתיקה,שוברים שתיקה,235,3
134317898540,דרך חדשה לקריית שמונה - בראשות אופיר יחזקאלי,דרך חדשה לקריית שמונה - בראשות אופיר יחזקאלי,234,2
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ',234,3
308048836418327,הילה שלם והתושבים - רצים לראשות העיר,הילה שלם והתושבים - רצים לראשות העיר,233,4
160119221434385,דוד עציוני -ראש העיר חיפה,דוד עציוני -ראש העיר חיפה,230,2
116962614744041,גדי ירקוני לראשות המועצה האזורית אשכול,גדי ירקוני לראשות המועצה האזורית אשכול,229,3
114541781256236,Джули Каит,ישראל ביתנו,229,3
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,228,11
1662907067255622,איגוד הגז הטבעי,Unik,225,2
954415847987172,תעסוקה שווה - פתרונות תעסוקה למעסיקים ולאנשים עם מוגבלות,תעסוקה שווה - פתרונות תעסוקה למעסיקים ולאנשים עם מוגבלות,224,31
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's Way - דרך שירה בנקי,222,8
100900832922166,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,222,1
108979322204008,יוסי דגן - yosi dagan,יוסי דגן - yosi dagan,217,2
115826874909339,Кфир Свиса - Кандидат в мэры Кирьят-Гата,כפיר סויסה,214,2
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,210,4
102684482764860,داني عطار لرئاسة المجلس الإقليمي جلبوع,داني عطار لرئاسة المجلس الإقليمي جلبوع,205,6
163213311020271,רונן סלטון לראשות המועצה,רונן סלטון לראשות המועצה,204,1
103563939372367,ברק סרי - Barak Seri,ברק סרי - Barak Seri,202,2
100585238528895,לובי המיליון - One Million Lobby,One Million Lobby לובי המיליון,201,2
112789521875571,Давид Эциони - мэр Хайфы,Давид Эциони - мэр Хайфы,200,1
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,197,3
501512673192146,Авигдор Либерман,ישראל ביתנו,196,7
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,194,4
115855324877194,ג'ולי קייט למועצת העיר באר שבע,ישראל ביתנו,193,1
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,193,4
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,191,17
112779795076593,שי יזרעאלי - לראשות המועצה האזורית עמק יזרעאל,שי יזרעאלי - לראשות המועצה האזורית עמק יזרעאל,191,4
845872788822559,"אר""מ - ארגון רופאי המדינה",ארגון רופאי המדינה,189,2
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,188,2
1384004838583167,רונן פלוט - Ronen Plot,רונן פלוט - Ronen Plot,187,7
105907482438233,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,187,2
109901032124238,גל זנדני,גל זנדני,187,12
140870339416063,משה ינאי,משה ינאי,187,3
119889504408611,שלומי קדוש חבר מועצת העיר קרית ים,שלומי קדוש חבר מועצת העיר קרית ים,186,3
112791015410812,Danny Danon - דני דנון,דני דנון,185,3
100962763064910,בן כהן - לראשות המועצה באר טוביה,בן כהן,185,10
122727460825521,שמוליק דודאי לראשות מ.א. עמק יזרעאל,שמוליק דודאי,185,13
380816475304653,Yuval zellner - יובל צלנר,Yuval zellner - יובל צלנר,185,8
562315384163994,עדי לוי סקופ לראשות העיר כפר סבא,עדי לוי סקופ לראשות העיר כפר סבא,185,6
108115348997001,מידן בר לראשות מועצת עמק חפר,מידן בר,183,14
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,183,11
103650187935643,אלי זפרני חבר מועצת העיר,אלי זפרני חבר מועצת העיר,183,8
1824323844461002,יקיר שינדלר,יקיר שינדלר,182,1
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,181,30
199381213757428,שי קינן - shai keinan,שי קינן - shai keinan,179,3
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,179,3
298350000726503,רחלי כדורי לראשות מועצת אורנית,רחלי כדורי לראשות מועצת אורנית,178,3
102590401615806,Adir Schwarz - אדיר שוורץ,Adir Schwarz - אדיר שוורץ,177,12
313816005938472,תנופה לעפולה - שומרים על הבית,תנופה לעפולה - שומרים על הבית,176,8
525508244192924,אלי לנקרי - Eli Lankri,אלי לנקרי - Eli Lankri,175,4
128753804569169,"עו""ד רחל פרץ גלם לראשות המועצה האזורית באר טוביה","עו""ד רחל פרץ גלם לראשות המועצה האזורית באר טוביה",173,2
316346795391337,"פתח לתקווה - בראשות עו""ד אורנה דוידאי","פתח לתקווה - בראשות עו""ד אורנה דוידאי",173,14
442803666117251,Yaniv Markowitz - יניב מרקוביץ׳,Yaniv Markowitz,165,2
174270389949755,ישראל גנץ - Israel Ganz,ישראל גנץ - Israel Ganz,163,11
615531405455497,הדר לביא,הדר לביא,159,6
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,157,2
251040535229741,יאיר צברי - Yair Zabari,יאיר צברי - Yair Zabari,157,2
2027886563888573,סיון גולדברג - סגן ראש עיריית גבעתיים,סיון גולדברג - סגן ראש עיריית גבעתיים,157,1
109242871232111,מתן בארי,מתן בארי,156,3
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",156,5
109559520763679,Guy David Marciano - גיא דוד מרציאנו,Guy David Marciano - גיא דוד מרציאנו,154,6
171506896314198,מיטל להבי - Meital Lehavi,מיטל להבי - Meital Lehavi,154,2
975710572458134,عايدة توما-سليمان עאידה תומא-סלימאן,عايدة توما-سليمان עאידה תומא-סלימאן,153,3
1010890709085110,תומר יעקב,תומר יעקב,151,10
1614948598762298,Bardugo LIVE אולפן פתוח,Bardugo LIVE אולפן פתוח,150,1
240220956154452,שירי חגואל - סיידון,נתניה אחת,148,1
1807961402785392,ניר ישראל - משרד עורכי דין,ניר ישראל - משרד עורכי דין,148,3
390174201363786,Eli Nacht • אלי נכט,Eli Nacht • אלי נכט,148,9
319883612234507,ליאור שמחה - Lior Zimche,ליאור שמחה - Lior Zimche,147,3
531891887148785,הראל שהם - Harel shoham,הראל שהם - Harel shoham,147,2
113065595006048,ענת כנורי לראשות העיר חולון 2023,ענת כנורי לראשות העיר חולון 2023,144,6
756869797682674,Свободный Израиль,Свободный Израиль,144,1
107743945685242,שלום יפרח לראשות מועצה אזורית לכיש,שלום יפרח,142,1
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,142,18
939376299576182,דודו דר - Dudu Dar,דודו דר - Dudu Dar,140,4
514120312344782,דובי אמיתי - יו״ר נשיאות המגזר העסקי והתאחדות האיכרים,התאחדות האיכרים בישראל,140,1
1633801720194315,מועצה מקומית פרדס חנה כרכור,מועצה מקומית פרדס חנה כרכור,137,5
102703162781358,הדס שקד - נכונה לגלבוע,הדס שקד - נכונה לגלבוע,134,12
258006501648500,Наш Дом Ришон,ישראל ביתנו,133,1
146122195591636,שלומי לחיאני - בת ים בראש מורם,שלומי לחיאני - בת ים בראש מורם,132,17
1435922513325831,איציק לב לראשות העיר חריש,איציק לב לראשות העיר חריש,132,6
113059715181244,בתיה גוטליב לראשות המועצה האזורית גולן,בתיה גוטליב לראשות המועצה האזורית גולן,130,1
218832864804823,הקריה האקדמית אונו - מינהל הציונות הדתית,הקריה האקדמית אונו - מנהל הציונות הדתית,130,4
251119721945461,אופיר סופר - Ofir Sofer,אופיר סופר - Ofir Sofer,129,1
100262749814598,קובי אלירז - לראשות מועצת בנימין,קובי אלירז - לראשות מועצת בנימין,128,9
114962801548216,אבי דיאמנט לראשות המועצה האזורית לכיש,אבי דיאמנט לראשות המועצה האזורית לכיש,128,2
120219177648236,רוח חדשה ברמלה - בראשות רותם כהן כחלון,רוח חדשה ברמלה - בראשות רותם כהן כחלון,128,3
389810911067075,Наш дом Израиль,ישראל ביתנו,127,2
106936569106498,עיר סגולה,עיר סגולה,127,3
172680759548006,האקדמית רמת-גן,המכללה האקדמית רמת גן,126,3
662721113760589,TheMarker Labels,TheMarker Labels,125,1
1812470472361578,Давид Бен-Авраам депутат городского совета  - דוד בן אברהם,Давид Бен-Авраам депутат городского совета  - דוד בן אברהם,125,9
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,125,2
726277140738619,مؤسسة بطيرم لأمان الاطفال,These ads ran without a disclaimer,124,1
153991671307861,אישה לאישה - למען נשים נפגעות אלימות וילדיהן,אישה לאישה - למען נשים נפגעות אלימות וילדיהן,124,6
474079052648531,יועז הנדל   Yoaz Hendel,יועז הנדל,123,1
160178307760913,מחזקים,מחזקים,123,1
224993517556428,Da'am Party - מפלגת דעם - حزب دعم,Da'am Party - מפלגת דעם - حزب دعم,122,1
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,122,1
101783656248845,صفحة السيد سامي عيسى الرسمية مرشح لرئاسة بلدية كفرقاسم,صفحة السيد سامي عيسى الرسمية مرشح لرئاسة بلدية كفرقاسم,122,1
670447859788515,יניב דרי - מחוברים לתושב,Yaniv Derry,121,4
110248608781992,בית הספר הדמוקרטי בגולן,בית ספר הדמוקרטי בגולן,121,3
220045128798930,"עו""ד ידידיה בלומהוף - תביעות משרד הביטחון",משרד עורכי דין ידידיה בלומהוף,120,9
100663859328863,עופרי סיידה,עופרי סיידה,120,2
154698021323966,יוזמות אברהם  مبادرات  ابراهيم,יוזמות אברהם مبادرات ابراهيم,116,2
287663625305114,ניר בן חיים - Nir Ben Haim,ניר בן חיים - Nir Ben Haim,115,4
125091411019052,שושי כחלון-כידור,שושי כחלון-כידור,115,6
1244297295663794,שלמה נאמן - Shlomo Neeman,שלמה נאמן - Shlomo Neeman,115,10
125126963820139,סיעת רקביחד,רז קינסטליך- בחירות לראשות עיריית ראשל״צ,114,2
104540012690001,אלדר סיון לראשות מ.א. עמק יזרעאל,אלדר סיון לראשות מ.א. עמק יזרעאל,114,2
803052516490146,Future,Future,113,1
110630465693098,Yedidut Toronto ידידות טורונטו,ידידות טורנטו,112,1
104783631865965,תלם,קרן ברל כצנלסון,110,20
399925850154841,מרכז ישיבות ואולפנות בני עקיבא,מרכז ישיבות ואולפנות בני עקיבא,109,14
107114480630055,"ד""ר מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה","ד""ר מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה",107,2
117621584537422,"עו""ד ניסן זכריה לראשות העיר חולון","עו""ד ניסן זכריה לראשות העיר חולון",107,8
105275438920642,חדשות גוש דן,These ads ran without a disclaimer,106,4
179034435458425,פנאי העיר חדרה,פנאי העיר חדרה,105,5
698427173532872,חופות - מבית השגחה פרטית,חופות,104,2
104063512343698,פשוט טוב.,פשוט טוב.,104,3
102121338712376,פורום עפולה,פורום עפולה,104,1
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,103,6
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,103,2
511147139056879,"מרכז חיבורים נעם אילת - זוגיות, הורות, משפחה","מרכז חיבורים נעם אילת - זוגיות, הורות, משפחה",102,1
142354389182578,הפורום לחשיבה אזורית,הפורום לחשיבה אזורית,102,8
1029616787159895,יהודה דואה - הבחירה הנכונה לראשות המועצה,יהודה דואה - הבחירה הנכונה לראשות המועצה,102,5
213683622308164,עמיחי בן שלוש - Amihai Ben Shlush,עמיחי בן שלוש - Amihai Ben Shlush,102,3
1230703323658792,מרכזים לצדק חברתי,מרכזים לצדק חברתי,102,4
113469085034295,בחירות 360 - ניהול קמפיינים לבחירות,בחירות 360 - ניהול קמפיינים לבחירות,102,2
109523830757998,דמוקרטtv,דרכנו,102,2
139922199493073,גבעת חביבה چڤعات حبيبة,גבעת חביבה چڤعات حبيبة,101,5
548633762006156,השילוח - כתב עת ישראלי להגות ומדיניות - Hashiloach,השילוח - כתב עת ישראלי להגות ומדיניות - Hashiloach,101,10
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,101,1
1372218169585611,"איתי מתיתיהו - סגן ראש העירייה, יו""ר רשימת יש עתיד וצעירי ראשון לציון","איתי מתיתיהו - סגן ראש העירייה, יו""ר רשימת יש עתיד וצעירי ראשון לציון",101,1
110953105276453,"מרלן שחאדה, משרד עורכי דין","מרלן שחאדה, משרד עורכי דין",101,16
1868247270054229,יחידה ומובחרת - משפיעות על זכויות החד הוריות,ידידות טורנטו,≤100,1
113535078333305,סיעת אזרחים ותיקים פרדס חנה - כרכור,סיעת אזרחים ותיקים פרדס חנה - כרכור,≤100,12
109529415539214,מאמינים בחדרה,מאמינים בחדרה,≤100,4
370270343005611,ישראל ביתנו,ישראל ביתנו,≤100,3
166161510917460,קובי אביבי ראש המועצה האזורית באר טוביה,קובי אביבי ראש המועצה האזורית באר טוביה,≤100,1
115755304767435,אושר שקלים - Osher Shkalim,אושר שקלים - Osher Shkalim,≤100,2
100754589404801,פתרונות פיננסים עבורך,These ads ran without a disclaimer,≤100,1
100741026415101,המושבה,מורן מן,≤100,2
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,≤100,1
119823604371240,גיל לין. הר ועמק מתעוררים,גיל לין - הר ועמק מתעוררים,≤100,4
109861774703806,MK Simon Davidson - סימון דוידסון,MK Simon Davidson - סימון דוידסון,≤100,2
124333777706475,עיריית רמלה,עיריית רמלה - העמוד הרשמי,≤100,3
112933168448095,בת שבע אבוחצרה - לראשות העיר כרמיאל,בת שבע אבוחצרה - לראשות העיר כרמיאל,≤100,2
206510126595474,Максим Бабицкий,Максим Бабицкий,≤100,3
231312744300983,טל מגרה-Tal Megera,אופקימים,≤100,1
271404389601060,Yaakov Hagoel - יעקב חגואל,Yaakov Hagoel - יעקב חגואל,≤100,3
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,≤100,7
2097145430558097,חיים רוקח - ראש המועצה האזורית גולן,חיים רוקח - ראש המועצה האזורית גולן,≤100,7
387662485168743,LPY הוצאת אזרחות פולנית,LPY הוצאת אזרחות פולנית,≤100,2
914741188600735,עומדים ביחד نقف معًا,עומדים ביחד نقف معًا,≤100,3
279345532129864,ההסתדרות הציונית העולמית,ההסתדרות הציונית העולמית,≤100,2
320332825403620,מסורת שומרים על האמונה - יקנעם,מסורת שומרים על האמונה - יקנעם,≤100,2
2145340712350945,נעמה לזימי - Naama Lazimi,נעמה לזימי - Naama Lazimi,≤100,5
107570621520073,אמיר ווסקו לראשות העיר קריית ים,אמיר ווסקו לראשות העיר קריית ים,≤100,2
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,≤100,3
221885774492166,לשכת המסחר,לשכת המסחר,≤100,2
171948013605622,יצחק מירון תנופה לעפולה,יצחק מירון תנופה לעפולה,≤100,11
112081888435562,Эли Ярив,Эли Ярив,≤100,1
954031624746112,סימה כחלון - לראשות מועצת עומר,סימה כחלון - לראשות מועצת עומר,≤100,2
103476062195166,Матан Диль,Матан Диль,≤100,1
143563882388180,עיריית אשקלון,עיריית אשקלון,≤100,4
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,lawyers for good governance,≤100,41
227073477334754,אופיר שפיגל - יחסי ציבור,אופיר שפיגל תקשורת וקשרי ממשל,≤100,10
191738340912361,Taub Center - מרכז טאוב,מרכז טאוב לחקר המדיניות החברתית בישראל,≤100,2
240626859400146,Gilad Kariv - גלעד קריב,Gilad Kariv - גלעד קריב,≤100,2
104805742482324,יוחאי עזרא -  לראשות עיריית צפת,יוחאי עזרא -  לראשות עיריית צפת,≤100,1
106285879037393,אודי דניאלי לראשות מועצת באר טוביה,אודי דניאלי לראשות מועצת באר טוביה,≤100,6
1027753777339417,Наш Дом Хайфа,ישראל ביתנו,≤100,1
189543984502825,משה קונינסקי,משה קונינסקי,≤100,3
347519992380551,אביעד סיני לראשות מועצת פרדס חנה כרכור,אביעד סיני לראשות מועצת פרדס חנה כרכור,≤100,1
290003511833151,נאור שירי - Naor Shiri,נאור שירי - Naor Shiri,≤100,46
153028785566305,Parents Against Child Detention הורים נגד מעצרי ילדים,Parents Against Child Detention הורים נגד מעצרי ילדים,≤100,1
105877902554008,ערן גלזר - לראשות מועצת גדרות,ערן גלזר,≤100,1
102524746200583,רחמים מלול - ראש עיריית רחובות,רחמים מלול,≤100,1
133593466685177,העין השביעית,העין השביעית,≤100,5
2588484674623591,Hitorérout - Tous Ensemble Pour Jérusalem,Hitorérout - Tous Ensemble Pour Jérusalem,≤100,1
279689895974754,Avi Slama Votre prochain Maire de Netanya,Avi Slama Votre prochain Maire de Netanya,≤100,3
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,≤100,1
193264714026809,אמונה - תנועת האישה הדתית לאומית,אמונה - תנועת האישה הדתית לאומית,≤100,1
102739726161226,תמיר שלום - לראשות המועצה המקומית יסוד המעלה,תמיר שלום - לראשות המועצה המקומית יסוד המעלה,≤100,6
100849682799685,Just together,Just together,≤100,7
124894077550811,ישראל חופשית,ישראל חופשית,≤100,5
122151567825903,ארגון בטרם לבטיחות ילדים,ארגון בטרם לבטיחות ילדים,≤100,2
115344484865268,عفيف عبد الحاج,عفيف عبد الحاج,≤100,6
105748097987829,עקרון בדרך להיגיון,עקרון בדרך להיגיון,≤100,1
269134040188575,Shimon Katznelson - שמעון כצנלסון,Shimon Katznelson - שמעון כצנלסון,≤100,2
108402575565261,מיכאל ברנד- משרד עורכי דין,מיכאל ברנד- משרד עורכי דין,≤100,1
118512141260775,יקיר מאור - לחברות במועצת פרדס חנה כרכור,יקיר מאור,≤100,2
174411199282819,איתן כבל,איתן כבל,≤100,1
187986401534068,"Amram - עמר""ם - חטיפת ילדי תימן מזרח ובלקן",Amram,≤100,1
94762908662,נעמת - תנועת הנשים של ישראל,נעמת | Women @ Work,≤100,3
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",≤100,13
102036005190785,Logivote - הפתרון השלם למערכת ניהול קמפיינים ובחירות דיגיטליות,LogiVote,≤100,3
101771772947147,שלומי ירוחם Shlomi yerucham,טל שחר תקשורת,≤100,2
105934298594064,יוסי כהן - Yossi Cohen,יוסי כהן - Yossi Cohen,≤100,3
117719250022172,נאוה שפירא,נאוה שפירא,≤100,3
139320722917886,מרכז יצחק רבין,מרכז יצחק רבין,≤100,9
104728241521436,האגודה לתרבות הדיור,האגודה לתרבות הדיור,≤100,3
1323750761115767,Наш Дом Хариш Во Главе с Идит Ентов חריש ביתנו בראשות עידית ינטוב,ישראל ביתנו,≤100,1
376768189118561,אסף אוברלנדר לראשות המועצה המקומית רמת ישי מטעם סיעת תו״ת,אסף אוברלנדר לראשות המועצה המקומית רמת ישי מטעם סיעת תו״ת,≤100,7
111276485363292,צחי אייזיק - סיעת כחול לבן ביקנעם,כחול לבן ביקנעם,≤100,2
105125935984443,"אבי קרמפה - לראשות המועצה האזורית ""מעלה יוסף""",מטה בחירות אבי קרמפה,≤100,1
224562257709477,דניאל (דני) עטר,דניאל (דני) עטר,≤100,1
162326317497380,זיו דשא,זיו דשא,≤100,2
660402847461205,הליכוד ראשון לציון בהובלת דורון אוזן ויוסי חממי,הליכוד ראשון לציון בהובלת דורון אוזן ויוסי חממי,≤100,2
108815978739436,רמי יוסף יחד ננצח,רמי יוסף יחד ננצח,≤100,2
250947744954005,התנועה הקיבוצית,התנועה הקיבוצית,≤100,2
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,≤100,6
431367200941854,מיכל שיר - Michal Shir,מיכל שיר - Michal Shir,≤100,2
276364932900823,יוני חכימי לראשות פרדס חנה כרכור,יוני חכימי לראשות פרדס חנה כרכור,≤100,2
106291042155217,الصفحه الرسمية للمرشح عدنان عيسى لرئاسة بلدية كفر قاسم 2023,الصفحه الرسمية للمرشح عدنان عيسى لرئاسة بلدية كفر قاسم 2023,≤100,2
239989316604823,יואב קעטבי,יואב קעטבי,≤100,3
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,≤100,4
142062606449584,משה (קינלי) טור-פז Moshe Turpaz,משה (קינלי) טור-פז Moshe Turpaz,≤100,2
517540671748006,"Движение ""Единство"" во главе с Дмитрием Бруком","Движение ""Единство"" во главе с Дмитрием Бруком",≤100,6
561328147655037,רחובות חופשית,רחובות חופשית,≤100,4
116796928132577,יחיאל טוהמי לראשות אריאל,יחיאל טוהמי לראשות אריאל,≤100,5
776082669092963,רשות ניקוז ונחלים ירדן דרומי,רשות ניקוז ונחלים ירדן דרומי,≤100,3
164416690244223,המועצה הציונית בישראל,המועצה הציונית בישראל,≤100,1
1710352505687844,משה ליבר - Moshe Liber,משה ליבר,≤100,2
111866051429359,נגה - החברה לניהול מערכת החשמל Noga - Israel Independent System Operator,נגה,≤100,1
100185971057,מכון משגב לביטחון לאומי ולאסטרטגיה ציונית,מכון משגב לאסטרטגיה ציונית ולביטחון לאומי,≤100,1
111780578510932,גבעתיים נגד הדיקטטורה,גבעתיים נגד הדיקטטורה,≤100,4
105882429103143,ערן פרלמן לראשות העיר הוד השרון,ערן פרלמן,≤100,3
203379449685023,לוחמים לשלום,לוחמים לשלום,≤100,1
109488148866333,דיאלוג מחקר וסקרים,Amanet,≤100,6
