Location name,Amount spent (BRL)
Acre (state),425
Alagoas,1134
Amapá,338
Amazonas,7326
Bahia,6170
Ceará,6546
Espírito Santo,1704
Federal District,2428
Goiás,3197
Maranhão,2787
Mato Grosso,1800
Mato Grosso do Sul,1708
Minas Gerais,14191
Paraná,9837
Paraíba,1439
Pará,3090
Pernambuco,5377
Piauí,977
Rio Grande do Norte,1665
Rio Grande do Sul,10918
Rio de Janeiro (state),13102
Rondônia,854
Roraima,259
Santa Catarina,4323
Sergipe,1821
São Paulo (state),46640
Tocantins,893
Unknown,≤100
