Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
386081914814521,Martin Burt,Martin 2023,16921425,2
175406365841914,Arnoldo Wiens,Global Agencia,9367001,56
1468570519872644,Santiago Peña,PRANA SA,7029436,41
110447625137045,Pilar Callizo,PautaPY,3533978,10
1695481804025162,Eduardo Nakayama,Eduardo Hirohito Nakayama Rojas,3263780,11
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,2345454,10
532716330164048,Sole Núñez,Soledad Núñez,2285642,31
196599783696918,Efrain Alegre,Pedro Efraín Alegre Sasiain,1998557,11
102266292553995,Sucia Política,Diego Ricardo Ramírez,1571356,14
325540631525675,En La Tecla,En la Tecla,1543655,13
102684267782773,José Plate Silvero,Creagenz,1268831,5
2498041723587745,Colym Soroka,DGWorld,1121162,8
286989224667281,Marito Abdo,Marca Py,1090780,3
132554373464255,La Nación,Nación Media,1089466,19
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,993850,19
106257452820864,Tito Saguier,Tito Saguier,978396,1
842985112443215,Ulises Quintana,IMAGEN DE GOBIERNO,975491,15
862862090459595,Seba Villarejo,Juan Sebastian Villarejo Velilla,933910,17
1310731702357133,GEN,GEN,904401,8
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,827583,4
100617802815343,Orlando Penner Senador 2023,Orlando Penner Dürksen,549609,20
102917519228790,Bruno Defelippe,Bruno Defelippe,513927,11
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,505051,23
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,500648,1
406051639796522,Eduardo Zavala,Eduardo Zavala,496154,49
392501567470357,Martín Arévalo,Mario Martin Arevalo Fernandez,479074,1
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,472715,3
309537729651941,JuanMa Brunetti,Global Agencia,409135,7
1151984808290856,Hugo Portillo,Hugo Portillo,397486,21
297881240653321,Diputado Edgar Acosta Alcaraz,Rosa Teresa Duarte Soto,395697,10
110282441138723,Nicolás CHASE,Nicolas Chase Rodríguez,393432,2
100897992786802,Carolina Ferreira,Carolina Ferreira González,390338,4
1813746978719204,Diputado Nacional Pastor Soria Melo,Pastoremilio Soria Melo,365326,33
105587720883344,Bettina Aguilera,Bettina Rosmary Aguilera Paniagua,362847,4
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,360594,6
120061519391875,César Paredes,César Paredes,350170,7
111941744627764,Jorge Ayala,Jorge Miguel Ayala Lopez,325058,6
109830218400800,Lea Giménez,Lea Raquel Gimenez Duarte,307143,2
405176719648043,Dr. César Meza Bría,Esteban Giovanni Fortunatti,293716,2
102467002671611,Jorge Heisecke,Jorge Heisecke,293122,4
118756543324306,Marcelo Rojas,Marcelo Rojas,292896,4
124476131441330,Partido Hagamos,Partido Hagamos,288160,2
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,286665,18
838018169889993,Fernando Ojeda,Fernando Ojeda,268304,9
413305998874911,Ing. Digno Caballero Ruiz,Derlis Damián Talavera,265271,11
104096115823278,Tomas Bittar Junta de Gobierno 2023-2028,Tomas Enrique Bittar Navarro,257746,4
100777148341766,Oscar Salomón,Felipe Sebartian Salomon Casola,256903,1
102193762632115,Patricia dos Santos,Patricia Dos Santos,254545,12
105386388829016,Martín Presidente,Hugo Ildefonso Espinola Ricardo,254262,1
105061085073585,Florencia Taboada Evreinoff,Florencia Taboada Evreinoff,252525,5
107823568693539,Lucas Aquino Senador,Hugo Ildefonso Espinola Ricardo,248061,3
106981968505171,Adi Vázquez,Aditardo Vázquez Rojas,245854,8
100778482648263,Cerini 2023,DGWorld Consultoría Digital,244005,3
103759862278474,Victor Miranda Py,Clicnovo,236796,6
107351575426755,Dani Arce Senador,Victor Daniel Arce Gonzalez,234248,4
106508678063277,Nehemias Cuevas,DGWorld,232775,4
1927558977499398,Carolina Rivas,Eusebio Vera,211257,1
1593908204188878,Arq. Carlos López,Fabio Raul Morales Insaurralde,209756,8
105787598141250,Ever Rojas Borja,IMAGEN DE GOBIERNO,195253,1
299535480464229,Alejandro Rodriguez,Celso Alejandro Rodriguez Colman,194889,2
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,187590,4
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,187335,3
498022813689642,Oscar González Drakeford,IMAGEN DE GOBIERNO,185932,4
827201027312903,César LANDY Torres,PRANA SA,180375,1
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,176618,4
574185086050572,Carlos Antonio Portillo Verón,Carlos Antonio Portillo Verón,175800,2
110035698568369,Gustavo Guggiari Senador,Gustavo Adolfo Guggiari Fleytas,175055,1
109071601870453,Leandro Prieto Ruiz,Leandro Jose Prieto Ruiz,173248,2
1100381323431017,Wilberto Cabañas,Wilberto Cabanas,166902,3
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,165945,8
1076188112409030,Dip. Carlos Enrique Silva,Katherin Maria Saldivar Espinola,162016,1
610003299351933,Diego Cabral,Diego Emmanuel Cabral Sosa,158367,4
107345678780633,Miguel Sosa Cabañas,Miguel Sosa Cabañas,155276,4
279495618730067,MANUEL RADICE,Manuel Radice,148637,3
101502899475552,Jessica Benitez,Jessica Maria Paola Benitez De Zavala,144729,15
103984891569844,Fernando Ayala González,CLICNOVO,137219,5
577453528957096,Rocio Abed,Isabel Anahi Palacios Arrúa,131725,2
114402974588907,Ing. Carlos Sánchez 2023-2028,Victor Hugo Abalos Velozo,126741,1
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,126062,5
103681832340596,Nelson Kpeto Cano,Eusebio Vera,122561,1
106205982201348,Ernesto Concejal,Ernesto Daniel Mareco Martinez,121568,2
104595072917349,Gonzalo Carreras,Ezequiel Carreras,121130,6
101656099352587,Nilza Centurión Concejal x Central,Nilza Elena Centurion De Lopez,117804,4
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,117665,10
106742071174013,Tadeo Rojas,Eduardo Maldonado Torres,116400,1
578926285590203,Edgar Ibáñez,Edgar Moises Ibañez Baez,116209,31
104369061660322,Diputada Pilar Abente,Ma Del Pilar Abente Lahaye,111646,1
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,109238,9
1094373423935985,German Solinger,Grissel Zárate Sotelo,108225,1
943824938962084,Luis Fernando,Luis Carlos Arce,105794,3
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,103994,2
