Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
543788999005363,ORIGO,Mediaworks Hungary Zrt.,184600,19
122074554119,EU Social,EU Social,156816,7
1534911313439123,Ripost,Ripost,116932,15
248172631940,Mandiner,Mediaworks Hungary Zrt.,95423,14
109414841321682,Magyar Falu Program,Miniszterelnökség,92490,16
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,84336,11
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,82315,12
191461774219575,hirado.hu,hirado.hu,76729,20
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,44480,7
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,36820,5
451844608304228,Metropol,Metropol,36514,6
294815374340858,Donáth Anna,Momentum Mozgalom,36363,2
178362315106,European Parliament,European Parliament,36214,8
537817739693723,Brain Bar,Brain Bar,35037,15
131283758531,HVG,HVG Kiadó ZRt.,28424,22
123910440019,Renew Europe,Renew Europe Group,25180,2
193702058028595,Lázár János,Lázár János hivatalos oldala,20258,3
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,19542,35
1265353903615539,Oeconomus,Oeconomus,17781,28
265672590604606,Makronóm.Blog,Makronóm.Blog,17380,12
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,17375,57
162344823835042,atlatszo.hu,atlatszo.hu,16459,8
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,15779,7
345496092135627,Hír TV,Mediaworks Hungary Zrt.,15454,2
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,15118,3
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,14221,3
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,14035,2
139632609385430,LMP Szabolcs-Szatmár-Bereg megye,LMP - Magyarország Zöld Pártja,13705,1
851784814892644,Simicskó István,KDNP frakció,12824,3
447204268797621,RTL.hu,RTL.HU,12369,35
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,12319,4
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,11493,5
152408681635243,Hírklikk.hu,Hírklikk.hu,11465,1
1926735160968885,Válasz Online,Válasz Online,11273,3
108248022589754,Bosch Magyarország,Bosch Magyarország,10982,9
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,10833,4
274886867487,Origo Tudomány,Mediaworks Hungary Zrt.,10685,1
887921287887805,Király Nóra,Király Nóra,10296,3
618962048554434,Havasi Gábor,Momentum Mozgalom,9790,2
113211046794496,Jámbor András,Jámbor András,9508,1
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,8944,5
304448239602944,Minden Doboz Visszajár,Minden Doboz Visszajár,8935,7
108346693873484,Győrffy Balázs,Győrffy Balázs,8730,1
287770891404,Jobbik-Konzervatívok,Jobbik Magyarországért Mozgalom,8609,2
