Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,272
Guria,≤100
Imereti,318
Kakheti,105
Kvemo Kartli,130
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,153
Samtskhe-Javakheti,≤100
Shida Kartli,198
Tbilisi,1493
Unknown,≤100
