Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
102845669064210,Danuše Nerudová,Danuše Nerudová,30048,22
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,19699,16
106008800769282,KHNP,Bistro Social s.r.o.,13260,4
102389958091735,Generál Pavel,Petr Pavel,11212,8
120461304659141,O2 CZ,O2 Czech republic,8830,4
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",7411,59
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,6911,12
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,6596,17
374937312556,Otevřená společnost,"Otevřená společnost, o.p.s.",6102,8
109056560836,iFortuna.cz,iFortuna.cz,5227,1
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,4568,11
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,3774,4
295889117124834,Tipsport,Tipsport,3530,2
578342809023884,Jsme fér,Prague Pride,3182,2
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,2721,6
124480484567,Ostravská univerzita,Ostravská univerzita,2602,10
103059308644099,Replastuj.cz,Replastuj.cz,2426,1
1432139953751418,Josef Středula,Josef Středula,1979,2
55408246161,Amnesty International ČR,Amnesty International ČR,1885,1
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,1827,31
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,1674,4
424114981002397,Český rozhlas Plus,Český rozhlas,1632,33
287724754662359,HateFree Culture,HateFree Culture,1611,2
206273352289,ADRA CZ,"ADRA, o.p.s.",1497,2
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,1458,6
1469427909957890,Reportér magazín,Reportér magazín,1439,5
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1330,4
52479821102,Týdeník Respekt,Týdeník Respekt,1183,8
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,1113,16
137301989386,Aktuálně.cz,Aktuálně.cz,984,8
1934837773438430,Pavel Fischer,Pavel Fischer,841,2
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,803,2
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,725,2
317530692148022,Evropa v datech,Evropa v datech,697,3
202451429883,Novinky.cz,Borgis a. s.,676,1
251656685576,KDU-ČSL,KDU-ČSL,674,5
1870450529906750,TERA.cz,TERA Systems s.r.o.,674,3
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",661,9
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",586,2
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,579,2
147547541961576,Council of the European Union,Council of the European Union,579,2
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",538,4
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,535,8
103567498863549,Ecoista,These ads ran without a disclaimer,531,2
104343035856974,"Pavel Studeník, radní Brno-střed",Pavel Studenik,502,2
453697017993990,Aspen Institute Central Europe,Aspen Institute Central Europe,490,1
693725074166331,Naše zdravotnictví,Naše zdravotnictví,478,5
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,460,4
139379141293,Paměť národa,"Post Bellum, z.ú.",455,5
107341405343516,Mise Ukrajina,Mise Ukrajina,446,3
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",445,2
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,438,2
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,415,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,413,3
194467420912201,Já volím děti,Já volím děti,385,11
101577031963160,Olomoucká Drbna,Olomoucká Drbna,295,1
113437470509035,Za normální svět,Karel Halačka,275,2
100713699374019,Richard Brabec,Richard Brabec,268,1
178362315106,European Parliament,European Parliament,265,8
799083753454179,Voxpot,Voxpot z. ú.,250,4
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,241,5
605137899592157,STIHL,"Andreas STIHL, spol. s r. o.",238,1
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,229,2
1483237748591093,Festival svobody,Festival svobody,227,1
310744935780286,Petr Veselka-starosta MOaP,Petr Veselka,226,1
310340246475353,Nové Boleslavsko,Nadační fond ŠKODA AUTO,224,1
123858471641,iROZHLAS.cz,Český rozhlas,202,1
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,193,2
475787975837992,"ANO, tohle je Jablonec nad Nisou",ANO 2011,175,2
711658465662315,XTV,XTV,168,4
183947234987295,Ministerstvo vnitra,Ministerstvo vnitra ČR,168,4
1488001698123402,Tomáš Kaštovský,Tomáš Kaštovský,166,6
378827025796132,Peak.cz,Peak.cz,153,10
109501160564065,Mariana Čapková - místostarostka Prahy 6,PRAHA SOBĚ,151,3
110956868499445,Andrej Babiš premiérem,Karel Halačka,138,1
111041662264882,ČSSD,ČSSD,136,2
164024787880257,Adapterra,Nadace Partnerství,130,2
40583438943,NESEHNUTÍ,NESEHNUTÍ,126,1
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",125,1
126618627368438,Vojtěch Munzar,Munzar Vojtěch,110,3
1060889564019324,Tomáš Prouza,Commpanions,109,1
113743658978459,Meltingpot,Meltingpot,109,1
101937231589371,Čestmír Bouda,Čestmír Bouda,108,4
203833483473,Deník Referendum,Denik Referendum,107,2
609246842426009,Rekonstrukce státu,Rekonstrukce státu,107,2
548487565163265,"Buď Čech, buď laska",Tomáš Rufer,≤100,4
145522932180283,Masarykova demokratická akademie,"Masarykova demokratická akademie, z. s.",≤100,8
159736174123806,Železná koule,Železná koule,≤100,2
1104866262972886,Michal Šmarda,Česká strana sociálně demokratická,≤100,1
171936526824,EKONOM.cz,"Economia, a.s.",≤100,2
356451014434612,Marian Jurečka,KDU-ČSL,≤100,2
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková,≤100,3
102844685102730,Olga Richterová - místopředsedkyně Sněmovny,Česká pirátská strana,≤100,2
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková,≤100,3
103248284660853,Lichoceves Noutonice krásnější,Spolek za krásnější Lichoceves a Noutonice,≤100,1
549351855145794,Michael Kohajda,Michael Kohajda,≤100,1
101720818609240,Vlna pomoci,"Vlna pomoci, z. s.",≤100,4
321762510282,Michal Kučera,Michal Kučera,≤100,4
100609955039699,Corrency,Corrency,≤100,2
105410686588,Piráti Brno,Česká pirátská strana - Jihomoravský kraj,≤100,3
103123001340222,Jiří Hlavenka,"Jiří Hlavenka, radní Jihomoravského kraje",≤100,1
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,≤100,1
353349792067181,Institut Paměti národa Brno,Post Bellum,≤100,3
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,≤100,2
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",≤100,1
367656464950,TOP 09 - Praha 10,TOP 09 - Praha 10,≤100,1
100647378751279,Pavla Pivoňka Vaňková STAN,Pavla Pivoňka Vaňková,≤100,1
110285958334498,Svoboda a přímá demokracie - SPD Chomutov,Zdeněk Vaňkát,≤100,1
2130350606976424,Nová Vlna,Kralupy Nová VLna,≤100,1
101429731974678,Piráti Jihomoravský kraj,Pirátská strana - Jihomoravský kraj,≤100,2
110208494972750,"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",KDU-ČSL,≤100,1
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,≤100,1
421423394666782,Aleš Dufek,KDU-ČSL,≤100,2
284944781875,EURACTIV.cz,EURACTIV.cz,≤100,2
112503423634725,Josef Bazala,KDU-ČSL,≤100,1
1439143123070953,Svoboda a přímá demokracie  Liberecký kraj - SPD,Radovan Vích,≤100,1
