Location name,Amount spent (USD)
Berat County,≤100
Dibër County,≤100
Durrës County,≤100
Elbasan County,≤100
Fier County,≤100
Gjirokastër County,≤100
Korçë County,≤100
Kukës County,≤100
Lezhë County,≤100
Shkodër County,≤100
Tirana County,297
Unknown,≤100
Vlorë County,≤100
