Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
112523977041775,参政党,参政党,182217,36
197770137236410,日本維新の会,日本維新の会,165692,234
1904070096535109,スマート選挙,株式会社センキョ,113664,39
475681929154100,国連UNHCR協会,国連UNHCR協会,96195,12
108957068759321,denaoshikangojuku,These ads ran without a disclaimer,49311,1
684161888345926,西日本新聞me,西日本新聞me,46920,29
101060982860934,福岡県選挙管理委員会,福岡県選挙管理委員会,43648,5
111389956948553,コトダマン,These ads ran without a disclaimer,37943,2
651801698258818,NewsTV,NewsTV,37494,8
108136530968730,おねがい社長！,These ads ran without a disclaimer,37420,3
105839479114586,栃木県選挙管理委員会,栃木県選挙管理委員会,31937,3
100789405705259,神奈川県選挙管理委員会,株式会社旭広告社,29463,28
122355814117318,,浦山やすこワクワク応援団,26913,1
116754254661229,大阪市選挙管理委員会,大阪市選挙管理委員会,23391,2
1886360704784999,秋田県選挙管理委員会事務局,秋田県選挙管理委員会事務局,23220,4
389183207926342,滋賀県議会議員 田中松太郎,滋賀県議会議員 田中松太郎,21385,1
106343274834613,群馬県議会議員　小川あきら,群馬県議会議員　小川あきら,21127,4
115001374867292,福井県選挙管理委員会事務局,福井県選挙管理委員会,19054,2
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,17655,12
208661552479830,日本財団,Shigeru Fujita,14531,10
109760801771369,橋本 みきひこ,橋本 みきひこ,11731,12
103914976352692,選挙ドットコム,イチニ株式会社,9973,4
118784644457500,,竹澤敏道,9184,4
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,8746,4
105817000162440,大分県選挙管理委員会,大分県選挙管理委員会,7661,5
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,7570,1
105574855797872,セルフブランディングアップ【社長塾】,These ads ran without a disclaimer,6672,2
747511585317782,Sem Freio,These ads ran without a disclaimer,5691,7
108376722204259,吉川さとし,藤川 忠彦,5555,9
102468941548369,宮城県民共済,宮城県民共済,5419,2
122947007374156,,小林あや後援会,5259,3
102869212751647,WINDSCELL by アイシン,These ads ran without a disclaimer,5252,1
389648674469588,鹿児島県選挙管理委員会,鹿児島県選挙管理委員会,5058,2
1042236442459253,大阪府議会議員 原田りょう,原田 りょう,4905,1
700799386690513,,石橋なおき「新しい荒川を創る！」,4902,2
468149989932273,島根県選挙管理委員会,株式会社リステップ,4829,2
1671853216366712,東こう史ひろ,東猴史紘,3810,1
