Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
100285895550731,Мэдээллийн Ажилтан,Мэдээллийн Ажилтан,≤100,2
171521449877169,Жамбалын Ганбаатар,Ganbaatar Jambal,≤100,1
218413031955878,ЭЛБЭТ ус халаагчтай угаалтуур,ЭЛБЭТ ус халаагчтай угаалтуур,≤100,5
339646519820476,Garden City хотхон,Garden City хотхон,≤100,12
104158102398577,Радуга хүүхдийн Орос гутлын дэлгүүр,Радуга хүүхдийн Орос гутлын дэлгүүр,≤100,4
104297524912070,NEXT 30,NEXT 30,≤100,1
1521611131410235,Unuudur.com,Lamjav Zolbaatar,≤100,1
1632521350369406,САЙН онлайн дэлгүүр,Tsatsral Tumen,≤100,2
108721589821589,Ганибалын Амартүвшин,Amartuvshin Hanibal,≤100,2
1086765734668483,Бямбасүрэнгийн Энх-Амгалан,Enkh-Amgalan Byambasuren,≤100,1
1715979395313134,ХҮН нам,Хөдөлмөрийн Үндэсний Нам - ХҮН,≤100,1
210175192404846,Ардчилсан нам,Borjigon Ganbold,≤100,2
101261859185681,Хуримтлалын ХҮЧ - Hurimtlalin huch,These ads ran without a disclaimer,≤100,1
110766893779395,Одон орон зурхай судлал Д.Жавхлан,Одон орон зурхай судлал Д.Жавхлан,≤100,1
100904822517086,Non-trivial,These ads ran without a disclaimer,≤100,3
109352650803239,"Улсын эрх ашиг, тусгаар тогтнолын нам FB page",Batjargal Gochoosuren,≤100,1
342526129176907,World Maritime University - headquarters,These ads ran without a disclaimer,≤100,1
145301255772,Global Alliance for Incinerator Alternatives (GAIA),These ads ran without a disclaimer,≤100,1
64982236830,Alumni Association of the University of Michigan,These ads ran without a disclaimer,≤100,1
150793518281117,Covestro,These ads ran without a disclaimer,≤100,1
111283271603417,Taicang Entdecken,These ads ran without a disclaimer,≤100,1
398610380712044,River Cleanup,These ads ran without a disclaimer,≤100,2
115575820139019,Af Fhyf,These ads ran without a disclaimer,≤100,1
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100,1
399754700104901,The CEO Magazine,These ads ran without a disclaimer,≤100,1
157586528019668,Nigel Ng,These ads ran without a disclaimer,≤100,1
