Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
1459073787658502,Municipio de Manta,Municipio de Manta,129,13
1052671334940372,Municipalidad de Durán,Municipalidad de Durán,≤100,6
112540788307631,Inés Albán,Ines Esperanza Alban Romero,≤100,2
335200810740753,Verónica Abad Rojas,Maria Verónica Abad Rojas,≤100,4
101390892748964,Pedro Argudo,Freddy Vicente Vazquez Solano,≤100,2
104033169193998,Pamela León Andriuoli,Pamela Julissa León Andriuoli,≤100,1
198945584217492,Suma Playas,Patricia Geoconda Aragundi Jara,≤100,1
2221570604786246,Primicias,Primicias,≤100,8
103584479316001,Meridiano Reginal,Meridiano Noticias,≤100,2
271866793646021,Byron Cárdenas Cerda,Byron Cárdenas Cerda,≤100,1
108657847619569,Goberna Ecuador,Goberna Ecuador,≤100,11
105539772365757,Mentordemy,Mentordemy,≤100,2
194481550568329,Interagua C. Ltda.,Interagua C. Ltda.,≤100,10
2174951136066727,Amigos De John Vinueza,John Henry Vinueza Salinas,≤100,6
103863025581947,Carlos Mendoza Rodríguez,Carlos Gustavo Mendoza Rodriguez,≤100,1
385660362000367,Paola Lascano,Paola Lascano,≤100,4
117237589684873,Coalición Independencia,Álex Xavier Medina Urquizo,≤100,6
109685704168844,Plan Nacional de Adaptación Ec,Plan Nacional de Adaptación Ec,≤100,1
100211672403363,Joffre Aguilar.ec,Joffre Aguilar.ec,≤100,1
109106571277539,Italo Cacao,Richard Andres Moreno Minda,≤100,1
100947822213394,Lucho Menoscal,Lucho Menoscal,≤100,1
81089852182,U.S. Embassy Ecuador,Embassies: U.S. Embassy Ecuador,≤100,2
115314727726263,Pedro Orellana Alcalde 2023,Galo Alexander Villegas Rocha,≤100,2
112128961403701,Ronal Moreno,Ronal Moreno,≤100,1
755112194631002,Luis Segovia,Luis Enrique Segovia Mendoza,≤100,5
461158150611162,César Solórzano,Cesar Solorzano,≤100,2
101685042705474,Ivette Ledesma Dávila,Ivette Ledesma Dávila,≤100,1
462587890440869,Denisse Robles Andrade,Denisse Robles Andrade,≤100,1
103941202507537,Christian Pérez Alcalde,Carlos Jaramillo Rivadeneira,≤100,13
118332075506401,Arturo Ugsha,Arturo Ugsha,≤100,2
101056676141616,Asesoría Política - Goberna Ecuador,Goberna Ecuador S.A.S,≤100,24
312507845986423,El Vocero,El Vocero,≤100,2
100473148013436,Adrián Lituma,Adrian Lituma,≤100,2
100395855184077,Adriano Ubilla,Social Media Pro,≤100,1
314956486110955,Jenny Machuca,Jenny Machuca,≤100,1
106524642069871,Jaime Juela,Guayas Avanza,≤100,1
1428310440732616,Sebastián Cevallos,Rodrigo Sebastian Cevallos Vivar,≤100,1
103612631457479,PUNTO SANO,Fabian Patricio Salazar Rios,≤100,3
110259514765801,Mario Sánchez Plasencia,Mario Sánchez Plasencia,≤100,1
102823644882450,Pedro Pablo Moran 2023,Pedro Pablo Moran Marchan,≤100,1
495225060514172,Degso,Gabriela Veronica Chango Hermoza,≤100,1
737189350030059,Dra. Elisa Guayasamin,Elisa Marlene Guallasamin Niarata,≤100,4
932320160301991,Jael Melo Olvera,Jael Melo Olvera,≤100,1
2211964079027725,Paco Asan Alcalde,Joss Melissa Vera Miranda,≤100,1
206181319925678,Marcos González Navarro,Marcos González Navarro,≤100,1
606448792700458,Instituto de Formación en Gastronomía Turismo Hoteleria GTH,Hugo Benalcázar,≤100,2
120596301323465,Radio Sucre 700 AM,Radio Sucre 700 AM,≤100,2
2345357255719070,Susana Córdova Make up & Peluquería,Roger Mendieta,≤100,1
112981504211534,Luis Zambrano - Servicios de Ingeniería & Compras Públicas.,Luis Zambrano - Servicios de Ingeniería & Compras Públicas.,≤100,1
101262615841292,Alvaro Varela Molina Oficial,Alvaro Varela Molina Oficial,≤100,1
108555541323175,Voz Ciudadana,Juan Pablo Riquetti Morales,≤100,1
103115609251959,Noticias Metropolitanas del Guayas,Milton Esteban Plua Hidalgo,≤100,2
423012001497916,Darwin Pereira,Darwin Pereira,≤100,1
101096035858196,Walter Loayza,Walter Loayza,≤100,3
1362854600519691,Autoridad Aeroportuaria GYE,Autoridad Aeroportuaria de Guayaquil,≤100,1
832466220171790,Aquí Sucumbíos,Yerimar Moya Tenelema,≤100,1
111310177841570,Dr. Marcos Molina,Marcos Molina Jurado,≤100,4
890272711079812,Hermel Tayupanda Cuvi - Prefecto 2023,Hermel Tayupanda Cuvi - Prefecto 2023,≤100,1
249305564937,Dr. Pet,DR PET,≤100,2
850800038289187,Gabriela Jaramillo,Mauricio Sebastián Chávez,≤100,1
104042801958718,udaviz__,These ads ran without a disclaimer,≤100,1
635620146882726,Nicolas Alvarez Morante Candidato a la Alcaldia de El Empalme,Nicolas Alvarez Morante Candidato a la Alcaldia de El Empalme,≤100,1
392583151083865,José Chalá,José Chalá,≤100,1
107994546187,Revista Ekos,These ads ran without a disclaimer,≤100,1
107285866588682,Roberta Zambrano Ortíz,Roberta Zambrano Ortíz,≤100,1
187653561280861,Josué Sánchez,Josué Sánchez,≤100,2
1357573664259507,Letty Selina Cevallos Sornoza,Letty Selina Cevallos Sornoza,≤100,1
772386863105014,Jorge Alvarez Granda Concejal de Machala,Jorge Eduardo Alvarez Marin,≤100,1
430342697166077,Abraham Freire Paz,Yerimar Moya Tenelema,≤100,1
108537340548276,"Haiku, Inc.",These ads ran without a disclaimer,≤100,1
476601415789987,Miriam Lucas Delgado,MIRIAM LUCAS,≤100,1
109234001993056,Graciela Alba,Graciela Alba,≤100,1
1818101134945047,Emovim EP,Andrea Cevallos,≤100,2
111231567676328,Jaime Estrada Medranda,Alejandra Cardenas,≤100,2
440827425977580,Andres Pavon M.,Andres Pavon,≤100,1
229924571089166,Marcelo Jaramillo Calle,idealista,≤100,1
2056694207892852,Juan Miguel Naranjo,Juan Naranjo,≤100,1
616405925438411,GAD Municipal de El Empalme,Javier Guato Macias,≤100,1
894867837219655,MultiServicios JC,MultiServicios JC,≤100,2
