Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
100332749664541,Ja zum Klimaschutz-Gesetz,JA zum Klimaschutz,3960,102
169510248558,Die Mitte - Le Centre,Die Mitte,1466,20
106321615725425,Oui à la Loi climat,Oui à la loi climat,1333,44
126289610761942,Grünliberale,Grünliberale,1024,36
119186944514904,Unabhängige Schweiz - Unabhängige Energieversorgung,Klima Allianz,983,10
103426324579756,Ein Lohn zum Leben,Ein Lohn zum Leben,877,4
108893095528257,In185-Non,IN 185,654,3
105023728023626,Forum Wirtschaftsstandort Schweiz,Swissholdings,505,8
97220294896,SP Schweiz,SP Schweiz,502,14
349450293419,Schweizerische Energie-Stiftung SES,Schweizerische Energie-Stiftung SES,491,15
131066326987,SP Kanton Zürich,SP Kanton Zürich,428,9
107793295629503,Tourismus für das Klimagesetz,Tourismuskomitee «JA zum Klimagesetz»,363,41
179829952053386,Vert'libéraux,Parti vert'libéral Suisse,322,20
334655940216136,Nein zum Stromfresser-Gesetz,Nein zum Stromfresser-Gesetz,306,6
108204507991414,Zukunft sichern,Allianz für ein JA zur OECD-Mindeststeuer,306,8
291359247729208,PS Suisse,PS Suisse,270,6
122487807413337,Mehr günstige Wohnungen in Zürich,Mehr günstige Wohnungen in Zürich,262,4
100109808734387,Schweizer Wirtschaft für das Klimagesetz,Schweizer Wirtschaft für das Klimagesetzt,240,7
1886381148253031,Économie suisse pour la loi climat,Économie Suisse pour la loi climat,239,7
1131283210260777,Future 3,Fondation Future 3.0,237,32
375071409495559,Future 3 I de,Fondation Future 3.0,236,36
147201418675114,Swissmem,Swissmem,228,23
1220118614712552,Non à la loi sur le gaspillage de l'électricité,Non à la loi sur le gaspillage de l'électricité,216,4
1012263022170223,HotellerieSuisse,HotellerieSuisse,210,13
1320679421302500,HabitatDurable,Casafair - HabitatDurable,197,15
314909850912,SP Graubünden - PS Grischun - PS Grigioni,SP Graubünden,196,18
104434902404462,SI all' imposta minima dell'OCSE,Alleanza per la riforma dell’imposta preventiva,193,5
113106815069066,"OUI à la LEFI - Notre logement, c’est toute notre vie",CGI,188,8
175478195846132,Les Vert·e·s suisses,Grüne Schweiz,187,6
