Location name,Amount spent (EUR)
Alytus County,630
Kaunas County,2971
Klaipėda County,1504
Marijampolė County,308
Panevėžys County,408
Tauragė County,260
Telšiai County,412
Unknown,≤100
Utena County,680
Vilnius County,5196
Šiauliai County,782
