Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,171531,6
54779960819,United Nations,United Nations with Facebook Ad Credits,161735,11
187668288312583,Otrivin,Haleon India,140721,18
68793499001,UNICEF,UNICEF with Facebook Ad Credits,128770,5
238044912896496,HISTORY,Nitesh Singh,113176,1
138927162813391,Dailyhunt,Verse Innovation Pvt. Ltd.,87495,70
278423842321236,BJP Rajasthan,BJP Rajasthan,63487,48
294493857651676,Rahul Gandhi,Indian National Congress,55817,26
2078242259060363,Kukufm,These ads ran without a disclaimer,36874,1
105671775473178,Jan Suraaj,Jan Suraaj,35201,57
954298964703081,Abbott FreeStyle,These ads ran without a disclaimer,29883,2
107395897271506,Kutumb,Swatantra Verma,28865,43
168694379812269,Astroyogi,These ads ran without a disclaimer,26240,1
21169267101,Give,Give,23392,12
2078242259060363,Kukufm,Mohana Saha,20993,89
109354741887336,Udhay Anna - உதய் அண்ணா,Politicode,20593,62
347337386104390,Rama Chandra Yadav,B Ramachandra,18148,5
30290552843,Greenpeace India,Greenpeace India Society,18068,88
298451310555,Volvo Car India,These ads ran without a disclaimer,17390,1
369780283211302,Dr. Sudhakar K,Dr. K Sudhakar,12132,1
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,11752,48
104211439033799,Jagane Kavali,Jagane Kavali,11639,31
889810991147251,Nyamar Karbak,Nyamar Karbak,9467,1
1631196377103183,Sleepwell Foundation,Sleepwell Foundation,9317,46
875420125855408,Dhanraj Vispute,Siddigital,9105,3
109888271582555,Be The Change For TB,Johnson & Johnson India Private Limited,8982,7
109986065209042,Mera Apna Rahul,Mera Apna Rahul,8773,53
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,8709,34
109707661884154,Indian Compass,theindiancompass.com,8036,68
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,7547,26
106353715613486,श्री वल्लभ विहार,Aashish Patel,7239,23
132480390432415,Jindal Stainless Solutions,Chariot Media,7096,1
102377305543409,AITC Meghalaya,Indian Political Action Committee,6719,23
159111004444064,NACO India,Naco India,6692,14
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,6154,14
107113000831690,Dr.Manik Saha,maniksaha.com,5976,1
179172048837067,Paul Rosolie,These ads ran without a disclaimer,5945,1
1521106071438318,CMO Chhattisgarh,SHREERAM ADVERTISING AND MARKETING,5423,3
1614689125343644,SILAII,SILAII,5206,3
20386543316,WWF-India,Mukesh Nauhwar,5113,1
103782051383159,School of Politics,School of Politics,5065,38
113541631336757,Conman Conrad,Conman Conrad,5026,15
113534787991473,তেইশে আবার বিজেপি সরকার,TeisheAbarBJPSarkaar.com,4833,30
441249902634004,Baba Siddique,Baba Siddique,4380,8
165714096933078,Piyush Goyal,Piyush Goyal,4202,2
108366798238330,Haryana Affordable Housing Scheme,Arpit Mittal,4034,2
1569852659799372,Nishant Anand,Nishant Anand,3664,13
185841844832037,Scroll,These ads ran without a disclaimer,3611,3
111780648236391,సాలు దొర సెలవు దొర,selavudora.com,3564,61
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,3525,33
447540119348781,Gali Somasekhara Reddy,Venkatesh Hari Krishna,3499,13
1433894153522813,Pramod Bhaya,Sharad Sharma,3476,32
1631595667106434,Priya Krishna,Priya Krishna,3476,1
230195174008918,Ajit Damodar Gavhane,Jayesh Santosh Shinde,3469,1
532976670063093,Shailesh M Parmar,The Signature Design & Web Solutions,3441,4
247464806179953,S M Nasar,S N Asim Raja,3432,2
1764533767120960,Arun Rajwade - अरुण राजवाडे,Omkar Ramesh Bibave,3381,5
109141098395573,Inclusive Minds,Inclusive Minds,3342,2
878507758895759,Narendra Kumar,Aatmnirbhar Sena,3229,2
1433075113609108,Rakhee Rathore,Mukesh Kumar Yadav,3227,6
265992950099792,Panchjanya,Bharat Prakashan (Delhi) Limited,3214,3
466642616726169,Parul University,Parul University,3129,6
449538358418368,GE,These ads ran without a disclaimer,3115,2
106872862164966,Jan Suraaj Padyatra,Jan Suraaj Padyatra,3106,2
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,3089,58
537021156329658,Sukhbir Singh Jaunapuria,Pankaj Sharma,3080,2
109772347318584,Khotikarok Modi,Khotikarok Modi,3060,3
100358095283850,MD. Ibne Amir Zill Ekram,E A Z Zalal Walekram,3059,30
100848838931597,Tikam singh Ranawat,Kamlesh Kumar,3013,3
104516512296314,Kartik Sharma,Adv Tech,3001,15
1510631479236816,Hawa Badlo,social cloud ventures Pvt Ltd,2986,4
219839024870824,Dr. Ramesh Chennamaneni,Dr. Ramesh Chennamaneni,2974,2
108923581963430,Nirmamata,nirmamata.com,2946,65
