Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
217517810298674,地方政治觀察家,皮爾森數據,47119,156
101896272489490,調查員皮爾森,皮爾森數據Pearson Data,40398,219
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,29136,163
825525160840319,165全民防騙,165全民防騙,27688,12
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,24397,3
693907914395620,良杯製所 Oolab,良杯製所 Oolab,12336,7
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,11834,21
286487218798,遠見雜誌,遠見雜誌,8996,11
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),8595,60
101176099656874,Goodshopjzkjhn-1,These ads ran without a disclaimer,8128,32
104187601806445,曹興誠,These ads ran without a disclaimer,7274,19
106801464127093,目目非營利 MUVE NPO,目目非營利,6953,21
152472278103133,賴清德,賴清德,6035,5
142816435924517,DBS 星展銀行,DBS 星展銀行,5245,24
690872861052082,呱吉,呱吉,4378,5
177161918975981,基督教芥菜種會,基督教芥菜種會,4321,23
113021403762187,法律協會-債務協商 更生 清算 -全台服務,法律協會-債務協商 更生 清算 -全台服務,3930,2
211730475524462,大陸委員會,大陸委員會,3732,8
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,3225,20
1393475594227305,蠢羊與奇怪生物,蠢羊與奇怪生物,3003,5
421012774602043,KEEP WALKING 夢想資助計畫,These ads ran without a disclaimer,2527,3
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,2476,12
390569611008641,願景工程 Vision Project,願景工程基金會,2113,38
317996258579415,黃家齊,黃家齊,1904,1
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,1740,2
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,1668,2
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1623,24
1833187540297220,牛煦庭,牛煦庭,1614,2
107967864993250,SOGA STOP！,財團法人隆中向上教育基金會,1582,4
112626208534837,Eiiesa,These ads ran without a disclaimer,1561,1
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1534,18
108993005534056,台灣的選擇,台灣的選擇,1527,1
1587628301470657,林沛祥,林沛祥,1526,7
405240086317285,教育部,These ads ran without a disclaimer,1524,2
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,1463,2
219315794887869,聯合報,聯合報股份有限公司,1374,11
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1309,4
246517878713911,劉家昌,劉家昌工作室,1251,1
727855827262810,林家興 Alfred Lin,林家興 Alfred Lin,1234,1
