Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
113432613540693,وزارة الصحة والسكان المصرية,وزارة الصحة والسكان المصرية,23930,47
384511478794856,Thndr ثاندر,These ads ran without a disclaimer,2440,8
550280998481446,Rasha Kelej,Rasha Kelej,2259,25
104276078212663,محافظتك لحظة بلحظة,محافظتك لحظة بلحظة,1042,1
113390001735261,حزب مصر أكتوبر - الإسكندرية,حزب مصر أكتوبر - الإسكندرية,919,1
102513232483878,Destiney Hancock,These ads ran without a disclaimer,548,1
104020192686610,ARKAN,These ads ran without a disclaimer,506,1
111110901495620,Akram Salam - أكرم سلام,These ads ran without a disclaimer,500,1
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,353,3
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,322,3
308088503057656,النائب محمود عصام,النائب محمود عصام,301,4
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,297,2
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,277,5
137375666332415,Paper Middle East Exhibition,These ads ran without a disclaimer,252,1
102513686183312,ياسر القماش Yasser El Kamash,ياسر القماش Yasser El Kamash,200,3
117710657862170,BelArabiyah بالعربية,These ads ran without a disclaimer,196,1
185343588755360,متصدقش,These ads ran without a disclaimer,185,2
102521556232446,أساس ميديا مصر - Asas Media Egypt,asasmedia,163,1
398119213556185,مطابع سمارت ديزاين,These ads ran without a disclaimer,159,1
110877857406073,المهندس حسام لبن,المهندس حسام لبن,158,3
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,155,4
121565980915958,سلسلة تأسيس The best start,These ads ran without a disclaimer,153,1
963424467011784,أحمد فتحي - Ahmed Fathy,أحمد فتحي - Ahmed Fathy,143,3
146466842042418,نبراس - للاستشارات القانونيه,These ads ran without a disclaimer,105,1
