Location name,Amount spent (EUR)
Aruba,≤100
"Bonaire, Sint Eustatius and Saba",≤100
Curaçao,≤100
Drenthe,442
Flevoland,323
Friesland,525
Gelderland,1641
Groningen,505
Limburg,825
Noord-Holland,2582
North Brabant,1825
Overijssel,830
Unknown,≤100
Utrecht,1047
Zeeland,340
Zuid-Holland,2828
