Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
242259253120490,Igualdad de Genero SÍ,Igualdad de Genero SÍ,2346126,3
140457539356382,Gabinete Social Presidencia de la República del Paraguay,Gabinete Social Presidencia de la República del Paraguay,1202028,11
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,199817,6
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,105607,1
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,98986,2
347341592056826,Sergio Estigarribia.,Sergio Estigarribia.,79652,2
103594265451560,Diana Recalde,Cesar Joel Godoy Rojas,65572,3
176941749043831,YAMIL ESGAIB,Yamil Esgaib,60345,1
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,59183,2
107106825374681,Jesús Guapi,Jesús Fernando Guapi Narvaez,59031,3
258712438172291,Santiago Aguilera,Martin Ricardo Stachon,50000,1
123892278310235,Eduardo Valiente,Eduardo Valiente,42729,2
1659775060937880,Guido González,Rosa Agustin Gonzalez,33544,1
359307964420456,Terere Cómplice,Centro Interdisciplinario de Investigación Social,29978,2
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,28872,2
105587720883344,Bettina Aguilera,Bettina Rosmary Aguilera Paniagua,28759,1
717442448287834,Portal Canindeyu,Portal Canindeyu,21735,1
137071910500968,Alvaro Grau,Oscar David Baez Alvarenga,21723,1
599371683431175,Cooperativa Cumbre de la Cordillera,Cooperativa Cumbre de la Cordillera,21257,3
101694278594292,Nelson Cano,Eric Fabian Benitez,7081,2
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,4784,1
103150501144126,xioacevedo,These ads ran without a disclaimer,1356,1
100169439168190,Municipalidad de Paso de Patria- Gobierno Antonio Gómez,These ads ran without a disclaimer,400,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,2
556475357727793,World Organisation for Animal Health,These ads ran without a disclaimer,≤100,1
1548871702035547,Університет імені Альфреда Нобеля,These ads ran without a disclaimer,≤100,1
