Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
325540631525675,En La Tecla,En la Tecla,1029981,8
105902187763083,Edgar A. Colmán - Ministro de la Juventud,Edgar Abdón Colmán Miranda,910092,2
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,726606,18
102266292553995,Sucia Política,Diego Ricardo Ramírez,696728,7
241512319274531,Sixto Pereira,Sixto Pereira,667082,5
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,397641,7
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,344954,1
102467002671611,Jorge Heisecke,Jorge Heisecke,247178,3
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,176436,7
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,154448,4
1468570519872644,Santiago Peña,PRANA SA,146789,1
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,141811,5
517426394969535,Ricardo Canese,Ricardo Canese,113956,6
102940895895901,Victor Herreros Gimenez,Victor Herreros,98392,3
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,89849,3
103759862278474,Victor Miranda Py,Clicnovo,80734,2
1856745507987901,Dr. Guillermo Rodriguez Duré,Douglas Mateus Hendges,80305,1
110665567053224,DimartinoIntendente,Jorge Dimartino,79254,10
1073454492740713,Emmanuel Cuevas,Jorge Emmanuel Cuevas Maciel,70818,1
498022813689642,Oscar González Drakeford,IMAGEN DE GOBIERNO,51826,2
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,51242,1
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,49454,5
107558844100122,Pastor Filártiga,Pastor Filártiga,47637,2
101986861866371,Tía Ida - Diputada 2023,Jazmin Thamara Elizabeth Ortiz De Bonzi,41620,3
103373961784268,Giani Ramírez,Giani Ramírez,40886,2
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,39073,1
1094373423935985,German Solinger,Grissel Zárate Sotelo,36697,1
1441704549436832,Regina Rios,Regina Rios Irala,35670,1
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,33730,1
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,29798,1
108232338616875,María Stela Invernizzi,Alejandro David Fernandez Silva,29358,1
100566575581065,Ramón Montanía,Ramón Montania Fernandez,29358,2
338961084535,WWF Paraguay,WWF Paraguay,29358,2
108982768685910,Cynthia Rios Candidata,Wilson Armoa,26495,1
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,22096,2
102804492578710,Legalmente Hablando,Nueva Tecno,20000,1
613444678793192,Josías Escobar Concejal 2023,Josía Eliezer Escobar Fernandez,19979,1
1510805942583059,Norma Zarate de Monges,Norma Zarate,19512,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,19002,2
153958777947957,Paulo Reichardt,Paulo Reichardt,17275,1
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,16009,2
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,14951,1
1151984808290856,Hugo Portillo,Hugo Portillo,14609,1
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,13888,1
107686348789567,Alberto Ayala 123,Adan Alberto Ayala,12219,2
108824810612735,Ing. Jorge Palazón,Jorge Palazon,12164,1
181461032397199,Billy Vaesken,Billy Vaesken,11290,2
101557432041474,Levi Leguizamón,Levi Leguizamón,11038,3
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,10351,1
110258800564741,Ing. Luis Riveros,Luis Riveros,9791,1
125249971414945,Hugo Meza,Hugo Joel Meza,9454,1
1365651890238610,Soberanía Paraguay,Prensa_Py,9375,1
107892591960886,Lorena Barrios Concejal Departamental,Lorena Barrios,8969,1
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,7812,1
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,7806,1
109554841853881,Bernardo Barrios,Bernardo Barrios Samudio,7790,1
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,7450,1
106738282175655,Fernando Pintos - Concejal Departamental,Fernando Pintos Mereles,7425,1
802326039966661,Paraguayo Cubas Colomés,These ads ran without a disclaimer,7259,1
101359268928132,Dr Juan Benitez,Juan Ramon Benitez Rios,6747,1
221829277840831,Luis Alberto Wagner,Luis Alberto Wagner,6718,1
102153471654987,La vida en una historia.,These ads ran without a disclaimer,2789,1
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,631,1
1596795187238956,Ímpetu Ac,These ads ran without a disclaimer,376,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
385385178182941,SIGNUS Ecovalor,These ads ran without a disclaimer,≤100,1
102527209215235,Viviane Olívia,These ads ran without a disclaimer,≤100,1
36402799393,Protección Animal Mundial,These ads ran without a disclaimer,≤100,1
260505207474088,Libélula Cambio Climático,These ads ran without a disclaimer,≤100,1
607528002785540,Rio Veradonir,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,3
563065237146155,Latindadd,These ads ran without a disclaimer,≤100,1
