Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
479998865355592,Aditya Birla Group,Aditya Birla Group,41496,8
109937650579639,discovery+,discovery+,38120,48
349255958442248,VBJ,VBJ,27521,21
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,23185,1
21169267101,Give,Give,21011,32
1521106071438318,CMO Chhattisgarh,IVS Corporation,18201,3
107395897271506,Kutumb,Swatantra Verma,17293,28
109545244848137,Crafto,Kutumb App,17140,16
30290552843,Greenpeace India,Greenpeace Environment Trust,15737,62
1521106071438318,CMO Chhattisgarh,Clarion IT,13468,9
109470364774303,Ellorum Nammudan,Ellorum Nammudan,12529,86
136216326536595,Yuvraj Sambhajiraje Chhatrapati,Yuvraj Sambhajiraje Chhatrapati,11681,2
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,OM Enterprises,10883,22
270666596375251,Jhatkaa.org,Jhatkaa.org,9049,17
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,9023,27
245708465537707,Bhupesh Baghel,Bhupesh Baghel,8266,1
106567631300522,The Shinde Sena,Future Ready Media,8091,2
109759257551393,Pro Punjab Tv,Pro Punjab Tv,7120,14
115369948216654,शासन आपल्या दारी - Shasan Aaplya Dari,Inuxu Digital Media Technologies Private Limited,6836,18
100542613067919,कलेशनाथ,We Virtual Media,6691,10
103036987747307,Congress Sarkar Bharosa Barkarar,Congress Sarkar Bharosa Barkarar,6429,6
102177112507392,Aapanna Hastham,Aapanna Hastham,5902,8
1293402667423924,Bhupesh Hai To Bharosa Hai,Bhupesh Hai To Bharosa Hai,5632,8
132689140088396,smilefoundation,smilefoundation,5542,9
102973272373231,Madhya Pradesh CM Report Card,Madhya Pradesh CM Report Card,5428,62
797927846899300,Flag Foundation of India,Flag Foundation of India,5338,3
133329580703935,Harish Kumar,Harish Kumar,5093,1
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,Maharashtra Building and Other Construction worker's welfare Board,4952,22
108273122288080,नर्मदा लाइव,mindmediaz,4948,8
101989165801500,Madhya Pradesh Updates,Madhya Pradesh Updates,4775,31
103782051383159,School of Politics,School of Politics,4699,13
132689140088396,smilefoundation,Smile Foundation,4699,10
109868628369174,कांग्रेस मुक्त मध्य प्रदेश,कांग्रेस मुक्त मध्य प्रदेश,4558,53
