Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
104279312601359,Sumamos,Sumamos,1334787,7
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1209533,15
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,1062873,10
316256535073131,Gobernación de Antioquia,Gobernación de Antioquia,981179,2
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,898279,26
108233262091178,David Islem R,David Islem R,672335,2
105437204540183,Miyerlandi Torres A,Miyerlandi Torres A,478086,17
101871502791636,Carlos Acosta Juliao Oficial,Carlos Acosta Juliao Oficial,384987,4
251292808253299,Canadian College,Canadian College,368092,15
370492339735164,Centro Democrático - Comunidad Oficial,Centro Democrático - Comunidad Oficial,338955,2
112586565091697,Fuerza Ciudadana,Fuerza Ciudadana,331360,1
387621548286709,Gustavo Gallego,Gustavo Adolfo Gallego Aristizabal,296700,2
103754197881668,Esteban Restrepo,Fredy Esteban Restrepo Taborda,270987,1
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,254161,2
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,237218,50
1090369011038138,Jaime Duque G,Jaime Duque G,211383,151
1896813010334035,Secretaría de Educación de Barranquilla,Secretaría de Educación de Barranquilla,209219,5
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,203082,2
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,194212,11
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,180490,273
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,177849,3
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,174762,3
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,165346,2
398583357661790,Papo Amín,Papo Amín,159246,4
619776134722439,Secretaría Distrital de Salud,Secretaría distrital de Salud,155585,11
101883058962037,El Valle De Todos,Carlos Andres Lopez Dominguez,154549,2
104468561432859,Alexander Castro,Alexander Castro,152207,14
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,145658,14
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,136841,13
111136554742486,Karen Manrique,Durcom In SAS,130090,2
201014753267112,Andrés Fernando Mesa Valencia,Andres Fernando Mesa Valencia,129462,3
184284351706738,Lotería de Bogotá,Lotería de Bogotá,114097,1
162949777243451,Andrés Julián,Andrés Julián Rendon,111981,1
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,107755,10
108827338788235,Por la defensa de Cali,Por La Defensa De Cali,106553,2
377334062304350,Secretaría de Educación de Bogotá,Secretaría de Educación de Bogotá,105882,16
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,101064,6
391099551688976,Manuel Correa,Manuel Correa,100694,3
1119413181474050,El Avispero Mov,Movilizatorio,97286,2
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,95101,1
102847306082553,Tunja Merece Más,Edgar Hernando Paez Aparicio,87008,2
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,81040,10
