Location name,Amount spent (EUR)
Harju County,5106
Hiiu County,≤100
Ida-Viru County,528
Järva County,241
Jõgeva County,206
Lääne County,201
Lääne-Viru County,387
Pärnu County,462
Põlva County,164
Rapla County,228
Saare County,297
Tartu County,1665
Unknown,≤100
Valga County,163
Viljandi County,290
Võru County,232
