Location name,Amount spent (EUR)
Burgenland,211
Carinthia,460
Lower Austria,1256
Salzburg,2149
Styria,1164
Tyrol,634
Unknown,≤100
Upper Austria,1328
Vienna,2219
Vorarlberg,487
