Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
1511782779066279,Indian National Congress - Karnataka,Indian National Congress - Karnataka,206294,6
109470364774303,Ellorum Nammudan,Ellorum Nammudan,61447,219
104516512296314,Kartikeya Sharma,Kartikeya Sharma,54497,154
123405501008524,Mercedes-Benz India,Mercedes-Benz India,50946,1
104211439033799,Jagane Kavali,Jagane Kavali,41873,28
1762674497304794,R V Deshpande,R V Deshpande,39537,157
200480966638039,Supremacy 1914,These ads ran without a disclaimer,32524,2
107395897271506,Kutumb,Swatantra Verma,24486,38
375554899138007,Maharashtra DGIPR,Maharashtra DGIPR,23959,32
1598548487048992,Basavaraj Bommai,Basavaraj Bommai,20783,16
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,18517,2
404746486258732,Project Nanhi Kali,Project Nanhi Kali,16875,17
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),15956,44
30290552843,Greenpeace India,Greenpeace Environment Trust,13948,133
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,13041,33
349222085840969,Youth in Politics,Indian Political Action Committee,12856,29
111527528465749,Rao Prem Singh,Rao Prem Singh,12666,4
206810882806875,Samvada ಸಂವಾದ,Samvada ಸಂವಾದ,12464,23
107567748879463,Surendra Saraf,Surendra Saraf,10191,8
100907784722781,QR 678,QR 678,10164,10
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,10100,12
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,9996,25
104737206546251,Rakesh k Shukla,Entertainment Chacha,9469,8
1235786446534273,Ajeet Patil Kavhekar,Rahul Rajendra Birajdar,9067,7
103370585969591,Baghel ka Bharosa,Baghel Ka Bharosa,8939,24
486980998032652,BJP Karnataka,Bharatiya Janata Party (BJP),8823,7
1401117106783618,Bjp Chhattisgarh,Bharatiya Janata Party,8514,60
103782051383159,School of Politics,School of Politics,7812,17
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,6902,47
354466314735782,Neeraj Bali,Navdeep Singh,6882,9
479998865355592,Aditya Birla Group,Aditya Birla Group,6805,6
411129449009589,K.C. Venugopal,K.C. Venugopal,6705,7
132309676835568,Lokmat,Pranoti Vasant Dalvi,6648,9
113125761613615,Namma CM Bommai,Kiran A,6646,15
150106531736299,BJP West Bengal,Bharatiya Janata Party (BJP),5790,42
129937706674391,We are with Shobha Karandlaje,Basavachetan,5745,12
115222701524003,We Support Shobha Karandlaje,Basavachetan,5723,12
