Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
101941211367908,Elisa Rosales,Elisa Rosales,≤100,1
1183705485108092,Rolando Castro SV,Rolando Castro SV,≤100,1
100480158459075,Ricardo Godoy,Ricardo Godoy,≤100,6
116335024768924,RC Servidor Público,RC Servidor Público,≤100,1
102681318100638,Juan Carlos Zepeda Marroquín,Juan Carlos Zepeda Marroquín,≤100,6
112965936735413,Suni Cedillos,Suni Cedillos,≤100,1
105190361594477,Alex Torres,Alex Torres,≤100,1
1521809394800382,Angel Madrid,Angel Madrid,≤100,3
485683871460160,Silvia Ostorga,Silvia Ostorga,≤100,4
105062971253154,joseurbinasv,These ads ran without a disclaimer,≤100,1
102940906012138,jhosselorajr,These ads ran without a disclaimer,≤100,1
102401164853252,Cecilia Rivera,Cecilia Rivera,≤100,1
1609908762407446,Óptica Estrella De David,These ads ran without a disclaimer,≤100,1
775909099209497,Directiva Municipal de Santa Ana,Directiva Municipal de Santa Ana,≤100,1
130140473704976,Diaspora Salvadoreña,Diaspora Salvadoreña,≤100,1
102029404705507,Salvador Chacón,Salvador Chacón,≤100,1
857077611161334,Carlos Milla- Alcalde Tacuba,Carlos Milla- Alcalde Tacuba,≤100,3
101057995545186,Javier Flores,Javier Flores,≤100,1
890916994384759,Rafael Arévalo,Rafael Arévalo,≤100,1
100478844819736,Alexander Guardado,Alexander Guardado,≤100,1
107990917616047,Saúl Mancía,Saúl Mancía,≤100,1
196032434645367,Diario Digital Cronio,Diario Digital Cronio,≤100,1
211001456327934,Walter Alemán,Walter Alemán,≤100,1
109149841387092,maquillandopermanente,These ads ran without a disclaimer,≤100,1
101978024846440,Evelyn Merlos,Evelyn Merlos,≤100,3
105260558775032,Fuera de Línea,These ads ran without a disclaimer,≤100,2
100568368335023,Fatima Esmeralda Ascencio,Fatima Esmeralda Ascencio,≤100,2
104400692705432,Silvia Tobar,These ads ran without a disclaimer,≤100,1
105869592555651,Hector Magaña,Hector Magaña,≤100,1
166696645047489,Fundación Marcelíno Muñoz,These ads ran without a disclaimer,≤100,1
108259318940861,TD_Ln2_Cuidado Cariñoso,These ads ran without a disclaimer,≤100,1
101710276309270,Edwin Rodriguez,These ads ran without a disclaimer,≤100,1
111113447867154,The Daily Dose,These ads ran without a disclaimer,≤100,1
106375945766381,Los amo a todos.KK,These ads ran without a disclaimer,≤100,1
104738335990390,Fnuhj-1234,These ads ran without a disclaimer,≤100,1
947918838647994,Aruban Warriors- Movemento Indigena Arubano,These ads ran without a disclaimer,≤100,1
114112935077556,Iulhjf,These ads ran without a disclaimer,≤100,1
780019955419148,Educatac,These ads ran without a disclaimer,≤100,1
