Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
1496138663944724,Tâm Tính đề cao nhờ Tu luyện Pháp Luân Công,These ads ran without a disclaimer,666666,8
919479674872321,Báo Nghệ An,Báo Nghệ An,182817,2
112346358378718,Shop Hoa Tươi Cẩm Vân phú quốc,These ads ran without a disclaimer,107747,1
432445257544169,Global City Community,These ads ran without a disclaimer,70899,10
101865258169428,ĐEN Secondhand,ĐEN Secondhand,54222,2
492984144218541,Morning Worship Moment,These ads ran without a disclaimer,9689,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,≤100,1
311278685609822,Fundacja Centaurus,These ads ran without a disclaimer,≤100,1
17973644177,Global Peace Foundation,These ads ran without a disclaimer,≤100,1
360408823991223,Ĉina Radio Internacia,These ads ran without a disclaimer,≤100,1
104980492469454,T1215-4,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,2
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
105257432441286,T1215-7,These ads ran without a disclaimer,≤100,1
759660000745866,CC Studio,These ads ran without a disclaimer,≤100,1
138756620064262,Fanack.com of the Middle East and North Africa,These ads ran without a disclaimer,≤100,1
